报告期,总市值,总股本,收盘,市销率,营业总收入(亿),营业总收入同比增长率,净利润(亿),净利润同比增长率,每股净资产,总现金,未分配利润,销售净利率,股东权益,存货
2025-09-30,114.756,16.6554,6.89,2.789,30.86,25.25%,1.32亿,539.97%,1.74,22.71亿,-1.44亿,2.86%,30.48亿,5.56亿
2024,68.787,16.6554,4.13,1.7467,39.38,6.30%,7814.20万,214.05%,1.65,16.48亿,-2.75亿,1.19%,31.78亿,2.59亿
2023,81.611,16.6554,4.9,2.2027,37.05,-1.97%,-6851.53万,-138.25%,1.63,15.33亿,-3.22亿,-3.66%,31.62亿,3.43亿
2022,154.685,16.5616,9.34,4.0857,37.86,23.78%,1.79亿,324.60%,1.68,11.53亿,-2.48亿,5.28%,33.48亿,3.94亿
2021,117.383,16.5328,7.1,3.8373,30.59,20.14%,4218.17万,-23.95%,1.58,8.57亿,-4.19亿,0.17%,30.58亿,2.80亿
2020,80.68,16.5328,4.88,3.1689,25.46,22.41%,5546.94万,115.50%,1.55,6.97亿,-4.61亿,1.61%,30.50亿,2.63亿
2019,72.414,16.5328,4.38,3.4814,20.8,9.88%,-3.58亿,-1747.65%,1.52,9.75亿,-5.16亿,-19.69%,30.17亿,2.40亿
2018,57.024,14.6969,3.88,3.0124,18.93,20.93%,2172.07万,-1.34%,1.43,10.80亿,-1.59亿,0.28%,34.56亿,3.09亿
2017,,,7.35,,15.65,-7.95%,2201.56万,110.40%,1.41,18.10亿,-1.80亿,2.62%,34.39亿,2.93亿
2016,,,9.96,,17.0,51.15%,-2.12亿,-2935.11%,0.94,13.77亿,-2.02亿,-14.83%,22.17亿,2.58亿
2015,,,14.55,,11.25,31.60%,746.38万,116.25%,1.61,5.90亿,930.25万,5.08%,21.32亿,1.62亿
2014,,,7.12,,8.55,-24.85%,-4593.89万,-792.63%,1.86,4.53亿,183.86万,-5.18%,11.66亿,1.46亿
2013,,,6.38,,11.37,-32.76%,663.26万,111.45%,3.04,1.85亿,4777.75万,2.72%,12.53亿,1.36亿
2012,,,5.52,,16.82,-29.41%,-5794.31万,-471.46%,3.12,6.68亿,5291.14万,-4.14%,12.10亿,2.52亿
2011,,,3.96,,23.82,53.19%,1559.87万,-19.94%,3.35,6.81亿,1.40亿,0.12%,13.44亿,3.13亿
2010,,,3.95,,15.55,12.77%,1948.49万,60.55%,3.33,6.20亿,9500.94万,1.17%,12.06亿,1.60亿
