报告期,总市值,总股本,收盘,市销率,营业总收入(亿),营业总收入同比增长率,净利润(亿),净利润同比增长率,每股净资产,总现金,未分配利润,销售净利率,股东权益,存货
2025-09-30,38.623,5.2908,7.3,2.8178,10.28,-6.54%,-5935.45万,-11355.24%,3.22,3.97亿,-4.91亿,-6.13%,16.80亿,3.69亿
2024,31.798,5.2908,6.01,2.081,15.28,-8.64%,-2870.11万,76.14%,3.33,5.32亿,-4.12亿,-2.40%,17.43亿,2.87亿
2023,38.213,5.249,7.28,2.2855,16.72,-28.08%,-1.20亿,-14.68%,3.40,5.85亿,-3.75亿,-8.90%,17.87亿,3.73亿
2022,77.528,5.249,14.77,3.3345,23.25,12.03%,-1.05亿,17.52%,3.60,7.27亿,-2.54亿,-4.57%,18.97亿,4.22亿
2021,43.194,5.2548,8.22,2.0816,20.75,18.94%,-1.27亿,-358.79%,3.78,8.45亿,-1.49亿,-6.22%,19.85亿,5.84亿
2020,30.811,4.2092,7.32,1.7657,17.45,6.08%,4914.27万,176.69%,3.38,5.22亿,-2461.15万,2.76%,14.27亿,3.87亿
2019,28.454,4.2092,6.76,1.7297,16.45,2.64%,-6408.09万,-217.41%,3.23,4.22亿,-5354.18万,-3.91%,13.33亿,3.07亿
2018,25.398,4.4093,5.76,1.5844,16.03,0.34%,5457.96万,241.58%,3.17,2.15亿,8113.58万,3.52%,13.75亿,2.79亿
2017,,,7.73,,15.97,-13.80%,1597.87万,131.32%,3.19,2.49亿,2655.63万,0.64%,13.97亿,4.05亿
2016,,,12.5,,18.53,-28.47%,-5101.35万,-215.33%,1.88,2.57亿,1057.75万,-12.79%,8.59亿,3.21亿
2015,,,12.12,,7.53,-39.91%,4423.27万,120.04%,2.02,1.98亿,4379.18万,4.81%,6.57亿,1.41亿
2014,,,6.77,,12.54,-46.01%,-2.21亿,-792.16%,1.98,2.35亿,-44.09万,-20.68%,6.28亿,1.66亿
2013,,,4.49,,23.22,-21.33%,3189.34万,121.74%,2.72,3.04亿,2.29亿,0.30%,8.88亿,3.15亿
2012,,,4.35,,29.52,-36.59%,-1.47亿,-255.36%,2.63,5.22亿,2.15亿,-4.53%,9.92亿,4.29亿
2011,,,7.19,,46.55,20.96%,9442.36万,51.62%,3.14,8.17亿,3.79亿,4.86%,11.55亿,5.59亿
2010,,,7.03,,38.48,51.63%,6227.60万,87.51%,3.00,6.73亿,3.14亿,2.20%,11.04亿,11.65亿
