报告期,总市值,总股本,收盘,市销率,营业总收入(亿),营业总收入同比增长率,净利润(亿),净利润同比增长率,每股净资产,总现金,未分配利润,销售净利率,股东权益,存货
2026-03-31,176.239,15.9204,11.07,5.4194,8.13,-9.20%,1.19亿,5.08%,3.14,23.97亿,24.51亿,14.74%,50.51亿,8.70亿
2025,166.05,15.9204,10.43,3.0853,53.82,-14.12%,7.41亿,-22.24%,3.07,23.75亿,23.31亿,13.64%,49.19亿,8.76亿
2024,190.886,15.9204,11.99,3.0459,62.67,-1.75%,9.53亿,-33.49%,3.20,25.34亿,25.34亿,15.32%,52.35亿,9.51亿
2023,207.607,15.9208,13.04,3.255,63.78,-8.27%,14.32亿,10.40%,3.51,31.74亿,29.96亿,22.91%,57.49亿,10.15亿
2022,297.088,15.9211,18.66,4.2722,69.54,8.86%,12.97亿,6.06%,3.35,31.77亿,25.42亿,18.85%,54.50亿,8.92亿
2021,328.134,15.9211,20.61,5.1367,63.88,25.13%,12.23亿,2.58%,3.08,25.74亿,22.97亿,19.23%,49.35亿,10.73亿
2020,246.936,15.9211,15.51,4.8371,51.05,9.45%,11.93亿,21.29%,2.72,21.37亿,19.75亿,23.42%,43.47亿,7.69亿
2019,165.177,15.7311,10.5,3.5415,46.64,2.07%,9.83亿,0.50%,2.47,15.90亿,16.39亿,21.11%,39.06亿,7.28亿
2018,130.7,13.1093,9.97,2.86,45.7,17.08%,9.78亿,19.12%,2.78,10.10亿,15.46亿,21.43%,36.57亿,6.51亿
2017,,,8.69,,39.03,17.51%,8.21亿,22.45%,3.17,14.30亿,12.60亿,21.04%,32.11亿,5.36亿
2016,,,5.58,,33.21,20.94%,6.71亿,38.46%,3.54,10.14亿,9.80亿,20.19%,27.47亿,4.69亿
2015,,,4.82,,27.47,16.69%,4.84亿,24.93%,4.14,7.41亿,7.26亿,17.64%,23.93亿,4.04亿
2014,,,3.21,,23.54,9.03%,3.88亿,22.83%,4.83,5.49亿,5.50亿,16.47%,21.17亿,3.84亿
2013,,,2.2,,21.59,16.23%,3.16亿,33.80%,5.84,6.49亿,4.61亿,14.62%,19.45亿,3.53亿
2012,,,1.82,,18.57,9.46%,2.36亿,7.61%,6.99,6.60亿,3.75亿,12.70%,17.72亿,2.93亿
2011,,,1.62,,16.97,35.83%,2.19亿,28.88%,6.78,8.05亿,3.61亿,12.92%,17.18亿,2.86亿
2010,,,2.34,,12.49,34.22%,1.70亿,28.27%,6.21,9.71亿,2.38亿,13.62%,15.73亿,2.54亿
