报告期,总市值,总股本,收盘,市销率,营业总收入(亿),营业总收入同比增长率,净利润(亿),净利润同比增长率,每股净资产,总现金,未分配利润,销售净利率,股东权益,存货
2025-09-30,186.065,8.9069,20.89,0.9344,149.34,10.94%,11.21亿,-4.88%,12.10,45.23亿,69.18亿,8.64%,117.75亿,37.58亿
2024,150.705,8.9069,16.92,0.8468,177.98,0.99%,13.38亿,1.61%,11.54,60.79亿,63.32亿,8.66%,112.19亿,35.86亿
2023,125.982,7.402,17.02,0.7343,171.56,10.76%,13.17亿,45.20%,10.06,76.01亿,55.83亿,8.10%,85.82亿,23.26亿
2022,89.044,7.4018,12.03,0.5645,157.74,1.66%,9.07亿,43.10%,8.73,68.37亿,46.12亿,6.54%,74.71亿,21.77亿
2021,81.864,7.4018,11.06,0.531,154.17,20.47%,6.34亿,-13.40%,7.85,43.24亿,39.49亿,5.09%,64.07亿,20.26亿
2020,90.08,7.4018,12.17,0.7039,127.97,26.32%,7.32亿,12.38%,7.35,36.84亿,36.38亿,6.52%,59.84亿,14.86亿
2019,59.436,7.4018,8.03,0.5867,101.3,4.79%,6.51亿,11.79%,6.72,30.45亿,32.35亿,7.67%,53.80亿,11.02亿
2018,51.665,7.4018,6.98,0.5344,96.67,13.82%,5.83亿,35.22%,6.19,8.60亿,29.03亿,7.36%,49.36亿,11.95亿
2017,,,7.97,,84.94,35.32%,4.31亿,8.89%,6.12,12.37亿,27.40亿,6.19%,50.00亿,11.45亿
2016,,,7.85,,62.01,9.06%,3.96亿,-0.45%,6.99,10.97亿,26.09亿,7.41%,45.03亿,9.34亿
2015,,,8.08,,56.86,-15.15%,3.97亿,-30.15%,6.55,8.90亿,23.75亿,7.53%,42.00亿,9.14亿
2014,,,9.32,,67.01,2.25%,5.69亿,13.33%,6.21,5.30亿,22.04亿,9.06%,39.90亿,10.23亿
2013,,,5.85,,65.53,9.67%,5.02亿,43.69%,6.64,3.91亿,19.47亿,8.25%,35.70亿,10.45亿
2012,,,4.23,,59.76,-5.02%,3.49亿,-9.44%,5.87,3.17亿,15.98亿,6.36%,31.65亿,10.05亿
2011,,,3.94,,62.91,23.74%,3.86亿,6.55%,6.43,3.67亿,13.63亿,6.82%,28.98亿,10.96亿
2010,,,5.67,,50.84,63.43%,3.62亿,224.48%,6.94,6.24亿,11.21亿,7.97%,25.95亿,7.97亿
