报告期,总市值,总股本,收盘,市销率,营业总收入(亿),营业总收入同比增长率,净利润(亿),净利润同比增长率,每股净资产,总现金,未分配利润,销售净利率,股东权益,存货
2026-03-31,47.151,1.5045,31.34,6.975,1.69,43.66%,1772.09万,35.54%,14.79,10.28亿,4.00亿,10.50%,22.80亿,1.92亿
2025,47.392,1.5045,31.5,7.3705,6.43,33.55%,8336.26万,33.24%,14.82,10.99亿,3.82亿,13.41%,23.33亿,1.64亿
2024,33.282,1.4858,22.4,6.905,4.82,17.64%,6256.70万,-43.49%,14.28,11.48亿,3.37亿,13.07%,21.25亿,1.14亿
2023,44.752,1.4858,30.12,10.9418,4.09,19.19%,1.11亿,2.29%,13.93,7.78亿,3.31亿,27.05%,20.70亿,8351.60万
2022,,,,,3.43,5.14%,1.08亿,-21.11%,6.19,2.24亿,2.51亿,31.52%,6.90亿,7324.22万
2021,,,,,3.27,-6.18%,1.37亿,-13.04%,5.22,9854.22万,1.53亿,41.93%,5.82亿,5245.54万
2020,,,,,3.48,83.37%,1.58亿,221.01%,3.98,4848.27万,2995.20万,45.32%,4.44亿,4553.87万
2019,,,,,1.9,96.98%,4915.07万,12099.06%,7.75,3258.63万,9095.65万,25.89%,1.71亿,3344.39万
2018,,,,,0.963839,False,40.29万,False,4.78,608.62万,4944.34万,0.42%,1.00亿,2492.65万
