报告期,总市值,总股本,收盘,市销率,营业总收入(亿),营业总收入同比增长率,净利润(亿),净利润同比增长率,每股净资产,总现金,未分配利润,销售净利率,股东权益,存货
2026-03-31,201.321,4.588,43.88,8.7683,5.74,-25.82%,5112.13万,-51.48%,11.38,23.31亿,29.56亿,9.96%,53.32亿,11.69亿
2025,151.424,4.5789,33.07,3.633,41.68,11.64%,5.31亿,20.53%,11.26,26.45亿,29.05亿,12.98%,52.62亿,8.33亿
2024,88.269,4.4401,19.88,2.3646,37.33,-0.50%,4.41亿,-12.28%,9.69,17.59亿,24.36亿,12.31%,44.02亿,8.18亿
2023,109.168,4.4323,24.63,2.9096,37.52,33.56%,5.02亿,88.18%,8.89,14.74亿,20.84亿,13.47%,40.20亿,8.93亿
2022,120.974,4.4135,27.41,4.3067,28.09,33.52%,2.67亿,-4.66%,7.74,9.54亿,16.53亿,9.53%,34.23亿,11.01亿
2021,172.588,4.366,39.53,8.2029,21.04,-10.03%,2.80亿,4.97%,7.24,7.49亿,14.42亿,13.31%,31.64亿,8.54亿
2020,81.866,4.3384,18.87,3.5,23.39,30.92%,2.67亿,301.99%,6.45,7.62亿,12.10亿,11.11%,27.98亿,7.21亿
2019,39.211,4.3089,9.1,2.1955,17.86,51.20%,6634.05万,23.49%,5.74,7.71亿,9.87亿,4.62%,25.69亿,7.30亿
2018,25.788,4.2,6.14,2.1836,11.81,34.53%,5372.24万,-76.91%,5.66,7.56亿,9.47亿,8.89%,24.57亿,4.61亿
2017,,,17.36,,8.78,8.71%,2.33亿,-11.24%,5.68,6.80亿,9.52亿,26.49%,23.85亿,1.97亿
2016,,,,,8.08,-15.12%,2.62亿,-21.17%,3.87,3.16亿,7.40亿,32.45%,13.93亿,2.35亿
2015,,,,,9.52,30.78%,3.32亿,35.92%,3.23,2.07亿,5.24亿,34.94%,11.61亿,2.90亿
2014,,,,,7.28,71.23%,2.45亿,93.73%,2.76,1.06亿,2.14亿,33.62%,8.29亿,3.14亿
2013,,,,,4.25,20.77%,1.26亿,1.03%,48.76,1.74亿,4.49亿,29.71%,6.63亿,1.93亿
2012,,,,,3.52,False,1.25亿,False,38.25,6772.75万,3.32亿,35.52%,4.01亿,1.23亿
