报告期,总市值,总股本,收盘,市销率,营业总收入(亿),营业总收入同比增长率,净利润(亿),净利润同比增长率,每股净资产,总现金,未分配利润,销售净利率,股东权益,存货
2026-03-31,22.749,0.9722,23.4,7.7277,0.735952,13.92%,783.09万,-15.93%,5.79,5.05亿,1.00亿,10.64%,5.63亿,3590.90万
2025,18.695,0.9722,19.23,4.7936,3.9,2.65%,3232.05万,38.11%,5.71,5.21亿,9237.20万,8.29%,5.55亿,3342.65万
2024,13.523,0.9722,13.91,3.5587,3.8,-2.08%,2340.23万,3.43%,5.57,4.64亿,8043.41万,6.16%,5.41亿,4356.78万
2023,17.266,0.9722,17.76,4.45,3.88,18.69%,2262.52万,30.96%,5.51,4.64亿,7656.66万,5.83%,5.35亿,4403.32万
2022,13.805,0.9722,14.2,4.2217,3.27,-18.82%,1727.66万,-14.37%,5.40,4.00亿,6852.57万,5.29%,5.25亿,5681.00万
2021,13.611,0.9722,14.0,3.3858,4.02,16.15%,2017.54万,13.62%,5.40,3.89亿,6923.05万,5.01%,5.25亿,7222.72万
2020,12.668,0.9722,13.03,3.6507,3.47,4.68%,1775.66万,12.11%,5.27,3.93亿,5858.40万,5.12%,5.12亿,8200.44万
2019,14.311,0.9722,14.72,4.3236,3.31,-14.59%,1583.82万,-45.69%,5.19,3.66亿,5152.83万,4.78%,5.04亿,1.02亿
2018,11.618,0.9722,11.95,2.9943,3.88,12.86%,2916.18万,27.05%,5.14,3.32亿,4846.22万,7.52%,5.00亿,8925.15万
2017,,,23.84,,3.43,27.63%,2295.36万,70.55%,4.91,2.93亿,2658.09万,6.68%,4.77亿,6747.13万
2016,,,44.7,,2.69,31.14%,1345.88万,165.07%,4.67,2.38亿,429.49万,5.00%,4.54亿,6639.41万
2015,,,35.68,,2.05,-37.94%,-2068.31万,-1155.97%,4.53,2.35亿,-916.39万,-10.08%,4.40亿,9357.75万
2014,,,15.21,,3.31,-24.48%,195.87万,-76.03%,4.74,2.16亿,1151.93万,0.59%,4.61亿,1.33亿
2013,,,9.57,,4.38,5.51%,817.29万,-21.16%,4.72,1.63亿,956.06万,1.87%,4.59亿,1.58亿
2012,,,8.27,,4.15,1.27%,1036.63万,-70.11%,4.64,1.47亿,138.77万,2.50%,4.51亿,1.67亿
2011,,,10.92,,4.1,20.25%,3468.16万,-19.95%,4.53,1.78亿,-897.86万,8.46%,4.41亿,2.19亿
2010,,,16.2,,3.41,57.09%,4332.33万,44.60%,4.17,1.44亿,-4366.02万,12.71%,4.06亿,1.80亿
