报告期,总市值,总股本,收盘,市销率,营业总收入(亿),营业总收入同比增长率,净利润(亿),净利润同比增长率,每股净资产,总现金,未分配利润,销售净利率,股东权益,存货
2026-03-31,317.463,48.0277,6.61,1.1915,66.61,7.66%,9.49亿,1.51%,4.01,82.15亿,117.09亿,13.80%,194.69亿,92.93亿
2025,290.568,48.0277,6.05,1.3436,216.26,3.19%,21.66亿,0.34%,3.82,69.37亿,107.60亿,9.86%,185.63亿,108.19亿
2024,351.563,48.0277,7.32,1.6775,209.57,-2.65%,21.59亿,-26.88%,3.54,70.99亿,94.59亿,10.45%,172.87亿,119.87亿
2023,283.377,43.1977,6.56,1.3163,215.28,15.98%,29.52亿,36.96%,3.56,122.66亿,112.84亿,13.56%,160.38亿,93.37亿
2022,189.631,43.1961,4.39,1.0216,185.62,-8.06%,21.55亿,-13.49%,3.26,126.68亿,102.30亿,11.11%,145.22亿,94.55亿
2021,207.341,43.196,4.8,1.0271,201.88,12.41%,24.91亿,39.60%,3.34,129.45亿,102.78亿,11.89%,150.89亿,81.20亿
2020,200.429,43.1959,4.64,1.116,179.59,-18.26%,17.85亿,-44.42%,3.05,107.14亿,91.46亿,9.56%,138.94亿,74.16亿
2019,234.703,44.2001,5.31,1.0683,219.7,15.09%,32.11亿,-7.07%,2.95,100.22亿,90.07亿,14.42%,138.61亿,90.44亿
2018,252.044,44.9276,5.61,1.3203,190.9,4.89%,34.55亿,3.78%,2.76,105.42亿,76.67亿,18.10%,130.95亿,94.74亿
2017,,,6.2,,182.0,7.06%,33.29亿,6.60%,2.49,78.95亿,66.07亿,18.29%,111.77亿,84.93亿
2016,,,6.59,,170.0,7.39%,31.23亿,5.74%,2.24,88.64亿,57.75亿,18.37%,101.09亿,86.32亿
2015,,,8.28,,158.3,28.30%,29.53亿,24.35%,1.85,79.46亿,43.17亿,18.66%,83.54亿,95.80亿
2014,,,5.85,,123.38,72.56%,23.75亿,75.83%,1.57,70.86亿,32.89亿,19.28%,71.04亿,60.86亿
2013,,,4.01,,71.5,-0.19%,13.51亿,1191.93%,3.34,38.81亿,20.13亿,10.74%,33.34亿,45.16亿
2012,,,2.07,,13.68,-1.93%,1.05亿,1.48%,3.17,12.36亿,8.30亿,7.85%,21.03亿,4.50亿
2011,,,2.04,,13.95,21.68%,1.03亿,19.58%,3.06,9.28亿,7.67亿,7.63%,20.28亿,3.32亿
2010,,,3.13,,11.46,12.78%,8614.91万,8.77%,3.00,8.57亿,7.38亿,7.38%,19.86亿,2.18亿
