报告期,总市值,总股本,收盘,市销率,营业总收入(亿),营业总收入同比增长率,净利润(亿),净利润同比增长率,每股净资产,总现金,未分配利润,销售净利率,股东权益,存货
2026-03-31,32.372,5.4043,5.99,4.1291,1.96,-8.10%,2064.17万,1.10%,3.77,10.80亿,12.02亿,10.55%,20.36亿,6682.53万
2025,33.993,5.4043,6.29,4.5567,7.46,-2.26%,1.14亿,13.77%,3.73,9.61亿,11.82亿,15.33%,20.15亿,6243.56万
2024,21.908,4.1572,5.27,2.8713,7.63,-5.76%,1.00亿,-25.27%,4.64,8.81亿,11.20亿,13.16%,19.29亿,7393.24万
2023,22.865,4.1572,5.5,2.8228,8.1,16.82%,1.34亿,56.90%,4.39,12.11亿,10.51亿,16.65%,18.28亿,7132.41万
2022,27.895,4.1572,6.71,4.0253,6.93,-20.13%,8562.57万,-37.00%,4.17,10.09亿,9.30亿,12.37%,17.36亿,6945.50万
2021,15.174,4.1572,3.65,1.7482,8.68,1.11%,1.36亿,40.09%,3.99,12.88亿,8.74亿,15.67%,16.59亿,6775.70万
2020,15.797,4.1572,3.8,1.8411,8.58,-68.23%,9701.52万,-37.13%,3.71,11.34亿,7.73亿,11.29%,15.43亿,6045.58万
2019,18.416,4.1572,4.43,0.6816,27.02,5.91%,1.54亿,70.92%,3.56,10.32亿,7.16亿,5.71%,14.79亿,7485.64万
2018,7.868,2.7901,2.82,0.3084,25.51,3.77%,9028.71万,6.75%,4.83,7.87亿,5.99亿,3.54%,13.47亿,5199.37万
2017,,,4.58,,24.59,0.70%,8457.69万,-4.62%,4.56,8.39亿,5.40亿,3.44%,12.73亿,4837.48万
2016,,,7.53,,24.41,-11.85%,8867.11万,26.91%,4.36,8.76亿,4.84亿,3.63%,12.15亿,5240.41万
2015,,,6.65,,27.7,-11.64%,6986.90万,-16.52%,4.11,5.96亿,4.26亿,2.52%,11.46亿,5163.53万
2014,,,5.3,,31.34,-9.92%,8369.06万,65.91%,3.94,6.06亿,3.81亿,2.67%,10.98亿,8378.46万
2013,,,6.21,,34.8,3.41%,5044.45万,-49.71%,4.56,8.60亿,3.27亿,3.06%,10.32亿,6589.90万
2012,,,2.94,,33.65,-4.53%,1.00亿,-19.25%,4.25,7.69亿,4.73亿,2.98%,11.85亿,8742.20万
2011,,,3.24,,35.24,44.22%,1.24亿,87.06%,3.96,5.65亿,4.02亿,3.52%,11.05亿,7921.75万
2010,,,6.84,,24.44,-7.49%,6640.68万,-27.63%,3.61,3.43亿,3.18亿,2.72%,10.08亿,6211.32万
