报告期,总市值,总股本,收盘,市销率,营业总收入(亿),营业总收入同比增长率,净利润(亿),净利润同比增长率,每股净资产,总现金,未分配利润,销售净利率,股东权益,存货
2025-09-30,69.547,3.2914,21.13,9.3645,5.57,-3.64%,9244.93万,-12.98%,2.98,4.23亿,1.13亿,16.37%,9.77亿,7236.85万
2024,51.412,3.2914,15.62,6.4669,7.95,3.10%,1.45亿,4.73%,2.84,3.53亿,8655.36万,18.03%,9.32亿,6061.91万
2023,30.676,3.2914,9.32,3.9787,7.71,-2.94%,1.39亿,83.60%,2.69,2.97亿,9741.34万,17.27%,8.82亿,5256.86万
2022,22.25,3.2914,6.76,2.7987,7.95,-7.34%,7544.31万,116.86%,2.25,3.55亿,-2677.43万,9.84%,7.41亿,6596.53万
2021,25.837,3.2914,7.85,3.0113,8.58,1.03%,-4.47亿,-491.35%,2.02,3.52亿,-9999.67万,-52.58%,6.65亿,7473.87万
2020,40.424,2.9702,13.61,4.7614,8.49,-11.47%,1.14亿,42.00%,3.04,5.26亿,4.46亿,16.20%,9.06亿,5349.22万
2019,30.804,2.4255,12.7,3.2121,9.59,-0.07%,8052.13万,187.56%,3.37,4.44亿,3.33亿,17.19%,9.98亿,5389.29万
2018,19.186,2.4255,7.91,2.0006,9.59,103.22%,2800.16万,385.73%,3.03,2.76亿,2.59亿,9.32%,8.96亿,6420.94万
2017,,,12.13,,4.72,-3.60%,576.48万,-83.99%,2.91,3.62亿,2.31亿,1.24%,8.54亿,8830.36万
2016,,,13.66,,4.9,-1.08%,3600.00万,3.68%,2.91,1.81亿,2.31亿,7.35%,7.08亿,6535.87万
2015,,,14.61,,4.95,-4.98%,3472.21万,-12.15%,2.80,1.61亿,2.12亿,7.01%,6.79亿,6708.27万
2014,,,8.3,,5.21,6.62%,3952.47万,2.86%,2.68,1.71亿,1.86亿,7.59%,6.50亿,5773.27万
2013,,,4.73,,4.89,23.31%,3842.41万,-8.63%,5.64,2.19亿,1.56亿,7.86%,6.22亿,6206.08万
2012,,,3.8,,3.96,33.85%,4205.27万,8.81%,5.39,3.07亿,1.32亿,10.61%,5.94亿,6054.93万
2011,,,3.66,,2.96,24.60%,3864.81万,9.60%,7.68,3.83亿,1.09亿,13.05%,5.65亿,4062.75万
2010,,,,,2.38,29.62%,3526.14万,13.92%,2.82,3518.56万,7452.05万,14.84%,1.55亿,5561.95万
