报告期,总市值,总股本,收盘,市销率,营业总收入(亿),营业总收入同比增长率,净利润(亿),净利润同比增长率,每股净资产,总现金,未分配利润,销售净利率,股东权益,存货
2025-09-30,29.371,2.8655,10.25,2.0378,10.81,12.03%,4593.09万,141.11%,0.47,5.44亿,-4.08亿,4.58%,2.16亿,953.38万
2024,33.584,2.8655,11.72,2.7304,12.3,27.32%,-4858.47万,74.14%,0.16,6.10亿,-4.54亿,-2.79%,1.29亿,1104.30万
2023,30.661,2.8655,10.7,3.174,9.66,27.00%,-1.88亿,-211.89%,0.45,5.97亿,-4.05亿,-19.72%,2.08亿,1502.75万
2022,31.119,2.8655,10.86,4.0946,7.6,-52.10%,1.68亿,182.63%,1.18,5.83亿,-2.17亿,26.13%,4.25亿,1156.84万
2021,27.881,2.8655,9.73,1.7568,15.87,-12.24%,-2.03亿,18.22%,0.60,5.10亿,-3.85亿,-11.90%,2.14亿,1460.38万
2020,42.868,2.8655,14.96,2.3697,18.09,-24.35%,-2.48亿,-558.82%,1.96,10.40亿,-412.24万,-15.74%,6.53亿,6929.78万
2019,49.201,2.8655,17.17,2.0578,23.91,14.12%,5415.47万,120.30%,3.19,10.16亿,2.44亿,0.34%,10.00亿,9055.12万
2018,56.049,2.8655,19.56,2.6754,20.95,21.58%,-2.67亿,-316.68%,4.43,8.40亿,7360.85万,-15.37%,13.02亿,8131.73万
2017,,,25.44,,17.24,24.02%,1.23亿,-32.67%,5.45,6.67亿,3.40亿,6.06%,16.14亿,7612.75万
2016,,,28.16,,13.9,19.27%,1.83亿,204.26%,3.62,5.61亿,2.82亿,13.13%,10.06亿,6623.55万
2015,,,38.14,,11.65,-0.03%,6010.12万,-4.72%,3.23,3.73亿,1.34亿,1.78%,9.06亿,7848.91万
2014,,,20.59,,11.66,-4.08%,6308.12万,17.05%,3.21,4.35亿,7342.54万,4.51%,9.31亿,9297.07万
2013,,,11.89,,12.15,13.27%,5389.19万,208.18%,2.02,3.51亿,1034.42万,3.69%,5.66亿,1.16亿
2012,,,5.71,,4.99,-5.75%,-4981.78万,-1511.62%,2.14,1.56亿,-3140.44万,-10.25%,4.65亿,9313.01万
2011,,,6.18,,5.29,-5.27%,352.91万,-45.72%,2.36,1.56亿,1841.34万,2.23%,5.11亿,8948.48万
2010,,,9.1,,5.59,48.56%,650.20万,112.00%,2.10,1.32亿,2009.46万,1.43%,4.64亿,7437.00万
