报告期,总市值,总股本,收盘,市销率,营业总收入(亿),营业总收入同比增长率,净利润(亿),净利润同比增长率,每股净资产,总现金,未分配利润,销售净利率,股东权益,存货
2026-03-31,25.938,1.7938,14.46,5.6387,1.15,13.85%,1865.31万,-11.05%,5.08,4.18亿,3.65亿,16.24%,9.11亿,4056.69万
2025,21.938,1.7938,12.23,3.876,5.66,-3.52%,1.04亿,0.22%,4.96,4.23亿,3.46亿,18.35%,8.89亿,2978.43万
2024,18.117,1.7938,10.1,3.0864,5.87,3.88%,1.04亿,39.31%,4.64,3.30亿,3.05亿,17.67%,8.32亿,3711.78万
2023,16.305,1.5,10.87,2.8858,5.65,4.21%,7445.68万,17.00%,5.38,3.29亿,2.56亿,13.16%,8.06亿,3184.32万
2022,12.045,1.5,8.03,2.2223,5.42,32.03%,6363.84万,-9.45%,5.07,2.88亿,2.23亿,12.07%,7.63亿,4186.60万
2021,15.42,1.5,10.28,3.7518,4.11,-9.31%,7028.35万,-4.66%,4.87,3.56亿,2.00亿,17.12%,7.32亿,4434.23万
2020,,,,,4.53,6.54%,7372.11万,18.56%,4.09,2.37亿,1.70亿,16.28%,4.60亿,2981.39万
2019,,,,,4.25,18.55%,6218.20万,107.04%,3.54,1.83亿,1.15亿,14.63%,3.98亿,3391.45万
2018,,,,,3.59,13.06%,3003.41万,75.69%,3.09,1.48亿,6686.82万,8.37%,3.47亿,3336.31万
2017,,,,,3.17,-45.85%,1709.50万,-73.78%,2.90,1.70亿,4892.20万,5.39%,3.26亿,2691.03万
2016,,,,,5.86,9.95%,6518.63万,-15.78%,4.40,1.39亿,4786.03万,11.13%,3.30亿,7483.02万
2015,,,,,5.33,30.99%,7739.72万,45.14%,2.98,8141.80万,6898.79万,14.53%,1.79亿,7662.36万
2014,,,,,4.07,False,5332.72万,False,2.88,6860.59万,7034.97万,13.11%,1.73亿,5549.40万
