报告期,总市值,总股本,收盘,市销率,营业总收入(亿),营业总收入同比增长率,净利润(亿),净利润同比增长率,每股净资产,总现金,未分配利润,销售净利率,股东权益,存货
2025-09-30,80.347,11.6784,6.88,1.2929,46.61,-5.74%,1.26亿,-39.21%,4.67,7.32亿,16.14亿,2.70%,54.52亿,4.44亿
2024,81.398,11.6784,6.97,1.2712,64.03,19.54%,2.14亿,1093.84%,4.61,11.31亿,15.45亿,3.34%,53.86亿,5.44亿
2023,84.902,11.6784,7.27,1.5852,53.56,-25.54%,1789.14万,-96.46%,4.51,9.03亿,13.48亿,0.32%,52.87亿,4.76亿
2022,91.442,11.6784,7.83,1.275,71.72,-10.39%,5.05亿,-78.97%,4.69,9.83亿,15.68亿,7.04%,54.80亿,5.41亿
2021,142.827,11.6784,12.23,1.7844,80.04,110.89%,24.02亿,938.45%,5.26,20.26亿,22.73亿,30.01%,61.47亿,6.13亿
2020,58.079,10.4835,5.54,1.5304,37.95,542.67%,2.31亿,4203.27%,2.81,1.93亿,2.58亿,6.09%,29.47亿,3.08亿
2019,19.366,3.0642,6.32,3.2768,5.91,24.50%,-563.72万,-257.32%,7.96,2.27亿,4969.90万,-0.95%,24.38亿,2.70亿
2018,15.444,3.0642,5.04,3.2582,4.74,-38.98%,358.32万,-95.22%,1.53,7564.58万,5495.82万,0.76%,4.70亿,3258.63万
2017,,,7.02,,7.77,24.68%,7503.17万,244.46%,1.64,2.58亿,8850.40万,9.65%,5.03亿,3261.76万
2016,,,10.74,,6.23,7.60%,2178.27万,207.28%,1.43,4715.01万,3170.02万,3.49%,4.39亿,2456.87万
2015,,,8.06,,5.79,-11.69%,-2030.51万,-294.00%,1.36,3420.60万,1209.58万,-3.50%,4.17亿,1905.39万
2014,,,6.27,,6.56,-10.89%,1046.66万,-62.72%,1.43,2572.38万,3240.09万,1.60%,4.37亿,2925.81万
2013,,,5.12,,7.36,-0.47%,2807.58万,168.71%,1.42,4917.28万,3156.08万,3.81%,4.35亿,2436.73万
2012,,,3.74,,7.4,-17.02%,-4085.84万,-302.46%,1.33,4333.44万,629.26万,-5.52%,4.07亿,2757.27万
2011,,,4.91,,8.92,13.46%,2018.11万,34.67%,1.46,9643.77万,4715.10万,2.26%,4.48亿,4012.17万
2010,,,6.27,,7.86,8.60%,1498.52万,-37.92%,1.39,1.27亿,2901.46万,1.88%,4.25亿,4789.66万
