报告期,总市值,总股本,收盘,市销率,营业总收入(亿),营业总收入同比增长率,净利润(亿),净利润同比增长率,每股净资产,总现金,未分配利润,销售净利率,股东权益,存货
2025-09-30,276.532,37.1683,7.44,2.396,86.56,-16.54%,10.62亿,-41.15%,3.91,41.77亿,98.05亿,17.91%,195.88亿,9.99亿
2024,197.055,37.3918,5.27,1.4856,132.64,10.13%,18.11亿,28.46%,3.88,39.65亿,98.59亿,21.67%,196.22亿,7.72亿
2023,198.606,37.4022,5.31,1.649,120.44,9.62%,14.10亿,-46.99%,3.61,35.68亿,92.48亿,17.80%,179.31亿,5.35亿
2022,251.35,36.2176,6.94,2.2877,109.87,-9.54%,26.60亿,-46.25%,3.46,20.90亿,85.18亿,29.04%,167.19亿,7.76亿
2021,234.731,36.7341,6.39,1.9327,121.45,57.81%,49.48亿,7166.09%,4.17,48.65亿,79.30亿,46.80%,140.52亿,6.76亿
2020,70.778,37.4488,1.89,0.9194,76.98,0.06%,6809.60万,-89.89%,2.73,15.80亿,46.81亿,1.64%,121.14亿,3.75亿
2019,78.096,39.244,1.99,1.0152,76.93,-13.79%,6.73亿,-48.22%,2.60,19.83亿,46.48亿,11.35%,121.58亿,5.13亿
2018,82.317,39.7665,2.07,0.9224,89.24,-13.40%,13.01亿,82.80%,2.47,44.98亿,40.60亿,18.36%,117.50亿,4.00亿
2017,,,2.53,,103.04,12.78%,7.12亿,238.76%,2.22,43.56亿,29.19亿,9.12%,105.31亿,2.10亿
2016,,,2.76,,91.36,24.84%,-5.13亿,-1002.72%,2.08,46.99亿,22.53亿,-6.94%,97.59亿,2.27亿
2015,,,2.67,,73.18,1.64%,5680.36万,-72.70%,3.74,24.38亿,27.66亿,1.43%,82.63亿,1.94亿
2014,,,2.39,,72.0,23.90%,2.08亿,-31.56%,3.74,27.81亿,27.47亿,3.84%,85.49亿,3.02亿
2013,,,1.92,,58.11,-7.18%,3.04亿,194.92%,3.12,13.57亿,25.41亿,1.20%,73.11亿,2.28亿
2012,,,2.32,,36.62,16.81%,1.03亿,-39.93%,3.10,8.60亿,12.22亿,8.11%,42.06亿,1.30亿
2011,,,2.72,,31.35,33.89%,1.72亿,56.40%,3.09,3.70亿,11.96亿,12.21%,42.89亿,1.06亿
2010,,,4.3,,23.42,34.12%,1.10亿,-87.94%,2.88,4.08亿,10.52亿,7.81%,30.06亿,8902.22万
