报告期,总市值,总股本,收盘,市销率,营业总收入(亿),营业总收入同比增长率,净利润(亿),净利润同比增长率,每股净资产,总现金,未分配利润,销售净利率,股东权益,存货
2025-09-30,51.042,7.0794,7.21,1.2137,31.54,3.56%,7599.65万,-16.82%,3.74,10.34亿,6.57亿,2.50%,26.51亿,7.04亿
2024,52.175,7.0794,7.37,1.2349,42.25,12.39%,8134.92万,-61.60%,3.65,9.41亿,5.90亿,1.98%,25.86亿,7.26亿
2023,57.697,7.0794,8.15,1.5349,37.59,3.38%,2.12亿,18.61%,3.64,7.78亿,5.93亿,5.72%,25.79亿,5.78亿
2022,45.733,7.0794,6.46,1.2578,36.36,-10.77%,1.79亿,-32.85%,3.34,5.49亿,4.00亿,4.96%,23.67亿,5.06亿
2021,108.315,7.0794,15.3,2.658,40.75,30.43%,2.66亿,186.64%,3.08,4.02亿,2.28亿,6.55%,21.82亿,6.12亿
2020,75.396,7.0794,10.65,2.4134,31.24,-13.06%,9279.19万,110.59%,2.71,2.21亿,-3753.91万,2.40%,19.15亿,4.80亿
2019,46.653,7.1118,6.56,1.2981,35.94,-10.23%,-8.76亿,-519.62%,2.58,3.46亿,-1.30亿,-26.13%,18.60亿,4.11亿
2018,50.682,7.1282,7.11,1.2661,40.03,8.22%,2.09亿,-40.91%,3.96,4.98亿,9.74亿,4.67%,29.36亿,4.23亿
2017,,,10.38,,36.99,63.82%,3.53亿,155.84%,3.78,5.57亿,8.15亿,9.54%,27.95亿,4.25亿
2016,,,10.0,,22.58,41.81%,1.38亿,-9.21%,2.72,7.44亿,4.93亿,6.12%,18.99亿,2.95亿
2015,,,14.65,,15.92,56.47%,1.52亿,67.40%,1.71,4.07亿,3.75亿,10.41%,10.79亿,1.72亿
2014,,,3.86,,10.18,38.38%,9090.98万,48.93%,3.69,3.04亿,2.37亿,9.23%,9.23亿,1.32亿
2013,,,3.04,,7.35,38.74%,6104.03万,18.09%,3.32,3.12亿,1.60亿,8.67%,8.15亿,7120.73万
2012,,,2.39,,5.3,-3.46%,5168.91万,-29.23%,3.11,3.40亿,1.11亿,9.51%,7.97亿,7344.38万
2011,,,2.98,,5.49,25.50%,7303.46万,16.11%,5.93,4.62亿,1.22亿,13.56%,7.30亿,7404.27万
2010,,,,,4.38,70.51%,6290.23万,128.02%,2.05,7335.83万,5460.67万,14.46%,1.89亿,7394.32万
