报告期,总市值,总股本,收盘,市销率,营业总收入(亿),营业总收入同比增长率,净利润(亿),净利润同比增长率,每股净资产,总现金,未分配利润,销售净利率,股东权益,存货
2025-09-30,50.997,2.2367,22.8,5.218,7.33,-4.11%,9427.41万,25.75%,6.14,6.85亿,5.65亿,12.74%,14.61亿,1.71亿
2024,43.05,2.2329,19.28,3.6391,11.83,0.62%,1.18亿,-28.83%,5.96,6.19亿,5.26亿,10.06%,14.22亿,1.65亿
2023,46.155,1.8581,24.84,3.9247,11.76,23.25%,1.66亿,57.08%,6.82,7.94亿,4.82亿,14.16%,13.58亿,1.57亿
2022,25.288,1.8418,13.73,2.6507,9.54,16.24%,1.06亿,28.12%,6.18,6.77亿,3.77亿,11.10%,11.38亿,2.02亿
2021,32.95,1.8418,17.89,4.0134,8.21,46.65%,8267.53万,-5.39%,5.80,5.87亿,3.18亿,10.07%,10.69亿,1.75亿
2020,26.211,1.4168,18.5,4.6805,5.6,7.11%,8738.37万,-6.55%,7.26,7.71亿,2.85亿,15.61%,10.28亿,7553.50万
2019,,,,,5.23,3.08%,9351.27万,27.23%,4.85,2.64亿,2.06亿,17.89%,5.15亿,4143.11万
2018,,,,,5.07,13.22%,7349.76万,28.31%,3.97,5565.90万,1.22亿,14.50%,4.22亿,5718.01万
2017,,,,,4.48,-2.29%,5728.17万,29.94%,3.28,4423.39万,5597.16万,12.79%,3.48亿,6010.74万
2016,,,,,4.58,20.54%,4408.22万,-13.26%,3.68,2330.90万,7424.48万,9.62%,1.84亿,4477.92万
2015,,,,,3.8,False,5082.21万,False,8.99,1152.48万,6752.58万,13.37%,8985.79万,3350.20万
