报告期,总市值,总股本,收盘,市销率,营业总收入(亿),营业总收入同比增长率,净利润(亿),净利润同比增长率,每股净资产,总现金,未分配利润,销售净利率,股东权益,存货
2025-09-30,33.101,2.7933,11.85,1.8638,13.32,-10.78%,-1049.78万,-117.11%,7.12,9.70亿,3.53亿,-0.79%,19.88亿,2.84亿
2024,31.76,2.7933,11.37,1.5284,20.78,-11.64%,4808.69万,-76.53%,7.45,9.82亿,4.47亿,2.31%,20.82亿,3.62亿
2023,38.408,2.7933,13.75,1.633,23.52,3.88%,2.05亿,115.15%,7.88,10.17亿,5.66亿,8.71%,22.01亿,4.00亿
2022,25.976,2.7991,9.28,1.1473,22.64,-16.42%,9522.67万,261.31%,7.67,10.20亿,5.29亿,4.21%,21.47亿,4.27亿
2021,35.588,2.8,12.71,1.3137,27.09,15.66%,2635.63万,-88.77%,7.96,13.21亿,6.27亿,0.97%,22.30亿,4.71亿
2020,35.28,2.8,12.6,1.5064,23.42,-6.47%,2.35亿,-4.30%,8.56,12.76亿,7.94亿,10.02%,23.97亿,3.59亿
2019,35.812,2.8,12.79,1.4302,25.04,2.94%,2.45亿,36.04%,8.02,12.95亿,6.65亿,9.79%,22.45亿,4.50亿
2018,30.604,2.8,10.93,1.2579,24.33,7.37%,1.80亿,-29.46%,7.46,2.51亿,4.81亿,7.41%,20.90亿,5.13亿
2017,,,18.48,,22.66,19.44%,2.56亿,3.65%,8.07,3.37亿,6.65亿,11.28%,22.59亿,3.61亿
2016,,,,,18.97,2.70%,2.47亿,35.89%,3.49,2.23亿,4.32亿,13.00%,7.34亿,2.84亿
2015,,,,,18.47,-2.76%,1.81亿,6.25%,3.37,1.62亿,4.26亿,9.82%,7.07亿,2.42亿
2014,,,,,18.99,19.63%,1.71亿,35.08%,8.15,1.11亿,2.55亿,8.99%,4.35亿,3.18亿
2013,,,,,15.88,10.50%,1.26亿,36.25%,6.84,1.25亿,2.68亿,7.96%,3.42亿,3.85亿
2012,,,,,14.37,False,9277.87万,False,5.27,1.10亿,1.52亿,6.46%,2.63亿,3.28亿
