报告期,总市值,总股本,收盘,市销率,营业总收入(亿),营业总收入同比增长率,净利润(亿),净利润同比增长率,每股净资产,总现金,未分配利润,销售净利率,股东权益,存货
2025-09-30,228.122,74.794,3.05,13.5895,12.59,23.84%,1781.03万,101.45%,0.25,3.24亿,-136.14亿,1.79%,19.07亿,3.51亿
2024,178.758,74.794,2.39,13.4708,13.27,-71.35%,15.19亿,112.57%,0.25,2.39亿,-136.32亿,114.57%,18.86亿,2.46亿
2023,84.767,31.1642,2.72,1.8308,46.3,-61.12%,-120.90亿,-248.87%,-2.31,7.06亿,-151.51亿,-261.17%,-71.72亿,7.37亿
2022,79.469,31.1642,2.55,0.6674,119.08,-26.64%,-34.65亿,-4614.54%,1.76,23.46亿,-24.85亿,-28.49%,65.20亿,53.37亿
2021,108.763,31.1642,3.49,0.67,162.33,-5.37%,7676.15万,102.46%,2.87,32.13亿,9.89亿,0.68%,105.04亿,66.96亿
2020,127.773,31.1642,4.1,0.7449,171.53,-7.93%,-31.19亿,-401.88%,2.84,26.27亿,9.29亿,-17.97%,104.42亿,64.97亿
2019,172.026,31.1642,5.52,0.9234,186.3,10.21%,10.33亿,-21.43%,3.88,43.73亿,41.57亿,5.45%,135.42亿,56.05亿
2018,143.667,31.1642,4.61,0.8499,169.04,11.87%,13.15亿,11.47%,3.59,24.52亿,33.51亿,7.46%,111.58亿,46.33亿
2017,,,9.81,,151.11,27.57%,11.79亿,34.98%,3.21,35.84亿,22.50亿,7.72%,100.55亿,27.63亿
2016,,,8.74,,118.45,139.14%,8.74亿,300.63%,5.75,43.24亿,12.72亿,7.37%,89.95亿,27.85亿
2015,,,8.27,,49.53,62.22%,2.18亿,48.15%,3.89,8.64亿,4.60亿,4.38%,55.33亿,13.54亿
2014,,,4.98,,30.53,162.48%,1.47亿,2.48%,1.69,2.04亿,2.89亿,4.82%,18.20亿,3.80亿
2013,,,2.44,,11.63,0.82%,1.44亿,1331.89%,2.46,8525.35万,1.63亿,-5.69%,4.42亿,1.40亿
2012,,,2.26,,11.83,-13.54%,-1166.15万,-110.74%,2.66,1.52亿,3.57亿,-1.06%,9.00亿,9721.38万
2011,,,2.55,,13.69,56.99%,1.09亿,27.30%,4.21,1.30亿,3.93亿,7.93%,9.40亿,1.04亿
2010,,,3.32,,8.72,50.52%,8525.78万,6.47%,3.73,2.14亿,3.10亿,9.91%,8.46亿,7655.53万
