报告期,总市值,总股本,收盘,市销率,营业总收入(亿),营业总收入同比增长率,净利润(亿),净利润同比增长率,每股净资产,总现金,未分配利润,销售净利率,股东权益,存货
2025-09-30,44.044,6.5154,6.76,6.2326,5.3,13.94%,1583.95万,179.91%,2.04,4.10亿,2.45亿,2.56%,13.38亿,2.91亿
2024,38.962,6.5154,5.98,5.3964,7.22,9.78%,-3853.01万,-379.65%,2.02,3.50亿,2.42亿,-5.59%,13.30亿,2.63亿
2023,55.055,6.5154,8.45,8.367,6.58,-28.77%,1377.81万,-34.40%,2.15,4.54亿,3.21亿,1.69%,14.08亿,2.93亿
2022,32.251,6.5154,4.95,3.4904,9.24,-4.35%,2100.19万,-38.07%,2.12,6.65亿,3.30亿,2.12%,13.84亿,3.37亿
2021,34.493,6.5204,5.29,3.5707,9.66,17.85%,3391.05万,122.16%,2.12,4.93亿,3.44亿,3.36%,13.91亿,3.49亿
2020,32.97,6.1627,5.35,4.0207,8.2,-34.18%,-1.53亿,-183.99%,2.08,7.73亿,3.25亿,-19.03%,13.90亿,2.08亿
2019,46.069,6.2004,7.43,3.7003,12.45,-20.86%,1.82亿,1.43%,2.20,6.89亿,5.32亿,14.70%,13.90亿,2.35亿
2018,28.174,6.1921,4.55,1.7911,15.73,51.12%,1.80亿,36.09%,2.05,4.64亿,4.30亿,11.71%,12.94亿,2.33亿
2017,,,6.36,,10.41,127.78%,1.32亿,53.00%,1.87,3.28亿,3.15亿,12.62%,11.61亿,2.32亿
2016,,,8.1,,4.57,55.91%,8628.24万,302.88%,2.26,3.68亿,2.27亿,19.09%,9.00亿,1.40亿
2015,,,9.49,,2.93,-20.13%,2141.61万,-68.18%,1.57,1.88亿,1.61亿,7.38%,5.91亿,1.30亿
2014,,,4.64,,3.67,31.00%,6731.24万,39.86%,2.76,1.95亿,1.74亿,18.81%,6.14亿,1.18亿
2013,,,3.21,,2.8,-7.98%,4812.74万,-7.19%,5.08,4.17亿,1.36亿,17.18%,5.62亿,6661.47万
2012,,,2.24,,3.05,32.30%,5185.67万,54.50%,4.79,4.15亿,1.14亿,17.03%,5.23亿,5560.65万
2011,,,2.45,,2.3,3.69%,3356.48万,-30.47%,5.90,4.06亿,9244.40万,14.58%,4.96亿,5713.63万
2010,,,,,2.22,45.23%,4827.09万,47.90%,2.43,1.10亿,6201.76万,21.75%,1.53亿,3742.71万
