报告期,总市值,总股本,收盘,市销率,营业总收入(亿),营业总收入同比增长率,净利润(亿),净利润同比增长率,每股净资产,总现金,未分配利润,销售净利率,股东权益,存货
2025-09-30,27.044,1.6735,16.16,5.4233,3.74,29.67%,-5671.67万,-81.78%,4.56,1.94亿,1.35亿,-15.81%,7.79亿,1.79亿
2024,21.675,1.6458,13.17,5.906,3.67,-38.94%,-6693.89万,-212.43%,4.90,2.91亿,1.92亿,-20.08%,8.31亿,1.03亿
2023,24.036,1.6318,14.73,3.9993,6.01,40.34%,5953.60万,178.10%,5.40,3.13亿,2.88亿,9.11%,9.13亿,1.02亿
2022,19.206,1.6318,11.77,4.4356,4.33,-26.61%,-7622.79万,-39.06%,5.02,3.72亿,2.37亿,-17.88%,8.57亿,1.03亿
2021,19.058,1.4201,13.42,3.2302,5.9,-15.99%,-5481.72万,-182.93%,4.83,2.65亿,3.13亿,-9.25%,7.25亿,1.24亿
2020,31.907,1.4289,22.33,4.5452,7.02,-1.33%,6610.41万,-29.76%,5.26,2.88亿,3.79亿,9.48%,7.88亿,1.23亿
2019,29.417,1.0207,28.82,4.1316,7.12,35.21%,9411.44万,33.41%,6.67,2.41亿,3.34亿,13.19%,6.89亿,7648.17万
2018,15.916,1.0099,15.76,3.0259,5.26,9.62%,7054.65万,33.41%,5.78,2.21亿,2.53亿,13.40%,5.84亿,5672.72万
2017,,,17.68,,4.8,17.70%,5287.77万,10.01%,3.89,2.74亿,1.98亿,11.01%,5.17亿,6891.43万
2016,,,,,4.08,10.02%,4806.56万,12.94%,3.53,6838.64万,1.56亿,11.78%,2.65亿,6295.61万
2015,,,,,3.71,2.82%,4255.87万,19.65%,2.99,4412.50万,1.21亿,11.49%,2.24亿,5187.27万
2014,,,,,3.61,2.17%,3556.93万,-12.28%,2.52,4514.55万,9084.75万,9.91%,1.90亿,6727.01万
2013,,,,,3.53,34.82%,4054.93万,38.32%,2.60,4948.61万,6862.05万,11.58%,1.64亿,8359.73万
2012,,,,,2.62,False,2931.51万,False,2.00,5200.36万,3553.93万,11.27%,1.28亿,6186.19万
