报告期,总市值,总股本,收盘,市销率,营业总收入(亿),营业总收入同比增长率,净利润(亿),净利润同比增长率,每股净资产,总现金,未分配利润,销售净利率,股东权益,存货
2025-09-30,43.847,2.8107,15.6,6.5639,5.01,12.90%,7690.97万,36.54%,3.88,1.72亿,2.76亿,15.36%,10.90亿,1.29亿
2024,39.687,2.8107,14.12,6.8074,5.83,22.00%,6747.42万,506.90%,3.46,1.64亿,2.54亿,11.57%,9.71亿,1.36亿
2023,32.323,2.8107,11.5,6.7621,4.78,1.87%,-1658.26万,-141.57%,3.49,1.79亿,2.19亿,-3.47%,9.81亿,1.30亿
2022,23.076,2.8107,8.21,4.9203,4.69,-3.93%,3989.29万,-51.56%,3.74,1.50亿,2.92亿,8.50%,10.52亿,1.46亿
2021,30.58,2.8107,10.88,6.2664,4.88,-5.60%,8236.24万,-16.88%,3.98,2.67亿,3.13亿,16.87%,11.19亿,1.37亿
2020,38.703,2.8107,13.77,7.4861,5.17,-6.15%,9908.51万,16.71%,4.01,5.07亿,2.82亿,19.15%,11.27亿,1.14亿
2019,,,,,5.51,18.40%,8489.92万,9.93%,2.92,1.13亿,1.94亿,15.40%,6.15亿,9248.16万
2018,,,,,4.66,43.38%,7723.35万,90.15%,2.51,6190.86万,1.19亿,16.59%,5.30亿,1.07亿
2017,,,,,3.25,16.57%,4061.63万,55.72%,1.96,9871.12万,7442.40万,12.51%,3.73亿,9392.41万
2016,,,,,2.79,40.20%,2608.25万,13.13%,1.63,5497.51万,3786.93万,9.36%,2.93亿,6708.28万
2015,,,,,1.99,126.93%,2305.51万,1319.39%,1.27,2774.45万,2392.06万,11.60%,2.02亿,3715.83万
2014,,,,,0.875594,5135.03%,162.43万,109.27%,1.04,272.81万,317.10万,1.86%,1.49亿,2758.33万
2013,,,,,0.016726,False,-1752.66万,False,0.78,138.47万,-2782.16万,-1047.89%,9717.84万,2049.81万
