报告期,总市值,总股本,收盘,市销率,营业总收入(亿),营业总收入同比增长率,净利润(亿),净利润同比增长率,每股净资产,总现金,未分配利润,销售净利率,股东权益,存货
2026-03-31,87.371,19.2447,4.54,6.1529,3.55,20.14%,-1058.16万,-7.43%,2.55,20.41亿,14.61亿,-6.49%,48.57亿,3.18亿
2025,82.752,19.2447,4.3,6.5159,12.7,-10.84%,-4.46亿,8.79%,2.56,21.75亿,14.71亿,-45.66%,48.87亿,2.69亿
2024,74.602,18.7442,3.98,5.2389,14.24,-45.87%,-4.89亿,-425.16%,2.78,20.05亿,19.32亿,-41.17%,53.75亿,3.00亿
2023,73.718,18.4296,4.0,2.8019,26.31,-29.72%,1.51亿,-47.96%,3.07,22.77亿,24.68亿,5.66%,60.59亿,3.34亿
2022,78.508,18.4292,4.26,2.0969,37.44,-1.60%,2.89亿,-63.15%,2.99,19.21亿,23.25亿,8.12%,60.03亿,7.57亿
2021,95.216,15.3574,6.2,2.5024,38.05,23.97%,7.85亿,43.39%,3.86,23.96亿,27.77亿,20.60%,62.09亿,8.67亿
2020,54.711,13.3441,4.1,1.7827,30.69,-3.26%,5.47亿,32.91%,3.26,11.41亿,25.06亿,17.75%,46.29亿,8.09亿
2019,64.051,13.344,4.8,2.0186,31.73,-4.66%,4.12亿,-44.92%,3.01,10.18亿,22.17亿,13.38%,42.55亿,6.99亿
2018,45.036,11.12,4.05,1.3532,33.28,18.76%,7.48亿,14.69%,3.75,8.51亿,26.09亿,22.81%,43.16亿,6.91亿
2017,,,5.4,,28.02,19.67%,6.52亿,15.06%,3.46,8.80亿,21.86亿,23.85%,40.45亿,9.39亿
2016,,,6.42,,23.42,5.51%,5.67亿,-23.54%,3.13,8.80亿,19.29亿,25.50%,36.57亿,8.86亿
2015,,,8.46,,22.19,10.86%,7.41亿,0.61%,3.23,8.68亿,20.22亿,35.15%,37.93亿,7.96亿
2014,,,5.65,,20.02,11.13%,7.37亿,4.85%,2.80,4.43亿,16.21亿,38.28%,33.07亿,7.48亿
2013,,,6.52,,18.02,2.06%,7.03亿,17.64%,4.29,5.06亿,9.92亿,40.25%,24.46亿,5.00亿
2012,,,3.47,,17.65,14.97%,5.97亿,9.40%,4.06,6.18亿,9.01亿,34.76%,23.11亿,4.07亿
2011,,,,,15.35,13.13%,5.46亿,7.48%,2.33,1.89亿,5.41亿,36.89%,12.21亿,4.41亿
2010,,,,,13.57,6.19%,5.08亿,0.28%,1.47,2.10亿,1.85亿,38.83%,7.87亿,2.87亿
