报告期,总市值,总股本,收盘,市销率,营业总收入(亿),营业总收入同比增长率,净利润(亿),净利润同比增长率,每股净资产,总现金,未分配利润,销售净利率,股东权益,存货
2026-03-31,64.678,4.1999,15.4,2.7593,5.86,19.38%,1252.42万,13.41%,3.39,2.68亿,2.43亿,1.97%,14.51亿,3.81亿
2025,67.786,4.1999,16.14,2.9981,22.61,12.04%,3529.25万,188.96%,3.36,1.55亿,2.30亿,1.40%,14.40亿,3.29亿
2024,34.523,4.1999,8.22,1.7108,20.18,15.51%,-3967.26万,-379.15%,3.28,1.49亿,1.97亿,-2.09%,14.08亿,3.23亿
2023,45.821,4.1999,10.91,2.6228,17.47,-9.67%,1421.19万,132.94%,3.43,1.26亿,2.48亿,0.66%,14.75亿,3.00亿
2022,30.186,3.1842,9.48,1.56,19.35,5.74%,-4313.86万,-221.73%,2.35,9138.90万,2.34亿,-2.35%,8.00亿,3.70亿
2021,24.93,3.1839,7.83,1.3623,18.3,37.33%,3543.88万,-54.34%,2.49,9103.21万,2.77亿,1.92%,8.45亿,3.79亿
2020,16.889,1.9893,8.49,1.2679,13.32,13.82%,7761.36万,-2.68%,3.90,1.03亿,2.72亿,5.54%,8.69亿,2.52亿
2019,22.41,1.9453,11.52,1.9154,11.7,42.91%,7974.93万,89.32%,3.35,1.70亿,2.28亿,7.03%,7.59亿,2.00亿
2018,12.729,1.9464,6.54,1.5542,8.19,78.85%,4212.31万,-7.22%,2.92,5641.47万,1.64亿,5.40%,6.10亿,1.65亿
2017,,,11.61,,4.58,34.81%,4540.18万,-18.08%,2.74,2647.61万,1.35亿,9.92%,5.38亿,1.15亿
2016,,,,,3.4,15.42%,5541.99万,22.76%,3.18,4309.93万,1.18亿,16.32%,2.86亿,4971.69万
2015,,,,,2.94,10.00%,4514.66万,2.45%,2.71,3460.69万,8151.96万,15.34%,2.44亿,3956.36万
2014,,,,,2.68,19.35%,4406.89万,5.67%,2.36,2593.50万,5438.76万,16.47%,2.12亿,5515.28万
2013,,,,,2.24,10.51%,4170.62万,23.98%,1.94,2080.73万,2102.56万,18.61%,1.75亿,4496.27万
2012,,,,,2.03,False,3363.98万,False,1.79,1760.12万,5402.57万,16.58%,1.35亿,5058.52万
