报告期,总市值,总股本,收盘,市销率,营业总收入(亿),营业总收入同比增长率,净利润(亿),净利润同比增长率,每股净资产,总现金,未分配利润,销售净利率,股东权益,存货
2026-03-31,17.754,0.8133,21.83,2.5805,1.72,10.54%,968.61万,40.24%,6.15,1.32亿,2.03亿,5.64%,5.01亿,1.37亿
2025,23.391,0.8133,28.76,3.7727,6.2,-3.02%,1843.43万,396.55%,6.04,1.06亿,1.93亿,2.97%,4.91亿,1.18亿
2024,9.239,0.8133,11.36,1.4436,6.4,-1.76%,371.25万,-88.80%,5.91,1.17亿,1.85亿,0.58%,4.80亿,1.43亿
2023,11.077,0.8133,13.62,1.7015,6.51,-4.90%,3314.90万,-30.38%,6.36,1.89亿,2.22亿,5.09%,5.17亿,1.30亿
2022,,,,,6.85,16.10%,4761.40万,28.82%,5.70,5752.09万,1.92亿,6.96%,3.48亿,1.21亿
2021,,,,,5.9,13.11%,3696.29万,-47.70%,5.33,8184.24万,1.76亿,6.27%,3.20亿,1.19亿
2020,,,,,5.21,14.81%,7067.39万,50.33%,4.71,4422.34万,1.43亿,13.56%,2.83亿,7892.31万
2019,,,,,4.54,11.51%,4701.36万,65.18%,7.59,844.31万,9757.76万,10.35%,2.28亿,6684.52万
2018,,,,,4.07,9.97%,2846.18万,-35.56%,6.59,25.57万,7026.53万,7.12%,1.96亿,5243.47万
2017,,,,,3.64,17.78%,4416.49万,7.11%,6.16,558.87万,6208.44万,12.14%,1.85亿,4459.07万
2016,,,,,3.09,18.37%,4123.25万,38.56%,11.38,675.84万,5233.60万,13.35%,1.71亿,4600.03万
2015,,,,,2.61,6.74%,2975.89万,45.66%,8.63,47.38万,1522.68万,11.40%,1.29亿,2890.88万
2014,,,,,2.44,36.15%,2042.97万,15.99%,6.94,79.89万,7795.73万,8.36%,1.04亿,3331.82万
2013,,,,,1.8,False,1761.38万,False,5.88,116.38万,6407.05万,9.81%,8824.34万,4211.94万
