报告期,总市值,总股本,收盘,市销率,营业总收入(亿),营业总收入同比增长率,净利润(亿),净利润同比增长率,每股净资产,总现金,未分配利润,销售净利率,股东权益,存货
2025-09-30,30.758,4.5907,6.7,1.2766,18.07,-3.67%,-4546.90万,-171.15%,3.09,4.69亿,1.13亿,-0.26%,18.35亿,1.92亿
2024,32.732,4.5907,7.13,1.2638,25.9,-20.63%,1.03亿,27.46%,3.24,3.22亿,1.90亿,6.42%,18.41亿,1.78亿
2023,33.879,4.5907,7.38,1.0383,32.63,-7.61%,8053.44万,50.50%,3.57,8.68亿,1.16亿,4.48%,20.39亿,1.81亿
2022,38.728,4.6437,8.34,1.1177,34.65,42.90%,5351.11万,29.83%,3.42,4.48亿,6309.15万,3.71%,18.85亿,1.38亿
2021,32.169,3.7801,8.51,1.3421,23.97,134.69%,4121.78万,72.30%,2.73,3.98亿,1438.54万,3.19%,14.86亿,1.75亿
2020,28.111,4.0216,6.99,2.7533,10.21,215.65%,2392.19万,119.92%,2.48,4.54亿,-1927.21万,3.07%,14.34亿,1.62亿
2019,45.002,4.0216,11.19,13.8895,3.24,-23.43%,-1.20亿,-2840.92%,2.25,1.06亿,-4319.40万,-37.11%,9.05亿,1.76亿
2018,48.759,4.033,12.09,11.527,4.23,-25.07%,438.20万,-92.01%,2.54,4.30亿,7691.32万,1.04%,10.22亿,1.63亿
2017,,,14.22,,5.64,44.18%,5486.30万,134.20%,2.53,4.71亿,8025.25万,9.70%,10.22亿,1.27亿
2016,,,13.37,,3.91,13.56%,2342.57万,21.63%,1.27,1.81亿,3344.96万,5.59%,4.64亿,9591.98万
2015,,,17.64,,3.45,-4.95%,1925.94万,-46.27%,3.84,5456.46万,1.66亿,5.42%,4.71亿,8489.76万
2014,,,,,3.62,-5.50%,3584.24万,-28.54%,3.18,1.08亿,1.49亿,9.89%,2.87亿,9272.14万
2013,,,,,3.84,34.03%,5015.79万,9.93%,2.85,8152.21万,1.24亿,13.08%,2.57亿,1.02亿
2012,,,,,2.86,41.22%,4562.72万,12.41%,2.29,6813.40万,7861.32万,15.94%,2.07亿,6477.92万
2011,,,,,2.03,False,4059.11万,False,1.78,3137.85万,3671.47万,20.03%,1.61亿,3386.26万
