报告期,总市值,总股本,收盘,市销率,营业总收入(亿),营业总收入同比增长率,净利润(亿),净利润同比增长率,每股净资产,总现金,未分配利润,销售净利率,股东权益,存货
2025-09-30,36.743,7.6869,4.78,2.6421,10.43,-1.51%,1180.45万,-79.96%,2.34,4.93亿,5.27亿,1.82%,18.52亿,2.78亿
2024,35.129,7.6869,4.57,2.4395,14.4,16.26%,4201.56万,5.67%,2.35,2.15亿,5.37亿,3.51%,18.61亿,2.73亿
2023,38.434,7.6869,5.0,3.102,12.39,-4.01%,3976.05万,-33.77%,2.33,2.15亿,5.13亿,3.75%,18.40亿,2.86亿
2022,52.425,7.6869,6.82,4.064,12.9,0.51%,6003.59万,92.22%,2.27,2.57亿,4.79亿,4.82%,17.93亿,3.76亿
2021,71.258,7.6869,9.27,5.5497,12.84,38.66%,3123.26万,30.41%,2.17,4.53亿,4.14亿,2.67%,17.14亿,4.42亿
2020,27.519,7.6869,3.58,2.9718,9.26,1.43%,2394.94万,-6.31%,2.11,2.42亿,3.82亿,2.61%,16.65亿,2.91亿
2019,24.982,7.6869,3.25,2.7363,9.13,-6.45%,2556.29万,14.41%,1.80,3.95亿,3.70亿,3.64%,14.97亿,3.37亿
2018,26.212,7.6869,3.41,2.6857,9.76,26.11%,2234.35万,-17.77%,1.77,3.53亿,2.83亿,2.43%,14.02亿,2.81亿
2017,,,4.68,,7.74,-22.14%,2717.13万,-22.20%,2.64,4.75亿,3.27亿,6.54%,14.07亿,3.53亿
2016,,,8.13,,9.94,88.13%,3492.67万,76.40%,2.00,4.18亿,3.19亿,5.79%,11.34亿,3.65亿
2015,,,8.3,,5.28,-10.37%,1979.96万,-72.34%,1.95,3.91亿,3.01亿,8.98%,11.11亿,5.55亿
2014,,,4.38,,5.89,-7.50%,7159.13万,-1.22%,1.93,4.51亿,3.04亿,16.95%,10.80亿,3.70亿
2013,,,2.65,,6.37,11.23%,7247.70万,-12.54%,1.83,2.77亿,2.76亿,15.46%,10.23亿,3.69亿
2012,,,2.59,,5.73,5.88%,8286.90万,22.85%,1.64,2.35亿,1.99亿,18.94%,9.42亿,3.10亿
2011,,,2.72,,5.41,16.68%,6745.55万,42.52%,1.51,3.03亿,1.44亿,15.90%,8.58亿,1.03亿
2010,,,3.34,,4.64,-9.36%,4733.02万,8.29%,1.65,2.21亿,1.21亿,13.62%,7.84亿,9674.84万
