报告期,总市值,总股本,收盘,市销率,营业总收入(亿),营业总收入同比增长率,净利润(亿),净利润同比增长率,每股净资产,总现金,未分配利润,销售净利率,股东权益,存货
2025-09-30,45.311,13.4454,3.37,12.2242,2.78,-43.74%,-1.89亿,-50.96%,2.83,3.20亿,13.19亿,-69.21%,38.67亿,38.02亿
2024,27.966,13.4454,2.08,4.661,6.0,144.46%,-3.37亿,-13.45%,2.98,2.60亿,15.03亿,-56.22%,40.95亿,37.73亿
2023,35.63,13.4454,2.65,14.4837,2.46,-46.93%,-2.97亿,-54.81%,3.23,1.78亿,18.41亿,-119.83%,44.41亿,38.53亿
2022,39.261,13.4454,2.92,8.4614,4.64,-65.27%,-1.92亿,-730.14%,3.45,3.36亿,21.39亿,-43.88%,47.87亿,38.48亿
2021,50.958,13.4454,3.79,3.9625,12.86,25.72%,3045.47万,118.87%,3.60,9.00亿,23.31亿,2.14%,48.81亿,37.73亿
2020,37.544,10.3426,3.63,3.67,10.23,-49.17%,-1.61亿,-141.38%,3.82,3.20亿,23.01亿,-15.91%,40.00亿,32.61亿
2019,45.404,10.3426,4.39,2.2555,20.13,-12.09%,3.90亿,-16.59%,3.98,2.70亿,24.62亿,19.26%,41.63亿,26.64亿
2018,42.198,10.3426,4.08,1.8427,22.9,25.93%,4.68亿,0.27%,3.62,2.85亿,20.93亿,20.39%,38.00亿,21.72亿
2017,,,7.17,,18.18,39.05%,4.66亿,21.47%,3.28,1.30亿,17.39亿,25.57%,34.35亿,17.51亿
2016,,,9.13,,13.08,26.84%,3.84亿,42.49%,2.83,1.08亿,12.77亿,29.35%,29.28亿,12.60亿
2015,,,10.05,,10.31,13.76%,2.69亿,43.18%,2.46,7.81亿,9.17亿,26.13%,25.41亿,9.32亿
2014,,,5.12,,9.06,26.23%,1.88亿,261.22%,0.35,4.71亿,6.67亿,-86.37%,12.90亿,7.43亿
2013,,,4.51,,0.136675,6.85%,5209.05万,1144.89%,0.38,6560.56万,-7.99亿,339.25%,2.62亿,4.19亿
2012,,,3.29,,0.127917,54.14%,-498.53万,76.64%,0.24,1886.99万,-8.51亿,287.36%,2.16亿,3.11亿
2011,,,3.55,,0.082988,-14.79%,-2134.23万,0.20%,0.14,1382.28万,-8.46亿,-261.05%,1.78亿,2.55亿
2010,,,5.33,,0.097388,-22.61%,-2138.52万,-471.51%,0.19,1452.83万,-8.24亿,-242.71%,1.39亿,309.69万
