报告期,总市值,总股本,收盘,市销率,营业总收入(亿),营业总收入同比增长率,净利润(亿),净利润同比增长率,每股净资产,总现金,未分配利润,销售净利率,股东权益,存货
2025-09-30,41.73,3.3518,12.45,1.7632,17.75,-5.56%,8560.66万,45.91%,5.57,5.58亿,5.25亿,4.79%,18.79亿,3.72亿
2024,26.605,3.4153,7.79,1.0864,24.49,1.60%,7073.70万,739.00%,5.39,5.65亿,4.72亿,2.80%,18.52亿,3.41亿
2023,29.938,3.3008,9.07,1.2417,24.11,6.47%,843.11万,-22.94%,4.95,4.78亿,4.15亿,0.34%,16.56亿,4.09亿
2022,18.832,3.1598,5.96,0.8318,22.64,-3.57%,1094.13万,-37.76%,5.00,5.67亿,4.12亿,0.49%,15.21亿,3.71亿
2021,19.085,3.1598,6.04,0.8128,23.48,31.78%,1757.99万,-62.20%,4.99,3.53亿,4.01亿,0.77%,15.83亿,4.17亿
2020,19.401,3.1598,6.14,1.0887,17.82,6.94%,4650.84万,-31.02%,4.99,3.48亿,4.07亿,2.66%,15.82亿,3.87亿
2019,21.927,3.1102,7.05,1.3161,16.66,20.41%,6742.76万,26.01%,4.62,4.59亿,3.91亿,4.10%,15.38亿,2.86亿
2018,19.43,3.0646,6.34,1.4039,13.84,20.39%,5350.80万,-42.64%,4.68,5.85亿,3.39亿,3.90%,14.39亿,2.77亿
2017,,,10.05,,11.49,14.19%,9328.46万,-13.24%,3.49,2.47亿,3.43亿,8.12%,10.05亿,2.50亿
2016,,,18.68,,10.07,10.63%,1.08亿,27.79%,6.59,1.52亿,3.41亿,10.68%,9.49亿,1.82亿
2015,,,7.55,,9.1,9.36%,8413.76万,15.70%,6.46,4.46亿,3.10亿,9.25%,9.09亿,1.46亿
2014,,,,,8.32,17.44%,7272.27万,4.89%,4.48,7488.36万,2.30亿,8.74%,4.74亿,1.57亿
2013,,,,,7.08,30.42%,6933.44万,20.06%,3.80,4820.12万,1.62亿,9.79%,4.01亿,1.32亿
2012,,,,,5.43,5.33%,5775.04万,9.71%,3.14,6576.54万,9718.13万,10.98%,3.31亿,8124.71万
2011,,,,,5.16,False,5263.99万,False,2.59,7354.08万,4372.79万,10.98%,2.85亿,7491.42万
