报告期,总市值,总股本,收盘,市销率,营业总收入(亿),营业总收入同比增长率,净利润(亿),净利润同比增长率,每股净资产,总现金,未分配利润,销售净利率,股东权益,存货
2025-09-30,35.796,4.2014,8.52,1.3128,20.45,63.71%,6801.74万,-45.47%,6.47,11.70亿,9.45亿,3.39%,27.98亿,6.21亿
2024,42.378,4.2,10.09,2.4841,17.06,-1.79%,1.84亿,8.03%,6.29,6.54亿,9.45亿,10.78%,26.41亿,2.03亿
2023,42.672,4.2,10.16,2.4566,17.37,8.05%,1.70亿,0.39%,5.30,8.23亿,7.89亿,9.80%,22.26亿,3.04亿
2022,63.882,4.2,15.21,3.9728,16.08,29.48%,1.70亿,7.84%,5.64,14.53亿,6.42亿,10.54%,23.70亿,2.62亿
2021,,,,,12.42,22.42%,1.57亿,-7.04%,3.20,5.01亿,4.84亿,12.66%,11.44亿,1.86亿
2020,,,,,10.14,8.48%,1.69亿,46.35%,2.76,4.13亿,3.38亿,16.67%,9.87亿,1.32亿
2019,,,,,9.35,8.71%,1.16亿,33.67%,2.51,4.23亿,2.62亿,12.36%,8.97亿,1.49亿
2018,,,,,8.6,11.98%,8644.23万,-14.52%,2.25,3.07亿,1.76亿,10.05%,8.02亿,1.45亿
2017,,,,,7.68,26.87%,1.01亿,164.33%,2.00,1.41亿,9649.11万,13.16%,7.16亿,1.23亿
2016,,,,,6.05,21.25%,3825.87万,-44.36%,1.71,1.87亿,339.08万,6.32%,6.12亿,1.05亿
2015,,,,,4.99,42.27%,6876.49万,56.44%,3.05,1.39亿,2852.43万,13.77%,5.22亿,9277.62万
2014,,,,,3.51,False,4395.75万,False,2.25,4040.25万,-4024.07万,12.52%,2.53亿,6058.07万
