报告期,总市值,总股本,收盘,市销率,营业总收入(亿),营业总收入同比增长率,净利润(亿),净利润同比增长率,每股净资产,总现金,未分配利润,销售净利率,股东权益,存货
2025-09-30,38.854,4.1466,9.37,4.3044,6.77,11.06%,9877.70万,-22.94%,2.98,2.92亿,5.66亿,17.71%,14.35亿,2.12亿
2024,36.503,4.2006,8.69,4.0335,9.05,10.69%,1.60亿,59.77%,2.81,1.99亿,5.16亿,18.74%,13.35亿,1.99亿
2023,37.168,4.1998,8.85,4.5438,8.18,25.16%,1.00亿,165.11%,2.52,2.08亿,3.97亿,12.51%,12.01亿,1.83亿
2022,29.042,4.1907,6.93,4.4475,6.53,49.86%,3777.78万,-72.54%,2.48,4.86亿,4.08亿,5.02%,11.82亿,1.96亿
2021,37.255,4.1907,8.89,8.5447,4.36,-0.65%,1.38亿,-12.95%,2.63,4.88亿,4.77亿,33.85%,12.35亿,1.59亿
2020,25.773,4.1907,6.15,5.8708,4.39,-6.73%,1.58亿,11.90%,2.78,5.60亿,5.05亿,36.00%,12.71亿,9865.09万
2019,26.737,4.1907,6.38,5.6887,4.7,8.91%,1.41亿,26.60%,2.46,4.37亿,4.10亿,29.85%,10.80亿,7022.13万
2018,34.474,4.2351,8.14,7.9801,4.32,29.10%,1.12亿,18.91%,2.12,4.15亿,3.03亿,25.83%,9.37亿,6420.86万
2017,,,10.35,,3.35,2.03%,9382.10万,0.09%,2.03,2.54亿,2.27亿,28.04%,8.60亿,6330.80万
2016,,,9.39,,3.28,-0.25%,9373.77万,2.73%,1.85,2.54亿,1.59亿,28.58%,7.78亿,3180.32万
2015,,,,,3.29,-6.26%,9125.00万,-1.44%,1.39,4858.02万,9102.83万,27.76%,5.28亿,3883.38万
2014,,,,,3.51,1.63%,9258.78万,-4.26%,2.60,4014.37万,2.22亿,26.40%,4.93亿,5244.55万
2013,,,,,3.45,6.22%,9671.25万,4.51%,2.11,2384.57万,1.38亿,28.03%,4.01亿,5581.04万
2012,,,,,3.25,False,9253.59万,False,2.45,5838.55万,2.11亿,28.48%,4.64亿,3649.81万
