报告期,总市值,总股本,收盘,营业总收入(亿),营业总收入同比增长率,净利润(亿),净利润同比增长率,每股净资产,市销率(PS),市盈率(PE),市净率(PB),评价指标,总现金,未分配利润,销售净利率,股东权益,存货,股息,ST风险,控股股东
2026-06-12,99.236,23.1319,4.29,40.0,-7.96%,1.08亿,-56.89%,4.44,2.4809,91.2766,0.9662,PB；PE,79.91亿,48.47亿,2.71%,105.74亿,17.05亿,0.2,40%: 最新年度营业收入下滑；最新年度净利润同比下降,江西方大钢铁集团有限公司
2026-03-31,99.236,23.1319,4.29,40.0,-7.96%,1.08亿,-56.89%,4.44,0.6202,91.2766,0.9662,PB；PE,79.91亿,48.47亿,2.71%,105.74亿,17.05亿,0.2,,江西方大钢铁集团有限公司
2025,130.464,23.1319,5.64,182.33,-15.43%,9.42亿,280.18%,4.39,0.7155,13.8575,1.2847,PB；PE,61.73亿,47.39亿,5.20%,104.61亿,12.90亿,0.033,,江西方大钢铁集团有限公司
2024,89.746,23.3106,3.85,215.6,-18.67%,2.48亿,-64.02%,4.02,0.4163,35.3211,0.9577,PB；PE,62.67亿,38.72亿,1.17%,95.88亿,13.81亿,0.1,,江西方大钢铁集团有限公司
2023,99.801,23.3181,4.28,265.07,-15.75%,6.89亿,-35.16%,3.95,0.3765,14.5085,1.0835,PB；PE,63.60亿,38.57亿,2.58%,95.05亿,17.73亿,,,江西方大钢铁集团有限公司
2022,120.302,21.5595,5.58,314.63,7.19%,10.62亿,-61.11%,3.63,0.3824,11.3185,1.5372,PB；PE,68.50亿,31.68亿,3.86%,91.17亿,17.84亿,1.1099999999999999,,江西方大钢铁集团有限公司
2021,135.825,21.5595,6.3,216.79,30.59%,27.32亿,27.65%,4.39,0.6265,4.9606,1.4351,PB；PE,104.40亿,48.64亿,12.73%,98.05亿,14.80亿,1.1,,江西方大钢铁集团有限公司
2020,71.23,14.4777,4.92,166.01,7.88%,21.40亿,25.08%,4.22,0.4291,4.9697,1.1659,PB；PE,64.78亿,48.04亿,13.00%,94.43亿,13.37亿,0.0,,江西方大钢铁集团有限公司
2019,69.449,14.4987,4.79,153.89,-10.97%,17.11亿,-41.54%,4.52,0.4513,6.0633,1.0597,PB；PE,47.61亿,28.15亿,11.14%,68.59亿,13.26亿,1.7,,江西方大钢铁集团有限公司
2018,55.298,13.2609,4.17,172.86,23.96%,29.27亿,15.26%,4.45,0.3199,2.0048,0.9371,PB；PE,32.62亿,35.57亿,16.96%,67.36亿,11.18亿,1.6,,江西方大钢铁集团有限公司
2017,,,4.78,139.45,56.27%,25.40亿,281.40%,3.67,,2.4896,1.3025,PB；PE,10.93亿,28.12亿,18.29%,51.71亿,10.82亿,0.252,,江西方大钢铁集团有限公司
2016,,,2.46,89.24,9.52%,6.66亿,528.60%,2.0,,4.92,1.23,PB；PE,14.34亿,8.40亿,7.78%,29.28亿,13.59亿,0.024,,江西方大钢铁集团有限公司
2015,,,2.21,81.48,-29.52%,1.06亿,-81.28%,1.52,,27.625,1.4539,PB；PE,17.64亿,2.70亿,1.41%,22.68亿,10.13亿,0.8,,江西方大钢铁集团有限公司
2014,,,1.82,115.61,-12.91%,5.66亿,0.55%,2.25,,4.2326,0.8089,PB；PE,17.04亿,12.43亿,5.20%,32.34亿,10.72亿,0.13,,江西方大钢铁集团有限公司
2013,,,1.21,132.15,-1.05%,5.63亿,7.51%,1.95,,2.814,0.6205,PB；PE,15.76亿,8.95亿,4.42%,27.71亿,11.90亿,1.0,,江西方大钢铁集团有限公司
2012,,,1.07,133.55,0.16%,5.23亿,-27.61%,2.58,,2.675,0.4147,PB；PE,22.07亿,17.01亿,4.02%,38.19亿,11.93亿,,,江西方大钢铁集团有限公司
2011,,,1.07,133.34,9.65%,7.23亿,140.42%,2.16,,1.9107,0.4954,PB；PE,18.11亿,12.43亿,5.76%,33.36亿,13.20亿,,,江西方大钢铁集团有限公司
2010,,,1.78,121.6,10.97%,3.01亿,818.18%,1.59,,7.7391,1.1195,PB；PE,8.92亿,6.03亿,2.58%,22.69亿,14.27亿,0.0,,江西方大钢铁集团有限公司
