报告期,总市值,总股本,收盘,营业总收入(亿),营业总收入同比增长率,净利润(亿),净利润同比增长率,每股净资产,市销率(PS),市盈率(PE),市净率(PB),评价指标,总现金,未分配利润,销售净利率,股东权益,存货,股息,ST风险,控股股东
2026-06-11,1046.167,452.8862,2.31,133.14,-13.73%,-4.63亿,-1129.04%,1.14,7.8576,,2.0263,PB；PE,81.08亿,57.38亿,-4.07%,609.26亿,137.67亿,,40%: 最新年度营业收入下滑；最新年度净利润同比下降,包头钢铁(集团)有限责任公司
2026-03-31,1046.167,452.8862,2.31,133.14,-13.73%,-4.63亿,-1129.04%,1.14,1.9644,,2.0263,PB；PE,81.08亿,57.38亿,-4.07%,609.26亿,137.67亿,,,包头钢铁(集团)有限责任公司
2025,1080.638,454.0494,2.38,663.58,-2.54%,3.74亿,41.19%,1.15,1.6285,286.747,2.0696,PB；PE,88.11亿,62.01亿,0.58%,614.53亿,140.89亿,0.002,,包头钢铁(集团)有限责任公司
2024,844.532,454.0494,1.86,680.89,-3.51%,2.65亿,-48.64%,1.14,1.2403,320.6897,1.6316,PB；PE,141.12亿,59.85亿,0.03%,613.06亿,147.80亿,,,包头钢铁(集团)有限责任公司
2023,665.541,455.8503,1.46,705.65,-2.23%,5.15亿,170.94%,1.14,0.9432,129.2035,1.2807,PB；PE,92.87亿,58.63亿,0.04%,614.63亿,165.07亿,,,包头钢铁(集团)有限责任公司
2022,875.233,455.8503,1.92,721.72,-16.26%,-7.26亿,-125.34%,1.15,1.2127,,1.6696,PB；PE,111.57亿,55.71亿,-2.00%,614.03亿,174.18亿,0.019,,包头钢铁(集团)有限责任公司
2021,1262.705,455.8503,2.77,861.83,45.42%,28.66亿,606.09%,1.21,1.4651,43.8986,2.2893,PB；PE,111.61亿,73.27亿,3.68%,642.03亿,194.52亿,,,包头钢铁(集团)有限责任公司
2020,528.786,455.8503,1.16,592.66,-6.52%,4.06亿,-39.22%,1.16,0.8922,130.3371,1.0,PB；PE,87.29亿,46.90亿,1.12%,616.17亿,185.06亿,,,包头钢铁(集团)有限责任公司
2019,597.164,455.8503,1.31,633.97,-5.64%,6.68亿,-79.90%,1.16,0.9419,109.1667,1.1293,PB；PE,117.83亿,43.11亿,1.41%,609.81亿,198.56亿,0.007000000000000001,,包头钢铁(集团)有限责任公司
2018,665.541,455.8503,1.46,671.88,25.15%,33.24亿,61.25%,1.15,0.9906,20.0,1.2696,PB；PE,117.39亿,39.66亿,4.96%,526.70亿,208.05亿,0.005,,包头钢铁(集团)有限责任公司
2017,,,2.42,536.84,73.02%,20.61亿,2324.05%,1.08,,53.5398,2.2407,PB；PE,117.04亿,11.78亿,3.82%,495.37亿,193.66亿,0.0,,包头钢铁(集团)有限责任公司
2016,,,1.96,310.28,37.90%,8503.37万,102.57%,1.45,,753.8462,1.3517,PB；PE,60.05亿,-8.33亿,0.27%,474.41亿,148.98亿,,,包头钢铁(集团)有限责任公司
2015,,,2.54,225.01,-31.09%,-33.06亿,-383.89%,1.45,,,1.7517,PB；PE,104.46亿,-9.18亿,-14.68%,473.04亿,142.81亿,,,包头钢铁(集团)有限责任公司
2014,,,2.87,326.55,-21.12%,11.65亿,364.58%,1.18,,39.4231,2.4322,PB；PE,49.72亿,23.88亿,0.68%,204.91亿,165.70亿,0.0225,,包头钢铁(集团)有限责任公司
2013,,,1.51,377.7,-5.43%,2.51亿,-36.61%,2.36,,96.1783,0.6398,PB；PE,41.38亿,17.67亿,0.66%,191.20亿,163.25亿,0.01,,包头钢铁(集团)有限责任公司
2012,,,1.88,399.38,-13.74%,3.95亿,-20.31%,2.02,,31.3333,0.9307,PB；PE,59.57亿,15.97亿,0.70%,171.31亿,168.43亿,0.03,,包头钢铁(集团)有限责任公司
2011,,,1.43,428.15,6.80%,4.96亿,66.22%,2.01,,17.875,0.7114,PB；PE,40.73亿,17.92亿,1.16%,130.21亿,137.25亿,0.012,,包头钢铁(集团)有限责任公司
2010,,,1.31,400.9,19.20%,2.99亿,118.30%,1.96,,26.2,0.6684,PB；PE,35.22亿,13.74亿,0.49%,128.15亿,112.32亿,,,包头钢铁(集团)有限责任公司
