报告期,总市值,总股本,收盘,营业总收入(亿),营业总收入同比增长率,净利润(亿),净利润同比增长率,每股净资产,市销率(PS),市盈率(PE),市净率(PB),评价指标,总现金,未分配利润,销售净利率,股东权益,存货,股息,ST风险,控股股东
2026-06-11,72.263,32.5511,2.22,12.44,12.50%,-2.53亿,-68.99%,1.06,5.8089,,2.0943,PB；PE,1.27亿,-46.64亿,-24.17%,51.22亿,12.46亿,,20%: 最新年度净利润同比下降,天津建龙钢铁实业有限公司
2026-03-31,72.263,32.5511,2.22,12.44,12.50%,-2.53亿,-68.99%,1.06,1.4522,,2.0943,PB；PE,1.27亿,-46.64亿,-24.17%,51.22亿,12.46亿,,,天津建龙钢铁实业有限公司
2025,92.445,32.5511,2.84,59.23,3.60%,-9.00亿,-4.29%,1.13,1.5608,,2.5133,PB；PE,1.42亿,-44.11亿,-18.96%,54.19亿,11.16亿,,,天津建龙钢铁实业有限公司
2024,73.24,32.5511,2.25,57.17,15.75%,-8.63亿,-151.19%,1.41,1.2811,,1.5957,PB；PE,1.03亿,-35.11亿,-21.53%,65.25亿,13.09亿,,,天津建龙钢铁实业有限公司
2023,34.802,10.4512,3.33,49.39,-36.33%,16.86亿,246.54%,1.65,0.7046,6.4038,2.0182,PB；PE,7.10亿,-26.48亿,25.36%,76.87亿,13.79亿,0.0,,天津建龙钢铁实业有限公司
2022,32.503,10.4512,3.11,77.57,-36.59%,-11.51亿,-0.30%,-0.82,0.419,,,PB；PE,12.30亿,-43.34亿,-20.96%,5.63亿,20.41亿,,,天津建龙钢铁实业有限公司
2021,43.686,10.4512,4.18,122.34,21.37%,-11.47亿,-2040.04%,0.27,0.3571,,15.4815,PB；PE,11.13亿,-31.81亿,-21.81%,22.00亿,22.82亿,,,天津建龙钢铁实业有限公司
2020,39.61,10.4512,3.79,100.76,2.33%,5913.71万,-38.20%,1.39,0.3931,63.1667,2.7266,PB；PE,16.86亿,-20.18亿,1.07%,49.52亿,24.38亿,,,天津建龙钢铁实业有限公司
2019,37.311,10.4512,3.57,98.46,45.09%,9568.52万,104.68%,1.31,0.3789,39.6667,2.7252,PB；PE,19.86亿,-20.96亿,1.45%,48.93亿,23.52亿,,,天津建龙钢铁实业有限公司
2018,35.43,10.4512,3.39,67.87,-8.71%,-20.46亿,-3521.00%,1.04,0.522,,3.2596,PB；PE,26.01亿,-21.92亿,-30.03%,16.64亿,32.72亿,,,天津建龙钢铁实业有限公司
2017,,,5.69,74.34,0.60%,5981.14万,-13.83%,3.0,,94.8333,1.8967,PB；PE,21.00亿,-1.45亿,1.01%,37.05亿,30.10亿,,,天津建龙钢铁实业有限公司
2016,,,5.61,73.9,22.08%,6940.74万,104.29%,2.75,,62.3333,2.04,PB；PE,33.13亿,-2.05亿,0.57%,35.93亿,21.94亿,,,天津建龙钢铁实业有限公司
2015,,,6.97,60.53,-17.24%,-16.19亿,-3993.42%,1.45,,,4.8069,PB；PE,33.23亿,-2.75亿,-27.68%,18.18亿,19.46亿,,,天津建龙钢铁实业有限公司
2014,,,5.09,73.14,0.82%,4158.15万,-54.09%,3.64,,84.8333,1.3984,PB；PE,19.20亿,13.44亿,0.99%,34.99亿,21.84亿,,,天津建龙钢铁实业有限公司
2013,,,3.65,72.55,2.34%,9057.47万,187.63%,3.8,,30.4167,0.9605,PB；PE,8.79亿,13.03亿,-0.54%,38.23亿,22.58亿,0.013000000000000001,,天津建龙钢铁实业有限公司
2012,,,4.91,68.71,-16.29%,3149.01万,-90.28%,3.91,,122.75,1.2558,PB；PE,6.40亿,12.42亿,1.34%,36.53亿,11.18亿,,,天津建龙钢铁实业有限公司
2011,,,6.49,82.08,16.39%,3.24亿,38.99%,3.86,,14.75,1.6813,PB；PE,13.62亿,12.17亿,5.95%,35.83亿,10.90亿,,,天津建龙钢铁实业有限公司
2010,,,8.78,70.52,35.97%,2.33亿,570.51%,3.44,,28.3226,2.5523,PB；PE,11.73亿,9.03亿,4.66%,31.07亿,11.12亿,0.05,,天津建龙钢铁实业有限公司
