报告期,总市值,总股本,收盘,市销率,营业总收入(亿),营业总收入同比增长率,净利润(亿),净利润同比增长率,每股净资产,总现金,未分配利润,销售净利率,股东权益,存货
2026-03-31,112.047,5.2728,21.25,16.8745,1.66,-8.35%,-5286.05万,-91.18%,4.43,7.81亿,6.66亿,-37.26%,24.53亿,1.73亿
2025,140.995,5.2728,26.74,11.7008,12.05,-8.43%,6116.65万,-42.14%,4.53,9.81亿,7.19亿,5.82%,25.13亿,1.60亿
2024,148.652,4.056,36.65,11.2957,13.16,-7.26%,1.06亿,-34.74%,5.76,11.50亿,6.80亿,8.38%,24.51亿,1.79亿
2023,42.276,3.12,13.55,2.9793,14.19,15.77%,1.62亿,1.11%,7.15,12.52亿,5.87亿,12.30%,23.43亿,1.68亿
2022,19.448,2.08,9.35,1.5863,12.26,5.75%,1.60亿,0.03%,9.96,13.05亿,4.48亿,13.50%,21.87亿,7272.31万
2021,15.76,1.6,9.85,1.3598,11.59,6.47%,1.60亿,7.47%,12.20,17.94亿,3.50亿,13.83%,20.22亿,1956.27万
2020,,,,,10.89,24.95%,1.49亿,30.89%,3.40,3.18亿,2.04亿,13.56%,4.17亿,1294.62万
2019,,,,,8.71,40.65%,1.14亿,62.39%,2.36,3.38亿,1.04亿,13.21%,2.94亿,1930.25万
2018,,,,,6.19,60.72%,7012.97万,88.53%,2.18,7646.90万,1.38亿,11.44%,2.68亿,1236.86万
2017,,,,,3.85,False,3719.91万,False,1.61,8191.98万,7645.54万,9.60%,1.98亿,395.83万
