报告期,总市值,总股本,收盘,市销率,营业总收入(亿),营业总收入同比增长率,净利润(亿),净利润同比增长率,每股净资产,总现金,未分配利润,销售净利率,股东权益,存货
2026-03-31,200.579,20.9154,9.59,0.7532,66.58,-0.91%,1.29亿,9.48%,4.18,71.15亿,26.86亿,2.45%,95.77亿,6.81亿
2025,166.696,20.9154,7.97,0.5433,306.82,-12.77%,4.48亿,-31.84%,4.13,73.32亿,25.57亿,1.81%,94.46亿,6.72亿
2024,143.642,21.0619,6.82,0.4084,351.72,-10.68%,6.57亿,-9.98%,4.04,72.79亿,23.38亿,2.17%,93.27亿,5.15亿
2023,143.221,21.0619,6.8,0.3637,393.77,11.88%,7.30亿,198.35%,3.78,75.00亿,19.35亿,2.11%,87.54亿,15.77亿
2022,105.099,21.0619,4.99,0.2986,351.95,44.90%,-7.43亿,-181.69%,3.38,71.69亿,12.11亿,-1.85%,78.77亿,8.97亿
2021,160.913,21.0619,7.64,0.6625,242.89,36.10%,9.09亿,9.13%,3.81,63.29亿,23.52亿,4.15%,87.32亿,10.86亿
2020,184.502,21.0619,8.76,1.0339,178.46,5.49%,8.33亿,33.87%,3.52,43.88亿,18.46亿,5.33%,81.38亿,6.94亿
2019,156.49,21.0619,7.43,0.925,169.17,8.09%,6.22亿,8.59%,3.24,34.65亿,13.66亿,4.26%,75.69亿,19.62亿
2018,96.674,21.0619,4.59,0.6176,156.52,30.07%,5.73亿,37.13%,3.06,41.58亿,10.63亿,4.31%,71.54亿,22.54亿
2017,,,7.94,,120.34,25.14%,4.18亿,79.68%,2.93,31.67亿,7.35亿,4.59%,72.88亿,18.54亿
2016,,,6.8,,96.16,34.55%,2.33亿,101.74%,2.30,24.62亿,4.19亿,4.31%,49.89亿,18.33亿
2015,,,9.82,,71.47,4.59%,1.15亿,712.03%,1.36,25.24亿,2.06亿,3.19%,45.72亿,16.07亿
2014,,,4.63,,42.03,5.78%,1419.38万,13.94%,1.32,16.63亿,1.08亿,2.56%,21.79亿,2.81亿
2013,,,3.02,,39.73,-4.42%,1245.68万,-75.40%,1.31,14.04亿,1.14亿,2.85%,21.71亿,2.89亿
2012,,,3.37,,41.57,26.15%,5064.15万,-30.70%,1.32,9.79亿,1.09亿,3.48%,21.72亿,3.64亿
2011,,,2.22,,32.95,29.14%,7307.94万,-14.80%,2.09,7.90亿,1.96亿,4.42%,15.55亿,3.32亿
2010,,,3.31,,25.52,313.35%,8577.33万,227.93%,2.07,8.45亿,1.54亿,5.80%,15.11亿,2.11亿
