报告期,总市值,总股本,收盘,市销率,营业总收入(亿),营业总收入同比增长率,净利润(亿),净利润同比增长率,每股净资产,总现金,未分配利润,销售净利率,股东权益,存货
2025-09-30,1350.495,11.4643,117.8,24.9599,40.58,57.83%,16.32亿,66.89%,10.71,94.45亿,54.81亿,38.85%,122.57亿,7.96亿
2024,772.39,11.4479,67.47,21.2253,36.39,59.20%,14.12亿,213.10%,9.96,86.27亿,45.18亿,36.84%,113.97亿,3.52亿
2023,661.039,11.3874,58.05,28.9168,22.86,-37.76%,4.51亿,-65.30%,8.95,74.47亿,34.78亿,19.74%,102.07亿,4.82亿
2022,697.68,11.3407,61.52,19.0,36.72,43.33%,12.99亿,56.71%,8.74,74.81亿,33.86亿,35.38%,99.27亿,7.38亿
2021,927.787,11.3131,82.01,36.2134,25.62,40.49%,8.29亿,-24.88%,7.42,66.66亿,24.62亿,32.36%,83.91亿,3.75亿
2020,911.192,11.2981,80.65,49.9557,18.24,4.95%,11.04亿,18.31%,7.14,63.46亿,20.21亿,60.52%,80.70亿,1.87亿
2019,784.992,11.2981,69.48,45.1664,17.38,-1.13%,9.33亿,26.60%,6.49,73.58亿,13.07亿,53.68%,73.30亿,1.57亿
2018,,,,,17.58,43.19%,7.37亿,112.41%,3.56,36.80亿,6.64亿,41.92%,36.16亿,1.21亿
2017,,,,,12.28,45.28%,3.47亿,273.81%,1.57,6.88亿,3.12亿,28.26%,11.87亿,1.33亿
2016,,,,,8.45,False,9280.43万,False,1.17,4.54亿,-1714.80万,10.98%,8.83亿,2.56亿
