报告期,总市值,总股本,收盘,市销率,营业总收入(亿),营业总收入同比增长率,净利润(亿),净利润同比增长率,每股净资产,总现金,未分配利润,销售净利率,股东权益,存货
2025-09-30,669.586,8.4962,78.81,10.2404,49.04,15.05%,12.63亿,25.04%,15.45,29.27亿,120.44亿,25.74%,133.18亿,19.16亿
2024,545.116,8.4962,64.16,9.8914,55.11,-27.26%,11.79亿,-53.43%,14.38,32.46亿,109.59亿,21.51%,123.94亿,19.74亿
2023,564.488,8.4962,66.44,7.451,75.76,6.26%,25.32亿,-3.78%,13.51,41.39亿,103.65亿,33.49%,117.31亿,25.13亿
2022,1103.219,8.4961,129.85,15.4946,71.2,33.28%,26.32亿,34.71%,11.21,40.92亿,78.76亿,37.08%,97.75亿,22.13亿
2021,959.414,6.0684,158.1,17.9598,53.42,63.35%,19.54亿,142.28%,11.65,31.63亿,54.45亿,37.14%,72.92亿,12.23亿
2020,569.925,6.0682,93.92,17.4289,32.7,-4.67%,8.06亿,98.74%,8.18,14.86亿,35.86亿,24.51%,49.68亿,8.91亿
2019,216.392,6.0682,35.66,6.3088,34.3,39.54%,4.06亿,16.61%,6.90,12.49亿,28.25亿,11.68%,41.93亿,8.64亿
2018,122.82,6.0682,20.24,4.9967,24.58,34.41%,3.48亿,24.33%,6.25,11.30亿,24.18亿,14.18%,38.01亿,7.89亿
2017,,,33.59,,18.29,28.94%,2.80亿,-16.73%,5.76,10.15亿,21.04亿,15.24%,35.35亿,6.01亿
2016,,,23.01,,14.19,13.50%,3.36亿,0.19%,5.26,7.15亿,18.75亿,23.46%,32.76亿,5.34亿
2015,,,41.97,,12.5,15.02%,3.35亿,10.23%,4.74,7.37亿,15.86亿,26.59%,29.34亿,5.05亿
2014,,,16.71,,10.87,18.11%,3.04亿,11.68%,4.31,7.68亿,13.30亿,27.96%,26.25亿,3.33亿
2013,,,17.16,,9.2,57.38%,2.73亿,92.90%,7.75,9.07亿,10.80亿,29.74%,23.52亿,2.19亿
2012,,,7.56,,5.85,-7.21%,1.41亿,36.60%,6.68,8.71亿,8.44亿,24.32%,20.32亿,2.08亿
2011,,,6.39,,6.3,-17.50%,1.03亿,175.04%,3.33,6.54亿,6.81亿,11.05%,10.55亿,1.18亿
2010,,,9.29,,3.49,20.69%,3760.45万,10.30%,3.21,6316.98万,1.11亿,11.21%,4.47亿,6081.81万
