报告期,总市值,总股本,收盘,市销率,营业总收入(亿),营业总收入同比增长率,净利润(亿),净利润同比增长率,每股净资产,总现金,未分配利润,销售净利率,股东权益,存货
2025-09-30,141.26,13.0675,10.81,0.1212,874.23,0.52%,11.04亿,10.03%,6.30,126.19亿,51.06亿,3.19%,157.05亿,108.88亿
2024,116.954,13.0675,8.95,0.0998,1171.74,-4.75%,11.48亿,11.69%,5.73,136.89亿,44.84亿,2.78%,145.19亿,105.23亿
2023,85.331,13.0675,6.53,0.0694,1230.17,-12.87%,10.28亿,12.63%,5.27,118.15亿,38.20亿,2.52%,133.31亿,104.94亿
2022,68.082,13.0675,5.21,0.0482,1411.48,-16.33%,9.13亿,19.00%,4.79,130.45亿,32.34亿,2.04%,133.93亿,96.36亿
2021,72.525,13.0675,5.55,0.043,1686.82,71.09%,7.67亿,40.43%,4.33,98.59亿,27.19亿,1.42%,121.28亿,92.51亿
2020,59.849,13.0675,4.58,0.0607,985.9,15.08%,5.46亿,20.92%,3.99,66.11亿,23.18亿,1.70%,109.75亿,79.95亿
2019,57.889,13.0675,4.43,0.0676,856.72,2.94%,4.52亿,-0.82%,3.69,82.76亿,19.32亿,1.72%,105.50亿,46.44亿
2018,37.765,13.0675,2.89,0.0461,819.59,10.63%,4.55亿,27.19%,3.38,82.67亿,16.04亿,1.51%,84.69亿,41.82亿
2017,,,5.25,,740.86,47.66%,3.58亿,73.28%,3.05,75.54亿,12.19亿,1.48%,70.59亿,39.58亿
2016,,,7.23,,501.73,20.96%,2.07亿,178.92%,2.84,66.01亿,9.38亿,2.05%,65.51亿,34.00亿
2015,,,4.2,,414.79,-24.12%,-2.62亿,-45.30%,1.82,60.09亿,7.39亿,-59.86%,56.38亿,20.33亿
2014,,,4.54,,11.65,1.30%,-1.80亿,16.66%,2.64,3.15亿,3.60亿,-15.48%,17.28亿,3.38亿
2013,,,2.36,,11.5,-15.93%,-2.16亿,-2348.47%,2.92,3.56亿,5.40亿,-18.83%,18.77亿,4.41亿
2012,,,3.25,,13.68,-35.94%,961.70万,-94.28%,3.26,5.57亿,7.57亿,0.71%,20.94亿,5.37亿
2011,,,4.01,,21.35,2.18%,1.68亿,-39.92%,3.92,6.12亿,7.61亿,7.89%,20.96亿,6.94亿
2010,,,6.4,,20.9,42.13%,2.80亿,300.42%,2.98,4.88亿,6.34亿,13.41%,14.59亿,6.38亿
