报告期,总市值,总股本,收盘,营业总收入(亿),营业总收入同比增长率,净利润(亿),净利润同比增长率,每股净资产,市销率(PS),市盈率(PE),市净率(PB),评价指标,总现金,未分配利润,销售净利率,股东权益,存货,股息,ST风险,控股股东
2026-06-05,141.55,6.8053,20.8,8.44,-3.07%,-1657.06万,-1.05%,5.47,16.7713,,3.8026,PS；PE,13.92亿,10.10亿,-1.82%,38.14亿,11.79亿,,40%: 最新年度营业收入下滑；最新年度净利润同比下降,中电网络通信集团有限公司
2026-03-31,141.55,6.8053,20.8,8.44,-3.07%,-1657.06万,-1.05%,5.47,4.1928,,3.8026,PS；PE,13.92亿,10.10亿,-1.82%,38.14亿,11.79亿,,,中电网络通信集团有限公司
2025,234.715,6.8053,34.49,48.85,-1.75%,2511.41万,124.39%,5.5,4.8048,934.6883,6.2709,PS；PE,19.88亿,10.26亿,0.39%,38.30亿,11.31亿,0.0083,,中电网络通信集团有限公司
2024,146.217,6.8262,21.42,49.73,-8.98%,1119.20万,-68.56%,5.48,2.9402,1306.0976,3.9088,PS；PE,20.74亿,10.08亿,0.05%,38.27亿,13.51亿,0.0261,,中电网络通信集团有限公司
2023,138.45,6.8269,20.28,54.63,-22.79%,3559.28万,-83.32%,5.46,2.5343,405.6,3.7143,PS；PE,23.82亿,10.21亿,0.35%,38.40亿,13.13亿,0.1565,,中电网络通信集团有限公司
2022,113.683,6.8319,16.64,70.76,7.98%,2.13亿,50.73%,5.52,1.6066,53.6774,3.0145,PS；PE,23.61亿,10.93亿,3.18%,38.98亿,12.66亿,0.10400000000000001,,中电网络通信集团有限公司
2021,135.365,5.7799,23.42,65.53,4.09%,1.42亿,47.04%,5.29,2.0657,111.5238,4.4272,PS；PE,23.61亿,9.57亿,2.41%,37.28亿,13.42亿,0.071,,中电网络通信集团有限公司
2020,94.07,5.7116,16.47,62.95,1.11%,9628.18万,163.09%,5.15,1.4944,96.8824,3.1981,PS；PE,29.89亿,8.64亿,1.69%,36.27亿,11.86亿,0.033,,中电网络通信集团有限公司
2019,76.193,5.7116,13.34,62.26,-0.67%,3659.66万,165.57%,3.64,1.2238,222.3333,3.6648,PS；PE,15.09亿,7.94亿,0.82%,21.78亿,10.73亿,0.03,,中电网络通信集团有限公司
2018,60.465,5.7204,10.57,62.68,4.86%,1378.07万,-93.17%,3.59,0.9647,528.5,2.9443,PS；PE,14.76亿,7.74亿,0.41%,21.35亿,10.30亿,0.11000000000000001,,中电网络通信集团有限公司
2017,,,15.24,59.78,16.87%,2.02亿,5.85%,3.7,,43.5429,4.1189,PS；PE,13.83亿,8.19亿,3.55%,21.86亿,10.24亿,0.03,,中电网络通信集团有限公司
2016,,,27.23,51.15,17.54%,1.91亿,77.60%,2.57,,82.5152,10.5953,PS；PE,13.08亿,6.41亿,3.90%,19.97亿,8.67亿,0.03,,中电网络通信集团有限公司
2015,,,28.66,22.94,17.82%,1.07亿,17.32%,2.38,,136.4762,12.042,PS；PE,8.70亿,4.35亿,4.69%,12.30亿,5.45亿,0.02,,中电网络通信集团有限公司
2014,,,26.9,19.47,15.55%,9146.92万,-5.69%,2.2,,149.4444,12.2273,PS；PE,7.82亿,3.48亿,4.74%,11.36亿,4.31亿,0.065,,中电网络通信集团有限公司
2013,,,7.13,16.85,19.77%,9698.58万,13.55%,3.1,,37.5263,2.3,PS；PE,6.33亿,2.88亿,5.80%,10.68亿,2.95亿,0.2,,中电网络通信集团有限公司
2012,,,3.28,14.07,16.65%,8541.61万,10.80%,5.88,,13.12,0.5578,PS；PE,7.08亿,2.34亿,6.11%,10.12亿,2.17亿,0.125,,中电网络通信集团有限公司
2011,,,4.21,12.06,26.67%,7708.84万,38.58%,5.52,,9.3556,0.7627,PS；PE,6.68亿,1.77亿,6.40%,9.49亿,1.55亿,0.25,,中电网络通信集团有限公司
2010,,,,9.52,19.25%,5562.62万,32.60%,4.91,,,,PS；PE,1.55亿,2.15亿,5.84%,3.14亿,1.24亿,,,中电网络通信集团有限公司
