报告期,总市值,总股本,收盘,市销率,营业总收入(亿),营业总收入同比增长率,净利润(亿),净利润同比增长率,每股净资产,总现金,未分配利润,销售净利率,股东权益,存货
2026-03-31,92.52,1.8,51.4,48.0779,0.481094,-28.35%,-1512.39万,-156.01%,7.15,4.64亿,6.64亿,-31.44%,12.87亿,2.35亿
2025,145.26,1.8,80.7,21.2368,6.84,27.96%,2416.13万,-22.00%,7.23,4.40亿,6.79亿,3.53%,13.02亿,2.09亿
2024,60.768,1.8,33.76,11.3798,5.34,-30.58%,3097.54万,-62.65%,7.15,3.66亿,6.67亿,5.80%,12.87亿,2.45亿
2023,59.382,1.8,32.99,7.7119,7.7,3.50%,8292.46万,1.00%,7.31,3.10亿,7.00亿,10.77%,13.16亿,2.76亿
2022,43.038,1.8,23.91,5.7847,7.44,2.00%,8210.05万,5.13%,6.96,4.07亿,6.43亿,11.04%,12.53亿,2.47亿
2021,63.126,1.8,35.07,8.6593,7.29,0.88%,7809.45万,14.61%,6.62,4.78亿,5.90亿,10.71%,11.92亿,3.08亿
2020,55.44,1.8,30.8,7.668,7.23,26.20%,6813.88万,9.41%,6.29,5.81亿,5.37亿,9.43%,11.33亿,2.98亿
2019,51.948,1.8,28.86,9.066,5.73,13.38%,6228.07万,-0.64%,5.98,3.37亿,4.89亿,10.87%,10.77亿,2.87亿
2018,21.348,1.2,17.79,4.2273,5.05,50.08%,6268.49万,40.73%,10.00,3.85亿,4.42亿,9.80%,12.49亿,3.70亿
2017,,,29.29,,3.11,-34.24%,4454.20万,-68.39%,9.73,2.77亿,3.66亿,14.32%,11.68亿,3.36亿
2016,,,62.4,,4.73,22.48%,1.41亿,17.63%,9.72,4.98亿,3.70亿,29.78%,11.66亿,2.52亿
2015,,,,,3.86,26.74%,1.20亿,28.68%,4.39,2.11亿,2.43亿,31.01%,3.96亿,1.92亿
2014,,,,,3.05,21.14%,9310.39万,18.31%,3.27,1.33亿,1.54亿,30.54%,2.94亿,1.38亿
2013,,,,,2.52,30.19%,7869.44万,32.89%,2.41,1.25亿,8571.83万,31.27%,2.17亿,7880.90万
2012,,,,,1.93,38.36%,5921.95万,38.18%,1.54,6115.54万,8606.94万,30.64%,1.38亿,3264.76万
2011,,,,,1.4,False,4285.73万,False,0.88,3160.31万,3249.42万,30.68%,7916.37万,2710.36万
