报告期,总市值,总股本,收盘,市销率,营业总收入(亿),营业总收入同比增长率,净利润(亿),净利润同比增长率,每股净资产,总现金,未分配利润,销售净利率,股东权益,存货
2026-03-31,143.006,8.2998,17.23,9.5849,3.73,8.77%,3337.17万,10.72%,2.33,3.22亿,8.08亿,6.88%,20.34亿,5.63亿
2025,133.793,8.2998,16.12,8.1831,16.35,3.06%,1.62亿,57.67%,2.28,3.93亿,7.74亿,9.20%,20.08亿,4.83亿
2024,59.676,8.3114,7.18,3.7627,15.86,20.48%,1.02亿,10.53%,2.19,2.95亿,6.75亿,5.76%,19.15亿,4.27亿
2023,75.201,8.3279,9.03,5.71,13.17,15.38%,9271.32万,-7.39%,2.10,3.42亿,6.14亿,8.54%,18.54亿,3.73亿
2022,60.089,5.9201,10.15,5.2663,11.41,13.36%,1.00亿,72.76%,2.80,5.66亿,5.25亿,10.52%,17.56亿,3.09亿
2021,28.273,5.4372,5.2,2.8076,10.07,11.61%,5795.10万,8.24%,2.20,1.98亿,4.32亿,7.85%,13.62亿,2.20亿
2020,20.661,5.4372,3.8,2.2906,9.02,-24.87%,5353.95万,-4.18%,2.09,2.93亿,3.95亿,6.45%,12.27亿,1.73亿
2019,21.205,5.4372,3.9,1.7656,12.01,13.39%,5587.40万,-0.91%,2.05,3.88亿,3.86亿,6.00%,12.93亿,2.67亿
2018,14.898,5.4372,2.74,1.4068,10.59,-0.27%,5638.83万,104.48%,1.89,3.53亿,3.62亿,5.81%,11.86亿,2.53亿
2017,,,4.18,,10.62,8.49%,2757.71万,-36.71%,1.98,4.72亿,3.20亿,4.18%,12.32亿,1.99亿
2016,,,6.34,,9.79,17.20%,4357.53万,-10.26%,1.96,3.62亿,3.08亿,5.96%,12.08亿,1.99亿
2015,,,6.73,,8.35,53.10%,4855.49万,-23.18%,1.90,4.78亿,2.83亿,8.17%,11.54亿,1.88亿
2014,,,2.83,,5.45,22.95%,6320.42万,-27.11%,3.61,2.24亿,2.57亿,12.03%,10.00亿,1.67亿
2013,,,2.23,,4.44,2.06%,8671.75万,-25.06%,3.54,3.53亿,2.27亿,19.55%,9.62亿,1.28亿
2012,,,2.09,,4.35,15.92%,1.16亿,3830.78%,3.47,2.99亿,1.84亿,26.62%,9.42亿,1.43亿
2011,,,2.12,,3.75,14.48%,294.38万,-95.49%,2.76,2.35亿,7974.80万,0.79%,7.50亿,2.16亿
2010,,,2.36,,3.28,4.27%,6522.08万,264.42%,4.19,2.17亿,1.11亿,19.91%,4.74亿,1.22亿
