报告期,总市值,总股本,收盘,市销率,营业总收入(亿),营业总收入同比增长率,净利润(亿),净利润同比增长率,每股净资产,总现金,未分配利润,销售净利率,股东权益,存货
2026-03-31,114.626,3.6366,31.52,9.9848,2.87,-1.34%,522.92万,-74.72%,2.29,4.07亿,3.05亿,2.07%,8.66亿,4.20亿
2025,46.896,3.6297,12.92,3.2567,14.4,18.80%,7420.92万,0.79%,2.22,2.82亿,2.99亿,5.23%,8.36亿,3.67亿
2024,45.72,3.6,12.7,3.7723,12.12,21.06%,7362.39万,32.25%,1.86,2.55亿,2.47亿,7.04%,6.99亿,2.90亿
2023,49.223,3.657,13.46,4.9322,9.98,-0.53%,5566.94万,-0.69%,1.67,1.83亿,1.98亿,5.97%,6.20亿,1.86亿
2022,40.529,3.6612,11.07,4.0408,10.03,2.81%,5605.62万,-14.49%,1.93,1.51亿,2.01亿,6.46%,7.18亿,2.20亿
2021,63.792,3.6,17.72,6.8081,9.37,-20.62%,6555.36万,42.71%,1.73,1.04亿,1.74亿,7.00%,6.24亿,2.32亿
2020,25.884,3.6,7.19,2.1936,11.8,19.89%,4593.58万,49.05%,1.45,6138.38万,1.15亿,3.89%,5.21亿,1.82亿
2019,47.808,3.6,13.28,4.8585,9.84,22.31%,3081.85万,44.35%,1.45,8370.07万,6910.18万,3.13%,5.20亿,2.13亿
2018,23.328,3.6,6.48,2.8979,8.05,2.27%,2135.05万,112.21%,1.36,9612.19万,3828.33万,2.65%,4.89亿,2.00亿
2017,,,9.52,,7.87,9.90%,-1.75亿,-1071.33%,1.30,1.14亿,1693.28万,-22.23%,4.67亿,1.74亿
2016,,,13.89,,7.16,1.53%,1800.81万,-6.30%,1.80,1.43亿,1.96亿,2.52%,6.46亿,2.03亿
2015,,,24.41,,7.05,7.90%,1921.97万,-20.07%,1.76,1.60亿,1.84亿,2.72%,6.32亿,1.52亿
2014,,,8.52,,6.54,28.91%,2404.67万,70.13%,1.72,1.20亿,1.72亿,3.66%,6.21亿,1.52亿
2013,,,6.99,,5.07,20.28%,1413.47万,-67.57%,2.42,8727.12万,1.53亿,2.79%,5.81亿,1.13亿
2012,,,5.16,,4.22,-6.68%,4358.59万,-18.49%,4.80,2.06亿,1.50亿,10.34%,5.76亿,1.24亿
2011,,,,,4.52,16.76%,5347.56万,5.90%,2.83,6725.27万,1.23亿,11.84%,2.54亿,8244.10万
2010,,,,,3.87,69.17%,5049.43万,228.42%,2.27,4584.09万,8344.55万,13.05%,2.04亿,7836.59万
