报告期,总市值,总股本,收盘,市销率,营业总收入(亿),营业总收入同比增长率,净利润(亿),净利润同比增长率,每股净资产,总现金,未分配利润,销售净利率,股东权益,存货
2026-03-31,507.72,45.211,11.23,5.3761,23.61,30.69%,4837.02万,141.31%,2.29,31.62亿,-26.59亿,-2.10%,173.94亿,22.73亿
2025,480.593,45.211,10.63,4.8064,99.99,42.13%,8440.82万,110.93%,2.28,45.09亿,-27.07亿,-3.21%,174.14亿,18.61亿
2024,345.864,45.211,7.65,4.9163,70.35,3.94%,4001.72万,65.28%,2.32,36.79亿,-27.87亿,-4.68%,116.65亿,22.67亿
2023,163.66,45.7152,3.58,2.4181,67.68,-21.79%,2421.22万,-84.35%,2.28,34.25亿,-28.27亿,-3.87%,119.61亿,28.69亿
2022,176.461,45.7152,3.86,2.0391,86.54,117.59%,1.55亿,177.99%,2.24,27.21亿,-28.51亿,1.97%,116.64亿,23.82亿
2021,278.55,45.0,6.19,7.004,39.77,9.35%,5564.21万,-4.24%,2.26,27.56亿,-30.06亿,1.96%,113.00亿,21.97亿
2020,214.171,45.2793,4.73,5.8887,36.37,-51.18%,5810.38万,101.24%,2.23,24.62亿,-30.44亿,1.50%,112.12亿,26.95亿
2019,40.464,13.1376,3.08,0.5431,74.5,-32.35%,-46.82亿,-1950.83%,2.10,20.39亿,-31.03亿,-62.98%,28.34亿,10.11亿
2018,50.054,13.1376,3.81,0.4545,110.13,-12.60%,2.53亿,48.34%,5.70,54.03亿,15.73亿,2.24%,75.51亿,16.80亿
2017,,,7.26,,126.0,14.07%,1.71亿,106.46%,5.63,67.64亿,13.53亿,1.23%,72.90亿,29.00亿
2016,,,9.5,,110.47,-10.99%,8260.18万,-76.66%,5.36,73.94亿,13.07亿,0.83%,68.35亿,25.33亿
2015,,,17.09,,124.11,8.71%,3.54亿,-8.33%,5.44,53.88亿,13.68亿,2.76%,68.96亿,21.56亿
2014,,,8.57,,114.17,13.34%,3.86亿,-9.00%,5.33,49.19亿,13.32亿,3.31%,54.59亿,18.66亿
2013,,,5.97,,100.73,16.07%,4.24亿,32.00%,5.66,37.98亿,12.43亿,4.05%,56.74亿,23.91亿
2012,,,5.76,,86.79,0.56%,3.21亿,-17.64%,5.16,35.43亿,6.78亿,3.52%,51.01亿,20.15亿
2011,,,5.9,,86.3,27.46%,3.90亿,2.19%,5.01,29.31亿,5.81亿,4.35%,49.63亿,11.86亿
2010,,,11.97,,67.71,27.05%,3.82亿,25.25%,6.14,44.58亿,5.43亿,5.61%,47.72亿,8.63亿
