报告期,总市值,总股本,收盘,营业总收入(亿),营业总收入同比增长率,净利润(亿),净利润同比增长率,每股净资产,市销率(PS),市盈率(PE),市净率(PB),评价指标,总现金,未分配利润,销售净利率,股东权益,存货,股息,ST风险,控股股东
2026-06-12,619.642,54.8356,11.3,45.93,45.29%,9.90亿,23.29%,4.35,13.491,62.7778,2.5977,PS；PE,55.64亿,134.77亿,21.63%,239.52亿,15.78亿,0.5,,义乌中国小商品城控股集团有限公司
2026-03-31,619.642,54.8356,11.3,45.93,45.29%,9.90亿,23.29%,4.35,3.3728,62.7778,2.5977,PS；PE,55.64亿,134.77亿,21.63%,239.52亿,15.78亿,0.5,,义乌中国小商品城控股集团有限公司
2025,874.642,54.8365,15.95,199.27,26.62%,42.04亿,36.76%,4.18,4.3892,20.7143,3.8158,PS；PE,89.10亿,124.87亿,21.16%,230.29亿,23.85亿,0.32999999999999996,,义乌中国小商品城控股集团有限公司
2024,722.286,54.8433,13.17,157.37,39.27%,30.74亿,14.85%,3.74,4.5897,23.5179,3.5214,PS；PE,59.40亿,104.00亿,19.56%,205.72亿,13.58亿,0.2,,义乌中国小商品城控股集团有限公司
2023,384.574,54.8607,7.01,113.0,48.30%,26.76亿,142.25%,3.23,3.4033,14.3061,2.1703,PS；PE,29.38亿,87.04亿,23.73%,177.04亿,12.47亿,0.065,,义乌中国小商品城控股集团有限公司
2022,273.465,54.9127,4.98,76.2,26.28%,11.05亿,-17.19%,2.78,3.5888,24.9,1.7914,PS；PE,20.54亿,66.51亿,14.48%,152.81亿,13.30亿,0.073,,义乌中国小商品城控股集团有限公司
2021,247.122,54.4321,4.54,60.34,61.95%,13.34亿,43.97%,2.66,4.0955,18.16,1.7068,PS；PE,49.07亿,60.59亿,22.03%,146.31亿,13.27亿,0.05500000000000001,,义乌中国小商品城控股集团有限公司
2020,278.148,54.4321,5.11,37.26,-7.84%,9.27亿,-26.18%,2.47,7.4651,30.0588,2.0688,PS；PE,56.64亿,51.68亿,24.74%,135.75亿,13.29亿,0.06999999999999999,,义乌中国小商品城控股集团有限公司
2019,193.778,54.4321,3.56,40.43,12.49%,12.55亿,15.95%,2.39,4.7929,15.4783,1.4895,PS；PE,65.24亿,47.51亿,30.89%,130.84亿,42.96亿,0.06,,义乌中国小商品城控股集团有限公司
2018,172.005,54.4321,3.16,35.94,-64.12%,10.83亿,-25.81%,2.16,4.7859,15.8,1.463,PS；PE,32.14亿,37.50亿,28.99%,118.25亿,33.44亿,0.081,,义乌中国小商品城控股集团有限公司
2017,,,5.14,100.17,42.33%,14.59亿,37.64%,2.06,,19.037,2.4951,PS；PE,21.37亿,31.27亿,14.06%,115.47亿,51.47亿,0.06,,义乌中国小商品城控股集团有限公司
2016,,,7.63,70.38,23.51%,10.60亿,54.02%,1.86,,40.1579,4.1022,PS；PE,8.33亿,21.53亿,14.26%,105.47亿,88.90亿,0.05,,义乌中国小商品城控股集团有限公司
2015,,,8.04,56.98,48.26%,6.88亿,68.33%,1.74,,61.8462,4.6207,PS；PE,12.20亿,14.58亿,11.63%,99.11亿,96.83亿,0.12,,义乌中国小商品城控股集团有限公司
2014,,,5.53,38.43,5.16%,4.09亿,-42.19%,3.24,,69.125,1.7068,PS；PE,17.17亿,39.51亿,10.58%,92.81亿,99.27亿,0.1,,义乌中国小商品城控股集团有限公司
2013,,,2.51,36.55,1.19%,7.07亿,0.06%,3.19,,9.6538,0.7868,PS；PE,10.12亿,38.62亿,19.37%,90.97亿,88.68亿,0.1,,义乌中国小商品城控股集团有限公司
2012,,,2.78,36.12,6.34%,7.07亿,9.44%,3.03,,10.6923,0.9175,PS；PE,13.03亿,34.98亿,19.61%,82.63亿,54.32亿,0.1,,义乌中国小商品城控股集团有限公司
2011,,,3.25,33.96,7.16%,6.46亿,-20.13%,2.87,,13.5417,1.1324,PS；PE,22.12亿,31.34亿,19.01%,78.26亿,50.82亿,0.0,,义乌中国小商品城控股集团有限公司
2010,,,7.25,31.7,-15.76%,8.09亿,-11.65%,5.26,,24.1667,1.3783,PS；PE,6.32亿,25.53亿,25.56%,71.74亿,25.53亿,0.0,,义乌中国小商品城控股集团有限公司
