报告期,总市值,总股本,收盘,营业总收入(亿),营业总收入同比增长率,净利润(亿),净利润同比增长率,每股净资产,市销率(PS),市盈率(PE),市净率(PB),评价指标,总现金,未分配利润,销售净利率,股东权益,存货,股息,ST风险,控股股东
2026-06-12,172.047,38.9246,4.42,96.49,9.87%,1.57亿,202.87%,7.7,1.7831,107.8049,0.574,PS；PE,115.01亿,139.72亿,1.96%,330.53亿,320.37亿,,,上海复地投资管理有限公司
2026-03-31,172.047,38.9246,4.42,96.49,9.87%,1.57亿,202.87%,7.7,0.4458,107.8049,0.574,PS；PE,115.01亿,139.72亿,1.96%,330.53亿,320.37亿,,,上海复地投资管理有限公司
2025,199.779,38.9433,5.13,363.73,-22.49%,-48.97亿,-4009.26%,7.71,0.5493,,0.6654,PS；PE,139.23亿,138.15亿,-14.93%,330.56亿,349.94亿,0.19,,上海复地投资管理有限公司
2024,242.337,38.961,6.22,469.24,-19.30%,1.25亿,-93.81%,9.13,0.5164,194.375,0.6813,PS；PE,134.43亿,194.47亿,-0.91%,388.40亿,369.56亿,0.19,,上海复地投资管理有限公司
2023,226.196,38.9993,5.8,581.47,15.83%,20.24亿,-45.00%,9.32,0.389,11.1324,0.6223,PS；PE,107.49亿,204.41亿,3.13%,396.60亿,430.87亿,0.35,,上海复地投资管理有限公司
2022,263.379,38.9038,6.77,502.0,-3.57%,36.80亿,-2.35%,9.15,0.5247,7.1113,0.7399,PS；PE,128.05亿,197.91亿,7.86%,400.21亿,505.75亿,0.35,,上海复地投资管理有限公司
2021,343.301,38.835,8.84,519.74,12.15%,37.69亿,4.37%,8.81,0.6605,9.0947,1.0034,PS；PE,136.02亿,177.43亿,7.69%,417.86亿,525.80亿,0.32999999999999996,,上海复地投资管理有限公司
2020,288.563,38.8376,7.43,455.31,0.27%,36.11亿,12.83%,8.5,0.6338,7.9721,0.8741,PS；PE,181.51亿,152.34亿,9.13%,422.10亿,496.07亿,0.29,,上海复地投资管理有限公司
2019,246.059,38.8106,6.34,439.31,26.47%,32.00亿,5.52%,8.08,0.5601,7.6848,0.7847,PS；PE,192.98亿,130.26亿,9.10%,376.53亿,363.21亿,0.27,,上海复地投资管理有限公司
2018,83.221,14.3732,5.79,339.31,7.20%,30.33亿,5.09%,7.39,0.2453,6.7483,0.7835,PS；PE,209.82亿,111.34亿,10.13%,322.05亿,308.06亿,0.15,,上海复地投资管理有限公司
2017,,,8.27,315.08,9.39%,28.86亿,502.67%,7.71,,9.928,1.0726,PS；PE,110.99亿,87.03亿,3.84%,234.45亿,234.74亿,0.1,,上海复地投资管理有限公司
2016,,,8.72,156.43,-10.87%,4.79亿,-43.60%,7.36,,26.1862,1.1848,PS；PE,25.54亿,59.26亿,2.85%,109.38亿,32.54亿,0.16999999999999998,,上海复地投资管理有限公司
2015,,,12.14,175.51,-8.36%,8.49亿,-15.34%,5.53,,20.5415,2.1953,PS；PE,25.68亿,57.29亿,4.64%,91.88亿,42.20亿,0.21000000000000002,,上海复地投资管理有限公司
2014,,,8.79,191.53,-14.96%,10.03亿,2.25%,5.22,,12.5931,1.6839,PS；PE,27.43亿,45.44亿,5.36%,80.31亿,29.31亿,0.21000000000000002,,上海复地投资管理有限公司
2013,,,5.61,225.23,10.96%,9.81亿,1.34%,4.57,,8.2258,1.2276,PS；PE,28.71亿,38.66亿,4.57%,70.37亿,47.37亿,0.20299999999999999,,上海复地投资管理有限公司
2012,,,5.03,202.98,22.25%,9.68亿,13.20%,4.05,,7.474,1.242,PS；PE,20.59亿,32.90亿,4.92%,63.54亿,33.12亿,0.06999999999999999,,上海复地投资管理有限公司
2011,,,5.82,166.04,37.56%,8.55亿,27.09%,3.54,,9.7815,1.6441,PS；PE,15.58亿,25.06亿,5.46%,53.40亿,50.94亿,0.05,,上海复地投资管理有限公司
2010,,,9.3,120.7,46.20%,6.73亿,39.72%,3.18,,19.8718,2.9245,PS；PE,25.38亿,17.67亿,5.91%,47.82亿,24.22亿,0.08,,上海复地投资管理有限公司
