报告期,总市值,总股本,收盘,营业总收入(亿),营业总收入同比增长率,净利润(亿),净利润同比增长率,每股净资产,市销率(PS),市盈率(PE),市净率(PB),评价指标,总现金,未分配利润,销售净利率,股东权益,存货,股息,ST风险,控股股东
2026-06-05,93.899,10.251,9.16,292.16,30.41%,-2538.11万,11.01%,2.83,0.3214,,3.2367,PS；PE,55.03亿,10.92亿,-0.05%,30.35亿,86.60亿,,,深圳市投资控股有限公司
2026-03-31,93.899,10.251,9.16,292.16,30.41%,-2538.11万,11.01%,2.83,0.0803,,3.2367,PS；PE,55.03亿,10.92亿,-0.05%,30.35亿,86.60亿,,,深圳市投资控股有限公司
2025,111.838,10.251,10.91,905.7,7.77%,-2153.00万,-169.04%,2.86,0.1235,,3.8147,PS；PE,54.29亿,11.17亿,0.01%,30.58亿,83.98亿,0.01,,深圳市投资控股有限公司
2024,135.006,10.251,13.17,840.38,-11.38%,3118.39万,-62.72%,2.92,0.1606,433.2237,4.5103,PS；PE,40.62亿,11.49亿,0.07%,30.68亿,43.43亿,0.025,,深圳市投资控股有限公司
2023,97.384,10.251,9.5,948.25,24.07%,8365.68万,-24.58%,2.93,0.1027,116.4216,3.2423,PS；PE,45.76亿,11.46亿,0.11%,30.60亿,52.08亿,0.032,,深圳市投资控股有限公司
2022,99.127,10.251,9.67,764.27,7.64%,1.11亿,-46.37%,2.52,0.1297,89.3715,3.8373,PS；PE,42.51亿,10.95亿,0.16%,26.35亿,53.31亿,0.061,,深圳市投资控股有限公司
2021,186.568,10.251,18.2,710.0,18.76%,2.07亿,11.14%,2.55,0.2628,91.0,7.1373,PS；PE,57.03亿,11.19亿,0.28%,26.50亿,39.94亿,0.05500000000000001,,深圳市投资控股有限公司
2020,67.115,10.3733,6.47,597.84,12.92%,1.86亿,267.14%,2.41,0.1123,35.9444,2.6846,PS；PE,45.44亿,9.68亿,0.31%,25.12亿,25.48亿,0.03,,深圳市投资控股有限公司
2019,63.503,10.3763,6.12,529.42,24.67%,5068.70万,121.97%,2.42,0.1199,122.4,2.5289,PS；PE,39.62亿,8.56亿,0.16%,25.32亿,39.00亿,,,深圳市投资控股有限公司
2018,58.053,10.6129,5.47,424.66,7.16%,-2.31亿,-198.50%,2.4,0.1367,,2.2792,PS；PE,35.15亿,8.52亿,-0.54%,24.83亿,30.04亿,0.022,,深圳市投资控股有限公司
2017,,,9.24,396.28,17.09%,2.34亿,4.82%,2.99,,38.5,3.0903,PS；PE,40.29亿,11.19亿,0.63%,28.94亿,42.10亿,,,深圳市投资控股有限公司
2016,,,10.98,338.45,-21.35%,2.23亿,198.21%,2.3,,45.75,4.7739,PS；PE,34.27亿,8.88亿,0.79%,26.11亿,32.42亿,,,深圳市投资控股有限公司
2015,,,11.89,430.3,24.38%,-2.27亿,-1341.24%,2.09,,,5.689,PS；PE,48.64亿,6.87亿,-0.87%,23.06亿,33.75亿,,,深圳市投资控股有限公司
2014,,,7.81,345.97,15.89%,1832.79万,-33.32%,2.33,,390.5,3.3519,PS；PE,44.52亿,9.17亿,-1.05%,26.62亿,20.56亿,,,深圳市投资控股有限公司
2013,,,6.87,298.52,-8.40%,2748.49万,221.55%,2.31,,229.0,2.974,PS；PE,35.51亿,8.98亿,-0.09%,29.56亿,47.66亿,,,深圳市投资控股有限公司
2012,,,3.82,325.9,34.88%,-2261.21万,-144.63%,2.29,,,1.6681,PS；PE,34.93亿,8.71亿,-0.28%,29.48亿,24.38亿,,,深圳市投资控股有限公司
2011,,,5.88,241.62,15.73%,5066.43万,-83.69%,2.31,,117.6,2.5455,PS；PE,36.67亿,8.94亿,0.27%,30.10亿,27.97亿,,,深圳市投资控股有限公司
2010,,,11.44,208.77,19.84%,3.11亿,9.62%,2.26,,34.878,5.0619,PS；PE,26.26亿,8.43亿,2.11%,29.30亿,25.44亿,,,深圳市投资控股有限公司
