报告期,总市值,总股本,收盘,营业总收入(亿),营业总收入同比增长率,净利润(亿),净利润同比增长率,每股净资产,市销率(PS),市盈率(PE),市净率(PB),评价指标,总现金,未分配利润,销售净利率,股东权益,存货,股息,ST风险,控股股东
2026-06-05,58.491,7.7988,7.5,17.73,-16.86%,6428.57万,-14.58%,6.11,3.299,91.0194,1.2275,PS；PE,16.88亿,24.18亿,4.41%,58.56亿,21.68亿,,40%: 最新年度营业收入下滑；最新年度净利润同比下降,合肥市建设投资控股(集团)有限公司
2026-03-31,58.491,7.7988,7.5,17.73,-16.86%,6428.57万,-14.58%,6.11,0.8247,91.0194,1.2275,PS；PE,16.88亿,24.18亿,4.41%,58.56亿,21.68亿,,,合肥市建设投资控股(集团)有限公司
2025,63.17,7.7988,8.1,66.96,-4.83%,1.60亿,-15.93%,6.03,0.9434,39.4352,1.3433,PS；PE,17.58亿,23.53亿,3.16%,57.78亿,21.95亿,0.11000000000000001,,合肥市建设投资控股(集团)有限公司
2024,48.82,7.7988,6.26,70.36,5.20%,1.91亿,-27.82%,6.03,0.6939,25.6137,1.0381,PS；PE,15.48亿,23.37亿,3.76%,57.46亿,25.95亿,0.11000000000000001,,合肥市建设投资控股(集团)有限公司
2023,37.122,7.7988,4.76,66.88,6.13%,2.64亿,54.39%,5.89,0.5551,14.062,0.8081,PS；PE,24.26亿,22.79亿,5.03%,55.87亿,25.56亿,0.06999999999999999,,合肥市建设投资控股(集团)有限公司
2022,39.93,7.7988,5.12,63.02,-0.57%,1.71亿,-5.44%,5.51,0.6336,23.347,0.9292,PS；PE,34.45亿,21.40亿,3.62%,52.09亿,26.08亿,0.06,,合肥市建设投资控股(集团)有限公司
2021,31.897,7.7988,4.09,63.38,0.13%,1.81亿,31.95%,5.35,0.5033,17.6369,0.7645,PS；PE,33.73亿,20.48亿,3.90%,50.36亿,26.20亿,0.06,,合肥市建设投资控股(集团)有限公司
2020,34.393,7.7988,4.41,63.3,-41.97%,1.37亿,-14.13%,5.18,0.5433,25.0996,0.8514,PS；PE,31.06亿,19.29亿,2.99%,48.45亿,24.07亿,0.08,,合肥市建设投资控股(集团)有限公司
2019,34.705,7.7988,4.45,109.09,2.12%,1.60亿,-28.90%,5.09,0.3181,21.7391,0.8743,PS；PE,24.43亿,18.95亿,2.27%,47.31亿,18.27亿,0.15,,合肥市建设投资控股(集团)有限公司
2018,29.635,7.7988,3.8,106.82,2.81%,2.24亿,5.32%,4.83,0.2774,13.199,0.7867,PS；PE,31.00亿,18.09亿,2.94%,44.59亿,16.80亿,0.15,,合肥市建设投资控股(集团)有限公司
2017,,,6.91,103.9,6.72%,2.13亿,-24.65%,4.7,,25.2836,1.4702,PS；PE,34.32亿,17.87亿,2.85%,43.18亿,14.29亿,0.15,,合肥市建设投资控股(集团)有限公司
2016,,,7.25,97.36,-0.30%,2.83亿,7.83%,4.58,,19.989,1.583,PS；PE,30.38亿,17.62亿,3.72%,41.35亿,12.42亿,0.12,,合肥市建设投资控股(集团)有限公司
2015,,,9.04,97.65,-2.08%,2.62亿,-28.32%,4.33,,26.8728,2.0878,PS；PE,27.19亿,16.46亿,3.41%,38.92亿,10.22亿,0.18,,合肥市建设投资控股(集团)有限公司
2014,,,6.78,99.72,0.63%,3.66亿,-16.38%,4.17,,14.447,1.6259,PS；PE,35.21亿,15.96亿,4.47%,37.15亿,8.25亿,0.18,,合肥市建设投资控股(集团)有限公司
2013,,,4.95,99.1,8.84%,4.38亿,7.05%,3.88,,8.8188,1.2758,PS；PE,37.78亿,14.46亿,4.79%,34.51亿,6.90亿,0.1,,合肥市建设投资控股(集团)有限公司
2012,,,5.43,91.05,6.48%,4.09亿,-18.97%,3.41,,10.3567,1.5924,PS；PE,35.52亿,11.58亿,5.04%,30.68亿,6.22亿,0.12,,合肥市建设投资控股(集团)有限公司
2011,,,7.25,85.51,21.10%,5.05亿,76.61%,4.45,,10.8436,1.6292,PS；PE,35.18亿,8.68亿,6.83%,26.81亿,6.63亿,0.1,,合肥市建设投资控股(集团)有限公司
2010,,,9.89,70.62,19.99%,2.86亿,42.31%,2.63,,16.6051,3.7605,PS；PE,20.97亿,5.09亿,5.20%,16.51亿,5.69亿,0.1,,合肥市建设投资控股(集团)有限公司
