报告期,总市值,总股本,收盘,营业总收入(亿),营业总收入同比增长率,净利润(亿),净利润同比增长率,每股净资产,市销率(PS),市盈率(PE),市净率(PB),评价指标,总现金,未分配利润,销售净利率,股东权益,存货,股息,ST风险,控股股东
2026-06-12,38.586,3.654,10.56,1.21,19.32%,-3046.02万,-31.56%,2.68,31.8893,,3.9403,PS；PE,6.11亿,1.85亿,-22.43%,9.76亿,1.78亿,,20%: 最新年度净利润同比下降,上海云鑫创业投资有限公司
2026-03-31,38.586,3.654,10.56,1.21,19.32%,-3046.02万,-31.56%,2.68,7.9723,,3.9403,PS；PE,6.11亿,1.85亿,-22.43%,9.76亿,1.78亿,,,上海云鑫创业投资有限公司
2025,57.507,3.6652,15.69,6.93,-0.94%,-5715.65万,6.05%,2.76,8.2983,,5.6848,PS；PE,6.81亿,2.15亿,-8.76%,10.01亿,1.89亿,,,上海云鑫创业投资有限公司
2024,46.662,3.6684,12.72,6.99,-24.98%,-6083.50万,-337.45%,2.91,6.6755,,4.3711,PS；PE,7.39亿,2.72亿,-8.70%,10.65亿,2.53亿,0.04,,上海云鑫创业投资有限公司
2023,68.55,3.6776,18.64,9.32,7.90%,2562.00万,42.83%,3.05,7.3552,266.2857,6.1115,PS；PE,7.18亿,3.48亿,2.67%,11.18亿,2.10亿,0.02,,上海云鑫创业投资有限公司
2022,26.883,3.6675,7.33,8.64,-23.03%,1793.80万,-79.76%,2.94,3.1115,146.6,2.4932,PS；PE,7.26亿,3.30亿,1.34%,10.80亿,2.40亿,0.121,,上海云鑫创业投资有限公司
2021,21.06,2.3504,8.96,11.22,11.75%,8864.82万,0.12%,3.07,1.877,35.84,2.9186,PS；PE,7.26亿,3.56亿,7.81%,11.28亿,2.96亿,0.158,,上海云鑫创业投资有限公司
2020,18.036,2.3333,7.73,10.04,6.31%,8854.20万,38.91%,3.08,1.7964,26.6552,2.5097,PS；PE,4.09亿,3.19亿,8.82%,7.23亿,3.83亿,0.08499999999999999,,上海云鑫创业投资有限公司
2019,14.918,1.7952,8.31,9.45,13.41%,6374.28万,24.43%,2.74,1.5786,29.6786,3.0328,PS；PE,2.80亿,2.58亿,6.75%,6.40亿,3.82亿,0.09,,上海云鑫创业投资有限公司
2018,11.916,1.7732,6.72,8.33,23.82%,5122.84万,47.05%,3.19,1.4305,30.5455,2.1066,PS；PE,2.99亿,2.19亿,6.15%,5.73亿,2.87亿,0.06,,上海云鑫创业投资有限公司
2017,,,10.11,6.73,14.85%,3483.69万,20.66%,2.9,,50.55,3.4862,PS；PE,2.93亿,1.84亿,5.18%,5.15亿,1.50亿,0.05,,上海云鑫创业投资有限公司
2016,,,16.56,5.86,-8.45%,2887.18万,-21.48%,2.74,,103.5,6.0438,PS；PE,3.08亿,1.61亿,4.93%,4.82亿,8662.66万,0.13,,上海云鑫创业投资有限公司
2015,,,21.34,6.4,8.83%,3676.94万,-3.51%,5.27,,88.9167,4.0493,PS；PE,3.02亿,1.46亿,5.75%,4.64亿,8986.29万,,,上海云鑫创业投资有限公司
2014,,,,5.88,1.29%,3810.59万,2.43%,4.02,,,,PS；PE,1.88亿,1.23亿,6.48%,2.65亿,6724.46万,,,上海云鑫创业投资有限公司
2013,,,,5.8,-12.53%,3720.26万,-20.05%,3.59,,,,PS；PE,1.69亿,9879.05万,6.41%,2.37亿,9787.52万,,,上海云鑫创业投资有限公司
2012,,,,6.64,19.24%,4653.43万,2.57%,3.18,,,,PS；PE,1.27亿,7499.31万,7.01%,2.10亿,1.07亿,,,上海云鑫创业投资有限公司
2011,,,,5.57,False,4536.93万,False,2.68,,,,PS；PE,1.40亿,4624.55万,8.15%,1.77亿,1.16亿,,,上海云鑫创业投资有限公司
