报告期,总市值,总股本,收盘,营业总收入(亿),营业总收入同比增长率,净利润(亿),净利润同比增长率,每股净资产,市销率(PS),市盈率(PE),市净率(PB),评价指标,总现金,未分配利润,销售净利率,股东权益,存货,股息,ST风险,控股股东
2026-06-05,34.943,2.5175,13.88,0.186727,-20.58%,207.71万,-68.27%,2.82,187.1342,1388.0,4.922,PS；PE,3.93亿,2.33亿,10.88%,7.11亿,842.63万,0.025,40%: 最新年度营业收入下滑；最新年度净利润同比下降,黄元忠
2026-03-31,34.943,2.5175,13.88,0.186727,-20.58%,207.71万,-68.27%,2.82,46.7835,1388.0,4.922,PS；PE,3.93亿,2.33亿,10.88%,7.11亿,842.63万,0.025,,黄元忠
2025,40.985,2.5175,16.28,0.908494,-1.41%,1859.07万,27.85%,2.81,45.1131,232.5714,5.7936,PS；PE,3.56亿,2.31亿,20.39%,7.09亿,768.59万,0.045,,黄元忠
2024,26.962,2.5175,10.71,0.921473,-9.43%,1454.05万,-54.39%,2.8,29.2597,178.5,3.825,PS；PE,5.00亿,2.25亿,18.80%,7.01亿,124.66万,0.050197099999999995,,黄元忠
2023,19.032,1.6783,11.34,1.02,-5.61%,3187.87万,36.63%,2.81,18.6588,87.2308,4.0356,PS；PE,3.41亿,2.24亿,31.33%,7.08亿,237.30万,0.04,,黄元忠
2022,11.463,1.6783,6.83,1.08,-3.32%,2333.16万,2.02%,4.07,10.6139,75.8889,1.6781,PS；PE,4.01亿,2.02亿,21.65%,6.83亿,218.43万,0.02,,黄元忠
2021,18.176,1.6783,10.83,1.11,-8.86%,2286.88万,-26.69%,3.95,16.3748,77.3571,2.7418,PS；PE,4.35亿,1.85亿,20.37%,6.63亿,617.40万,0.05500000000000001,,黄元忠
2020,13.98,1.6783,8.33,1.22,12.21%,3119.34万,-3.09%,3.87,11.459,43.8421,2.1525,PS；PE,4.20亿,1.73亿,25.44%,6.49亿,381.25万,0.05,,黄元忠
2019,14.987,1.6783,8.93,1.09,1.65%,3218.75万,161.35%,3.73,13.7495,47.0,2.3941,PS；PE,4.14亿,1.54亿,29.37%,6.27亿,605.25万,,,黄元忠
2018,8.895,1.6783,5.3,1.07,6.70%,1231.61万,39.60%,3.54,8.3131,75.7143,1.4972,PS；PE,2.41亿,1.25亿,11.29%,5.95亿,800.36万,,,黄元忠
2017,,,7.62,1.01,3.71%,882.25万,-50.11%,3.47,,152.4,2.196,PS；PE,1.66亿,1.14亿,8.46%,5.83亿,878.85万,0.014157,,黄元忠
2016,,,15.21,0.969196,-2.54%,1768.24万,-17.17%,2.19,,138.2727,6.9452,PS；PE,6280.87万,1.08亿,18.12%,3.48亿,870.65万,0.06,,黄元忠
2015,,,21.3,0.994418,20.06%,2134.88万,-1.69%,2.14,,152.1429,9.9533,PS；PE,7285.97万,1.02亿,21.47%,3.39亿,852.83万,0.1,,黄元忠
2014,,,9.37,0.828278,10.31%,2171.49万,-6.85%,2.12,,66.9286,4.4198,PS；PE,1.21亿,9865.06万,26.22%,3.33亿,513.79万,0.06,,黄元忠
2013,,,6.14,0.750891,-2.73%,2331.20万,10.64%,3.63,,40.9333,1.6915,PS；PE,1.26亿,8628.29万,31.05%,3.19亿,696.86万,,,黄元忠
2012,,,3.46,0.771937,2.45%,2106.97万,-15.54%,3.36,,14.4167,1.0298,PS；PE,2.19亿,6520.86万,27.29%,2.96亿,699.73万,0.2,,黄元忠
2011,,,3.85,0.753478,-7.43%,2494.77万,-29.53%,6.44,,12.0312,0.5978,PS；PE,2.56亿,5501.74万,33.11%,2.83亿,1046.48万,0.2,,黄元忠
2010,,,,0.813991,35.09%,3540.37万,47.85%,2.47,,,,PS；PE,7684.16万,4117.03万,43.49%,8163.78万,488.35万,,,黄元忠
