报告期,总市值,总股本,收盘,营业总收入(亿),营业总收入同比增长率,净利润(亿),净利润同比增长率,每股净资产,市销率(PS),市盈率(PE),市净率(PB),评价指标,总现金,未分配利润,销售净利率,股东权益,存货,股息,ST风险,控股股东
2026-06-05,22.522,5.4932,4.1,0.655048,-8.09%,-318.51万,81.24%,1.55,34.3822,,2.6452,PS；PE,2.97亿,2450.75万,-7.51%,8.89亿,1.22亿,,20%: 最新年度营业收入下滑,智汇科技投资(深圳)有限公司
2026-03-31,22.522,5.4932,4.1,0.655048,-8.09%,-318.51万,81.24%,1.55,8.5956,,2.6452,PS；PE,2.97亿,2450.75万,-7.51%,8.89亿,1.22亿,,,智汇科技投资(深圳)有限公司
2025,25.059,5.4358,4.61,2.95,-39.79%,-1.86亿,-156.82%,1.55,8.4946,,2.9742,PS；PE,3.32亿,2769.26万,-67.11%,8.90亿,1.30亿,,,智汇科技投资(深圳)有限公司
2024,21.135,5.3102,3.98,4.9,-7.72%,-7259.71万,-765.98%,1.88,4.3133,,2.117,PS；PE,3.30亿,2.14亿,-15.32%,10.70亿,1.16亿,,,智汇科技投资(深圳)有限公司
2023,24.586,5.3102,4.63,5.31,28.75%,1090.07万,110.30%,2.0,4.6301,225.8537,2.315,PS；PE,3.26亿,2.87亿,5.14%,11.14亿,3057.78万,,,智汇科技投资(深圳)有限公司
2022,20.021,5.3389,3.75,4.13,-7.99%,-1.06亿,-1264.19%,1.96,4.8477,,1.9133,PS；PE,1.75亿,2.80亿,-24.16%,10.91亿,6263.74万,,,智汇科技投资(深圳)有限公司
2021,22.53,5.3389,4.22,4.49,0.74%,909.17万,-59.89%,2.15,5.0178,246.7836,1.9628,PS；PE,2.48亿,3.86亿,2.83%,12.05亿,1.09亿,,,智汇科技投资(深圳)有限公司
2020,22.941,5.4234,4.23,4.45,-6.77%,2266.49万,41.95%,2.16,5.1553,98.8318,1.9583,PS；PE,2.84亿,3.78亿,5.67%,11.66亿,1.14亿,,,智汇科技投资(深圳)有限公司
2019,24.08,5.4234,4.44,4.78,6.44%,1596.63万,7.65%,2.22,5.0377,148.0,2.0,PS；PE,1.75亿,4.09亿,3.38%,12.67亿,1.37亿,,,智汇科技投资(深圳)有限公司
2018,20.788,5.4277,3.83,4.49,-1.48%,1483.15万,-56.78%,2.22,4.6298,138.7681,1.7252,PS；PE,9883.05万,4.02亿,2.34%,12.15亿,1.64亿,,,智汇科技投资(深圳)有限公司
2017,,,8.32,4.56,33.30%,3432.03万,-51.47%,2.2,,130.4075,3.7818,PS；PE,2.89亿,3.90亿,7.34%,12.08亿,1.60亿,0.0197342,,智汇科技投资(深圳)有限公司
2016,,,9.17,3.42,3.18%,7072.15万,111.08%,2.11,,68.5864,4.346,PS；PE,2.66亿,3.70亿,22.03%,11.46亿,1.06亿,,,智汇科技投资(深圳)有限公司
2015,,,14.69,3.31,49.95%,3350.50万,8.05%,1.99,,231.3386,7.3819,PS；PE,1.82亿,3.05亿,9.51%,10.53亿,7451.91万,0.0,,智汇科技投资(深圳)有限公司
2014,,,7.87,2.21,-13.46%,3100.88万,-69.72%,3.08,,134.0716,2.5552,PS；PE,2.92亿,2.73亿,12.91%,10.14亿,8137.38万,0.1,,智汇科技投资(深圳)有限公司
2013,,,9.29,2.55,27.97%,1.02亿,25.41%,4.56,,29.9677,2.0373,PS；PE,5.26亿,2.68亿,40.12%,10.03亿,5581.27万,0.1,,智汇科技投资(深圳)有限公司
2012,,,4.94,1.99,57.78%,8164.49万,61.31%,9.11,,13.3154,0.5423,PS；PE,6.48亿,1.87亿,40.94%,9.11亿,4946.82万,,,智汇科技投资(深圳)有限公司
2011,,,4.21,1.26,22.23%,5061.31万,4.56%,8.29,,8.3202,0.5078,PS；PE,6.70亿,1.13亿,40.04%,8.29亿,3433.66万,1.0,,智汇科技投资(深圳)有限公司
2010,,,5.55,1.03,1.71%,4840.66万,10.29%,20.46,,10.5114,0.2713,PS；PE,7.28亿,1.08亿,46.81%,8.18亿,2108.97万,,,智汇科技投资(深圳)有限公司
