报告期,总市值,总股本,收盘,营业总收入(亿),营业总收入同比增长率,净利润(亿),净利润同比增长率,每股净资产,市销率(PS),市盈率(PE),市净率(PB),评价指标,总现金,未分配利润,销售净利率,股东权益,存货,股息,ST风险,控股股东
2026-06-12,341.7,34.17,10.0,14.59,5.90%,-7.23亿,1.79%,2.02,23.4202,,4.9505,PS；PE,35.15亿,-33.00亿,-51.01%,85.06亿,3.95亿,,,北京用友科技有限公司
2026-03-31,341.7,34.17,10.0,14.59,5.90%,-7.23亿,1.79%,2.02,5.855,,4.9505,PS；PE,35.15亿,-33.00亿,-51.01%,85.06亿,3.95亿,,,北京用友科技有限公司
2025,453.094,34.17,13.26,91.82,0.32%,-13.89亿,32.60%,2.22,4.9346,,5.973,PS；PE,39.84亿,-25.77亿,-14.72%,92.48亿,3.79亿,,,北京用友科技有限公司
2024,366.807,34.1852,10.73,91.53,-6.57%,-20.61亿,-113.13%,2.41,4.0075,,4.4523,PS；PE,65.51亿,-11.88亿,-22.61%,97.99亿,4.11亿,,,北京用友科技有限公司
2023,610.843,34.3363,17.79,97.96,5.77%,-9.67亿,-541.28%,2.97,6.2356,,5.9899,PS；PE,82.97亿,8.74亿,-9.53%,118.03亿,5.52亿,0.06,,北京用友科技有限公司
2022,788.268,32.7082,24.1,92.62,3.69%,2.19亿,-69.03%,3.34,8.5108,401.6667,7.2156,PS；PE,83.42亿,20.44亿,2.43%,125.18亿,5.31亿,0.1,,北京用友科技有限公司
2021,1163.626,32.7045,35.58,89.32,4.73%,7.08亿,-28.18%,2.14,13.0276,161.7273,16.6262,PS；PE,48.97亿,22.21亿,7.64%,79.26亿,4.07亿,0.2,,北京用友科技有限公司
2020,1082.436,25.039,43.23,85.28,0.18%,9.85亿,-16.70%,2.31,12.6927,144.1,18.7143,PS；PE,58.35亿,22.66亿,12.33%,85.57亿,4.26亿,0.26,,北京用友科技有限公司
2019,410.799,19.1783,21.42,85.1,10.46%,11.83亿,93.26%,2.86,4.8273,57.8919,7.4895,PS；PE,73.69亿,23.95亿,15.53%,82.94亿,2285.95万,0.25,,北京用友科技有限公司
2018,179.367,14.6422,12.25,77.03,21.44%,6.12亿,57.33%,3.43,2.3285,49.0,3.5714,PS；PE,55.31亿,17.86亿,10.52%,76.52亿,2176.80万,0.15,,北京用友科技有限公司
2017,,,9.32,63.44,24.06%,3.89亿,97.11%,3.99,,44.381,2.3358,PS；PE,40.22亿,14.95亿,8.83%,67.41亿,3183.71万,0.13,,北京用友科技有限公司
2016,,,9.1,51.13,14.87%,1.97亿,-39.03%,3.88,,65.0,2.3454,PS；PE,45.46亿,13.46亿,4.78%,63.88亿,3462.47万,0.15,,北京用友科技有限公司
2015,,,13.8,44.51,1.76%,3.24亿,-41.16%,3.78,,60.0,3.6508,PS；PE,39.38亿,14.08亿,7.71%,60.63亿,2390.47万,0.3,,北京用友科技有限公司
2014,,,8.44,43.74,0.26%,5.50亿,0.43%,3.4,,21.1,2.4824,PS；PE,29.63亿,14.79亿,13.02%,43.95亿,2248.76万,0.3,,北京用友科技有限公司
2013,,,4.08,43.63,3.01%,5.48亿,44.34%,3.36,,8.5,1.2143,PS；PE,21.00亿,12.89亿,13.03%,33.63亿,2211.59万,0.2,,北京用友科技有限公司
2012,,,2.84,42.35,2.74%,3.80亿,-29.28%,3.06,,7.2821,0.9281,PS；PE,16.97亿,10.00亿,9.14%,30.73亿,1975.32万,0.4,,北京用友科技有限公司
2011,,,4.24,41.22,38.38%,5.37亿,61.67%,3.62,,7.7091,1.1713,PS；PE,13.97亿,10.11亿,13.36%,30.27亿,2284.56万,0.22000000000000003,,北京用友科技有限公司
2010,,,5.42,29.79,26.92%,3.32亿,-44.07%,3.1,,13.2195,1.7484,PS；PE,13.98亿,7.27亿,11.62%,25.66亿,1823.64万,0.6,,北京用友科技有限公司
