报告期,总市值,总股本,收盘,营业总收入(亿),营业总收入同比增长率,净利润(亿),净利润同比增长率,每股净资产,市销率(PS),市盈率(PE),市净率(PB),评价指标,总现金,未分配利润,销售净利率,股东权益,存货,股息,ST风险,控股股东
2026-06-12,36.07,2.629,13.72,4.39,1.17%,173.68万,-88.96%,5.3,8.2164,1372.0,2.5887,PS；PE,3.79亿,1.80亿,0.27%,15.50亿,7.52亿,,20%: 最新年度净利润同比下降,上海前置通信技术有限公司
2026-03-31,36.07,2.629,13.72,4.39,1.17%,173.68万,-88.96%,5.3,2.0541,1372.0,2.5887,PS；PE,3.79亿,1.80亿,0.27%,15.50亿,7.52亿,,,上海前置通信技术有限公司
2025,49.49,2.6522,18.66,21.07,5.58%,-1.27亿,-1673.83%,4.86,2.3488,,3.8395,PS；PE,6.19亿,2.12亿,-6.42%,14.30亿,4.73亿,0.034999999999999996,,上海前置通信技术有限公司
2024,41.094,2.5684,16.0,19.95,18.57%,809.27万,-88.21%,5.2,2.0598,533.3333,3.0769,PS；PE,5.58亿,3.48亿,0.15%,16.03亿,3.76亿,0.11499999999999999,,上海前置通信技术有限公司
2023,53.426,2.3872,22.38,16.83,27.92%,6861.52万,232.11%,5.18,3.1745,77.1724,4.3205,PS；PE,6.29亿,3.71亿,4.72%,15.95亿,3.86亿,,,上海前置通信技术有限公司
2022,17.255,1.8202,9.48,13.15,2.57%,-5193.92万,-136.78%,4.53,1.3122,,2.0927,PS；PE,7.13亿,3.06亿,-3.45%,14.19亿,3.03亿,0.24,,上海前置通信技术有限公司
2021,25.028,1.8202,13.75,12.82,19.38%,1.41亿,73.04%,6.35,1.9523,22.9167,2.1654,PS；PE,6.30亿,4.02亿,11.30%,12.84亿,2.35亿,0.13999999999999999,,上海前置通信技术有限公司
2020,26.63,1.8202,14.63,10.74,-3.88%,8161.04万,2.55%,5.76,2.4795,25.2241,2.5399,PS；PE,8.73亿,2.93亿,7.92%,11.83亿,1.97亿,,,上海前置通信技术有限公司
2019,,,,11.18,12.52%,7957.79万,31.13%,4.07,,,,PS；PE,3.06亿,2.18亿,7.63%,6.87亿,1.54亿,,,上海前置通信技术有限公司
2018,,,,9.93,12.81%,6068.70万,74.56%,3.57,,,,PS；PE,2.65亿,1.45亿,6.56%,6.08亿,1.50亿,,,上海前置通信技术有限公司
2017,,,,8.81,24.14%,3476.48万,-0.24%,3.12,,,,PS；PE,2.63亿,8975.81万,4.38%,5.13亿,1.44亿,,,上海前置通信技术有限公司
2016,,,,7.09,False,3484.86万,False,2.24,,,,PS；PE,2.45亿,5493.41万,4.94%,3.37亿,1.08亿,,,上海前置通信技术有限公司
2014,,,,4.31,21.95%,3869.04万,37.95%,1.39,,,,PS；PE,8904.85万,1404.88万,9.30%,1.55亿,4529.86万,,,上海前置通信技术有限公司
2013,,,,3.53,15.32%,2804.66万,70.56%,7.23,,,,PS；PE,7035.60万,874.40万,8.02%,1.25亿,3794.11万,,,上海前置通信技术有限公司
2012,,,,3.06,False,1644.34万,False,3.7,,,,PS；PE,4853.07万,-1711.89万,4.92%,5624.82万,4802.14万,,,上海前置通信技术有限公司
