报告期,总市值,总股本,收盘,营业总收入(亿),营业总收入同比增长率,净利润(亿),净利润同比增长率,每股净资产,市销率(PS),市盈率(PE),市净率(PB),评价指标,总现金,未分配利润,销售净利率,股东权益,存货,股息,ST风险,控股股东
2026-06-12,191.338,10.9649,17.45,10.18,15.08%,-9229.63万,-162.30%,3.93,18.7955,,4.4402,PS；PE,24.69亿,4.58亿,-3.37%,50.45亿,12.31亿,,20%: 最新年度净利润同比下降,王维航
2026-03-31,191.338,10.9649,17.45,10.18,15.08%,-9229.63万,-162.30%,3.93,4.6989,,4.4402,PS；PE,24.69亿,4.58亿,-3.37%,50.45亿,12.31亿,,,王维航
2025,196.052,10.9649,17.88,46.59,9.09%,2769.42万,14.81%,4.03,4.208,706.7194,4.4367,PS；PE,24.10亿,5.51亿,1.39%,50.89亿,9.16亿,0.0066,,王维航
2024,79.386,10.9649,7.24,42.71,2.57%,2412.20万,110.93%,4.02,1.8587,329.0909,1.801,PS；PE,19.97亿,5.56亿,1.12%,50.62亿,8.03亿,,,王维航
2023,73.684,10.9649,6.72,41.63,2.30%,-2.21亿,31.76%,3.92,1.77,,1.7143,PS；PE,20.30亿,5.49亿,-4.89%,49.46亿,6.53亿,,,王维航
2022,53.728,10.9874,4.89,40.7,7.13%,-3.24亿,-1500.30%,4.09,1.3201,,1.1956,PS；PE,17.77亿,7.69亿,-9.22%,50.93亿,5.36亿,0.0043,,王维航
2021,74.275,10.9874,6.76,37.99,-2.62%,2310.45万,-82.43%,4.25,1.9551,320.3791,1.5906,PS；PE,21.15亿,11.04亿,1.44%,53.33亿,5.59亿,0.025,,王维航
2020,96.909,10.9874,8.82,39.01,-14.73%,1.31亿,-19.83%,4.36,2.4842,73.6842,2.0229,PS；PE,21.63亿,11.13亿,11.31%,57.42亿,6.87亿,0.03,,王维航
2019,112.878,11.0232,10.24,45.75,-12.42%,1.64亿,172.62%,4.38,2.4673,68.5867,2.3379,PS；PE,20.69亿,10.00亿,3.98%,55.24亿,9.49亿,,,王维航
2018,64.185,11.0284,5.82,52.24,-3.81%,-2.26亿,-199.05%,4.22,1.2287,,1.3791,PS；PE,10.87亿,8.32亿,-5.52%,52.60亿,6.87亿,0.063,,王维航
2017,,,10.37,54.31,13.15%,2.28亿,536.96%,4.41,,50.0483,2.3515,PS；PE,19.38亿,11.28亿,4.51%,54.73亿,7.40亿,0.03,,王维航
2016,,,10.68,48.0,0.15%,3579.92万,-30.85%,4.33,,282.5397,2.4665,PS；PE,23.28亿,9.44亿,0.83%,52.82亿,12.50亿,0.05,,王维航
2015,,,18.55,47.93,12.02%,5177.02万,-45.58%,3.67,,319.8276,5.0545,PS；PE,15.41亿,9.44亿,2.22%,28.37亿,6.45亿,0.062,,王维航
2014,,,14.23,42.79,-11.16%,9513.36万,129.88%,3.61,,95.3753,3.9418,PS；PE,17.39亿,9.38亿,2.47%,26.59亿,6.76亿,0.05500000000000001,,王维航
2013,,,4.69,48.16,-8.04%,4138.48万,-73.59%,3.59,,73.3959,1.3064,PS；PE,13.50亿,8.81亿,1.05%,24.39亿,5.21亿,0.1,,王维航
2012,,,4.35,52.37,3.01%,1.57亿,-31.63%,3.66,,18.0573,1.1885,PS；PE,7.80亿,9.05亿,3.26%,25.35亿,5.00亿,0.12016,,王维航
2011,,,5.72,50.84,24.74%,2.29亿,10.42%,4.22,,15.4095,1.3555,PS；PE,9.98亿,8.21亿,4.82%,24.47亿,7.12亿,0.12,,王维航
2010,,,9.98,40.75,21.50%,2.08亿,10.04%,3.25,,24.3652,3.0708,PS；PE,8.21亿,6.67亿,5.69%,17.85亿,7.55亿,0.15,,王维航
