报告期,总市值,总股本,收盘,营业总收入(亿),营业总收入同比增长率,净利润(亿),净利润同比增长率,每股净资产,市销率(PS),市盈率(PE),市净率(PB),评价指标,总现金,未分配利润,销售净利率,股东权益,存货,股息,ST风险,控股股东
2026-06-12,61.74,0.7884,78.31,0.442873,-31.81%,-1382.74万,-1475.95%,10.06,139.4079,,7.7843,PS；PE,2.16亿,1.18亿,-31.22%,7.93亿,3526.95万,0.25,40%: 最新年度营业收入下滑；最新年度净利润同比下降,莫绪军
2026-03-31,61.74,0.7884,78.31,0.442873,-31.81%,-1382.74万,-1475.95%,10.06,34.852,,7.7843,PS；PE,2.16亿,1.18亿,-31.22%,7.93亿,3526.95万,0.25,,莫绪军
2025,99.882,0.7884,126.69,4.37,-2.29%,4663.70万,48.15%,10.21,22.8563,214.7288,12.4084,PS；PE,2.07亿,1.32亿,10.67%,8.05亿,3126.39万,0.6799999999999999,,莫绪军
2024,18.89,0.7884,23.96,4.47,2.69%,3147.93万,153.27%,9.95,4.226,59.9,2.408,PS；PE,2.97亿,1.42亿,7.04%,7.84亿,2547.96万,0.3,,莫绪军
2023,14.794,0.5437,27.21,4.36,0.14%,1242.93万,122.19%,9.88,3.3931,170.0625,2.754,PS；PE,3.45亿,1.36亿,2.85%,7.79亿,2280.20万,0.0,,莫绪军
2022,10.249,0.5437,18.85,4.35,-8.50%,-5601.08万,-189.36%,15.1,2.3561,,1.2483,PS；PE,4.31亿,1.24亿,-12.87%,8.21亿,2834.75万,0.6,,莫绪军
2021,18.16,0.5437,33.4,4.75,25.17%,6267.95万,-35.81%,16.73,3.8232,27.1545,1.9964,PS；PE,2.44亿,2.13亿,13.18%,9.10亿,2373.99万,0.8,,莫绪军
2020,,,,3.8,34.30%,9764.24万,31.43%,6.85,,,,PS；PE,1.98亿,1.98亿,25.70%,2.79亿,1844.24万,,,莫绪军
2019,,,,2.83,27.69%,7429.41万,33.09%,4.95,,,,PS；PE,1.59亿,1.29亿,26.26%,2.02亿,1491.52万,,,莫绪军
2018,,,,2.22,52.99%,5582.45万,67.19%,3.74,,,,PS；PE,1.37亿,8568.51万,25.18%,1.52亿,1295.66万,,,莫绪军
2017,,,,1.45,47.83%,3339.01万,17.25%,2.73,,,,PS；PE,1.09亿,4921.78万,22.86%,1.12亿,558.73万,,,莫绪军
2016,,,,0.979452,92.92%,2847.79万,102.86%,1.92,,,,PS；PE,6141.56万,1852.60万,29.08%,7812.20万,590.57万,,,莫绪军
2015,,,,0.507705,56.58%,1403.84万,1972.20%,2.61,,,,PS；PE,2171.82万,1219.57万,31.29%,2358.00万,427.37万,,,莫绪军
2014,,,,0.324239,19.47%,67.75万,-40.86%,4.17,,,,PS；PE,479.91万,164.92万,2.23%,474.24万,662.65万,,,莫绪军
2013,,,,0.271399,False,114.56万,False,3.49,,,,PS；PE,374.55万,113.84万,3.71%,401.79万,834.35万,,,莫绪军
