报告期,总市值,总股本,收盘,营业总收入(亿),营业总收入同比增长率,净利润(亿),净利润同比增长率,每股净资产,市销率(PS),市盈率(PE),市净率(PB),评价指标,总现金,未分配利润,销售净利率,股东权益,存货,股息,ST风险,控股股东
2026-06-08,518.986,5.4544,95.15,2.57,9.65%,-7300.39万,-851.54%,9.54,201.9401,,9.9738,PS；PE,13.56亿,2.32亿,-28.44%,52.12亿,4864.27万,0.15,20%: 最新年度净利润同比下降,中国电子有限公司
2026-03-31,518.986,5.4544,95.15,2.57,9.65%,-7300.39万,-851.54%,9.54,50.485,,9.9738,PS；PE,13.56亿,2.32亿,-28.44%,52.12亿,4864.27万,0.15,,中国电子有限公司
2025,576.548,5.4294,106.19,13.25,8.40%,6098.35万,-44.30%,9.63,43.5131,965.3636,11.027,PS；PE,15.02亿,3.05亿,4.60%,52.62亿,5336.35万,0.15,,中国电子有限公司
2024,655.926,5.4294,120.81,12.22,20.98%,1.09亿,-45.46%,9.22,53.6764,604.05,13.103,PS；PE,18.88亿,3.46亿,8.96%,50.04亿,5377.36万,0.15,,中国电子有限公司
2023,572.204,5.4294,105.39,10.1,26.61%,2.01亿,8.20%,8.81,56.6539,284.8378,11.9625,PS；PE,31.03亿,3.37亿,19.87%,47.83亿,4813.76万,0.15,,中国电子有限公司
2022,486.257,5.4294,89.56,7.98,37.76%,1.86亿,33.17%,8.57,60.9345,229.641,10.4504,PS；PE,36.77亿,2.34亿,23.24%,46.52亿,7204.68万,,,中国电子有限公司
2021,,,,5.79,39.66%,1.39亿,34.52%,2.29,,,,PS；PE,4.38亿,9121.12万,24.05%,9.95亿,5532.23万,,,中国电子有限公司
2020,,,,4.15,61.26%,1.04亿,81.18%,1.97,,,,PS；PE,4.46亿,-2342.29万,24.97%,8.57亿,3589.52万,,,中国电子有限公司
2019,,,,2.57,70.59%,5715.77万,17.80%,2.86,,,,PS；PE,3.32亿,2802.48万,22.22%,4.92亿,4516.84万,,,中国电子有限公司
2018,,,,1.51,False,4851.94万,False,2.49,,,,PS；PE,2.97亿,-1971.92万,32.18%,4.21亿,2148.45万,,,中国电子有限公司
