报告期,总市值,总股本,收盘,营业总收入(亿),营业总收入同比增长率,净利润(亿),净利润同比增长率,每股净资产,市销率(PS),市盈率(PE),市净率(PB),评价指标,总现金,未分配利润,销售净利率,股东权益,存货,股息,ST风险,控股股东
2026-06-12,164.49,6.8225,24.11,7.17,4.44%,-3.88亿,7.08%,10.35,22.9414,,2.3295,PS；PE,15.97亿,-59.78亿,-54.36%,70.85亿,8.60亿,,,中电金投控股有限公司
2026-03-31,164.49,6.8225,24.11,7.17,4.44%,-3.88亿,7.08%,10.35,5.7354,,2.3295,PS；PE,15.97亿,-59.78亿,-54.36%,70.85亿,8.60亿,,,中电金投控股有限公司
2025,243.783,6.8517,35.58,43.92,0.97%,-12.87亿,6.68%,10.92,5.5506,,3.2582,PS；PE,16.74亿,-55.90亿,-29.27%,74.73亿,8.18亿,,,中电金投控股有限公司
2024,183.831,6.8517,26.83,43.49,-32.49%,-13.79亿,-2022.46%,12.8,4.227,,2.0961,PS；PE,16.28亿,-43.03亿,-31.65%,87.92亿,8.05亿,,,中电金投控股有限公司
2023,273.45,6.8209,40.09,64.42,3.53%,7175.04万,24.50%,14.83,4.2448,400.9,2.7033,PS；PE,20.62亿,-29.23亿,1.16%,101.82亿,8.68亿,,,中电金投控股有限公司
2022,448.604,6.8208,65.77,62.23,7.12%,5763.04万,110.39%,14.59,7.2088,822.125,4.5079,PS；PE,14.09亿,-29.96亿,0.93%,99.70亿,8.09亿,,,中电金投控股有限公司
2021,597.522,6.7962,87.92,58.09,39.60%,-5.55亿,-65.91%,14.51,10.2861,,6.0593,PS；PE,29.73亿,-30.54亿,-9.54%,99.11亿,8.15亿,,,中电金投控股有限公司
2020,857.001,6.7962,126.1,41.61,31.93%,-3.34亿,32.44%,14.73,20.596,,8.5608,PS；PE,52.74亿,-24.99亿,-8.19%,100.22亿,6.05亿,,,中电金投控股有限公司
2019,,,,31.54,73.61%,-4.95亿,43.22%,8.69,,,,PS；PE,12.58亿,-21.64亿,-17.53%,50.41亿,7.49亿,,,中电金投控股有限公司
2018,,,,18.17,121.22%,-8.72亿,-38.41%,28.75,,,,PS；PE,16.46亿,-16.69亿,-52.43%,42.78亿,6.11亿,,,中电金投控股有限公司
2017,,,,8.21,False,-6.30亿,False,146.3,,,,PS；PE,8.61亿,-7.98亿,-85.52%,32.94亿,4.49亿,,,中电金投控股有限公司
