报告期,总市值,总股本,收盘,营业总收入(亿),营业总收入同比增长率,净利润(亿),净利润同比增长率,每股净资产,市销率(PS),市盈率(PE),市净率(PB),评价指标,总现金,未分配利润,销售净利率,股东权益,存货,股息,ST风险,控股股东
2026-06-05,76.546,11.7945,6.49,2.25,-32.92%,-1.01亿,-47.31%,8.08,34.0204,,0.8032,PS；PE,4.22亿,24.42亿,-44.76%,95.32亿,5.93亿,,40%: 最新年度营业收入下滑；最新年度净利润同比下降,元科(天津)网络信息科技合伙企业(有限合伙)
2026-03-31,76.546,11.7945,6.49,2.25,-32.92%,-1.01亿,-47.31%,8.08,8.5051,,0.8032,PS；PE,4.22亿,24.42亿,-44.76%,95.32亿,5.93亿,,,元科(天津)网络信息科技合伙企业(有限合伙)
2025,106.976,11.7945,9.07,25.72,-8.81%,7422.25万,-10.59%,8.16,4.1593,141.0575,1.1115,PS；PE,5.52亿,25.43亿,2.86%,96.27亿,3.90亿,0.02,,元科(天津)网络信息科技合伙企业(有限合伙)
2024,76.177,11.8471,6.43,28.2,-9.73%,8301.32万,122.35%,7.96,2.7013,87.7217,0.8078,PS；PE,6.66亿,24.92亿,2.95%,93.98亿,4.06亿,0.018,,元科(天津)网络信息科技合伙企业(有限合伙)
2023,115.306,11.8506,9.73,31.24,-11.81%,-3.71亿,-281.09%,7.97,3.691,,1.2208,PS；PE,9.57亿,24.30亿,-11.89%,94.49亿,4.63亿,,,元科(天津)网络信息科技合伙企业(有限合伙)
2022,117.87,11.8581,9.94,35.43,5.71%,2.05亿,-10.83%,8.25,3.3268,55.0693,1.2048,PS；PE,9.18亿,28.02亿,5.79%,97.81亿,5.73亿,0.02,,元科(天津)网络信息科技合伙企业(有限合伙)
2021,222.995,11.7181,19.03,33.52,-41.24%,2.30亿,-42.52%,7.99,6.6526,93.6977,2.3817,PS；PE,9.14亿,26.20亿,6.75%,94.79亿,5.09亿,0.0396851,,元科(天津)网络信息科技合伙企业(有限合伙)
2020,241.08,11.5848,20.81,57.04,-19.56%,4.00亿,-0.21%,8.18,4.2265,58.8685,2.544,PS；PE,17.83亿,24.38亿,6.95%,95.94亿,4.31亿,,,元科(天津)网络信息科技合伙企业(有限合伙)
2019,215.961,11.469,18.83,70.91,12.55%,4.01亿,-17.37%,7.68,3.0456,53.0124,2.4518,PS；PE,11.99亿,19.65亿,5.69%,89.06亿,10.23亿,,,元科(天津)网络信息科技合伙企业(有限合伙)
2018,126.388,11.469,11.02,63.0,22.74%,4.85亿,14.16%,7.15,2.0062,26.2381,1.5413,PS；PE,8.81亿,15.66亿,7.73%,82.13亿,8.23亿,0.04,,元科(天津)网络信息科技合伙企业(有限合伙)
2017,,,19.76,51.33,78.81%,4.25亿,504.84%,7.0,,52.0,2.8229,PS；PE,5.08亿,11.26亿,8.30%,80.34亿,7.63亿,0.018,,元科(天津)网络信息科技合伙企业(有限合伙)
2016,,,16.72,28.71,25.83%,7027.58万,24.65%,5.95,,119.4286,2.8101,PS；PE,13.00亿,7.22亿,2.45%,55.26亿,5.53亿,0.018,,元科(天津)网络信息科技合伙企业(有限合伙)
2015,,,13.63,22.81,1.00%,5638.05万,8.86%,3.52,,123.9091,3.8722,PS；PE,3.76亿,6.61亿,2.47%,17.98亿,4.68亿,0.016,,元科(天津)网络信息科技合伙企业(有限合伙)
2014,,,6.22,22.59,23.26%,5179.05万,3.90%,3.43,,62.2,1.8134,PS；PE,2.16亿,6.18亿,2.29%,17.50亿,4.53亿,0.015,,元科(天津)网络信息科技合伙企业(有限合伙)
2013,,,4.0,18.33,3.82%,4984.84万,-46.91%,3.34,,40.0,1.1976,PS；PE,2.86亿,5.93亿,2.72%,17.07亿,4.26亿,0.08,,元科(天津)网络信息科技合伙企业(有限合伙)
2012,,,4.49,17.65,-15.43%,9389.10万,-28.79%,3.33,,24.9444,1.3483,PS；PE,2.94亿,5.84亿,5.85%,16.98亿,4.20亿,0.05,,元科(天津)网络信息科技合伙企业(有限合伙)
2011,,,5.83,20.87,12.42%,1.32亿,0.47%,3.21,,22.4231,1.8162,PS；PE,3.15亿,5.23亿,7.45%,17.35亿,3.32亿,0.12,,元科(天津)网络信息科技合伙企业(有限合伙)
2010,,,10.71,18.57,47.06%,1.31亿,2.54%,6.02,,38.25,1.7791,PS；PE,3.91亿,4.32亿,8.59%,16.36亿,4.76亿,,,元科(天津)网络信息科技合伙企业(有限合伙)
