报告期,总市值,总股本,收盘,营业总收入(亿),营业总收入同比增长率,净利润(亿),净利润同比增长率,每股净资产,市销率(PS),市盈率(PE),市净率(PB),评价指标,总现金,未分配利润,销售净利率,股东权益,存货,股息,ST风险,控股股东
2026-06-12,34.201,4.0001,8.55,0.395348,-55.95%,-1990.28万,-476.26%,3.46,86.5086,,2.4711,PS；PE,3.70亿,4.22亿,-50.34%,13.86亿,9196.31万,,40%: 最新年度营业收入下滑；最新年度净利润同比下降,山东高速集团有限公司
2026-03-31,34.201,4.0001,8.55,0.395348,-55.95%,-1990.28万,-476.26%,3.46,21.6271,,2.4711,PS；PE,3.70亿,4.22亿,-50.34%,13.86亿,9196.31万,,,山东高速集团有限公司
2025,43.121,4.0001,10.78,5.2,-6.21%,6012.48万,-6.17%,3.51,8.2925,71.7232,3.0712,PS；PE,3.08亿,4.42亿,11.56%,14.06亿,6327.68万,0.065,,山东高速集团有限公司
2024,36.521,4.0001,9.13,5.55,3.14%,6407.59万,-21.04%,3.43,6.5804,56.9913,2.6618,PS；PE,2.33亿,4.14亿,11.55%,13.74亿,7978.61万,0.08,,山东高速集团有限公司
2023,49.961,4.0001,12.49,5.38,18.46%,8115.37万,31.08%,3.36,9.2864,61.5574,3.7173,PS；PE,2.87亿,3.88亿,15.09%,13.44亿,7550.41万,0.05,,山东高速集团有限公司
2022,38.401,4.0001,9.6,4.54,-28.80%,6191.25万,-39.95%,3.24,8.4584,62.0155,2.963,PS；PE,3.94亿,3.35亿,13.64%,12.97亿,5966.48万,0.1,,山东高速集团有限公司
2021,50.401,4.0001,12.6,6.38,28.67%,1.03亿,13.04%,3.18,7.8998,48.8941,3.9623,PS；PE,4.94亿,3.20亿,16.17%,12.73亿,1699.78万,0.1,,山东高速集团有限公司
2020,56.121,4.0001,14.03,4.95,1.41%,9120.81万,16.67%,3.02,11.3376,57.9513,4.6457,PS；PE,6.02亿,2.67亿,18.41%,12.08亿,2407.62万,,,山东高速集团有限公司
2019,,,,4.89,20.29%,7817.66万,-4.96%,2.34,,,,PS；PE,3.90亿,1.89亿,16.00%,8.41亿,2356.94万,,,山东高速集团有限公司
2018,,,,4.06,28.17%,8225.35万,33.23%,2.21,,,,PS；PE,5.99亿,1.52亿,20.25%,7.95亿,6470.16万,,,山东高速集团有限公司
2017,,,,3.17,19.63%,6173.60万,29.88%,2.49,,,,PS；PE,1.40亿,1.05亿,19.48%,5.22亿,2296.59万,,,山东高速集团有限公司
2016,,,,2.65,-9.85%,4753.26万,-0.60%,2.14,,,,PS；PE,1.85亿,7516.95万,17.94%,2.48亿,2597.51万,,,山东高速集团有限公司
2015,,,,2.94,33.38%,4782.01万,18.97%,2.34,,,,PS；PE,1.53亿,6974.14万,17.50%,1.88亿,5128.34万,,,山东高速集团有限公司
2014,,,,2.26,12.06%,4019.45万,31.81%,2.14,,,,PS；PE,1.15亿,5066.54万,17.76%,1.12亿,2113.88万,,,山东高速集团有限公司
2013,,,,2.02,12.51%,3049.36万,36.67%,1.57,,,,PS；PE,5593.26万,2484.93万,15.10%,8226.63万,774.74万,,,山东高速集团有限公司
2012,,,,1.79,False,2231.25万,False,2.59,,,,PS；PE,5066.98万,454.92万,12.43%,5177.26万,795.78万,,,山东高速集团有限公司
