报告期,总市值,总股本,收盘,营业总收入(亿),营业总收入同比增长率,净利润(亿),净利润同比增长率,每股净资产,市销率(PS),市盈率(PE),市净率(PB),评价指标,总现金,未分配利润,销售净利率,股东权益,存货,股息,ST风险,控股股东
2026-06-12,995.837,4.6318,215.0,16.13,23.95%,21.95亿,444.97%,32.65,61.7382,45.3586,6.585,PS；PE,25.92亿,89.20亿,136.07%,151.30亿,39.60万,,,Kingsoft WPS Corporation Limited
2026-03-31,995.837,4.6318,215.0,16.13,23.95%,21.95亿,444.97%,32.65,15.4345,45.3586,6.585,PS；PE,25.92亿,89.20亿,136.07%,151.30亿,39.60万,,,Kingsoft WPS Corporation Limited
2025,1420.291,4.6253,307.07,59.29,15.78%,18.36亿,11.63%,27.75,23.955,77.3476,11.0656,PS；PE,24.11亿,67.25亿,30.73%,128.53亿,52.24万,0.8985200000000001,,Kingsoft WPS Corporation Limited
2024,1317.887,4.6172,285.43,51.21,12.40%,16.45亿,24.84%,24.55,25.735,80.177,11.6265,PS；PE,22.82亿,53.01亿,32.32%,114.37亿,80.20万,0.87957,,Kingsoft WPS Corporation Limited
2023,1448.277,4.6122,314.01,45.56,17.27%,13.18亿,17.92%,21.55,31.7883,109.7937,14.5712,PS；PE,60.49亿,40.93亿,28.85%,100.20亿,141.28万,0.72961,,Kingsoft WPS Corporation Limited
2022,1208.88,4.61,262.23,38.85,18.44%,11.18亿,7.33%,18.92,31.1166,108.3595,13.8599,PS；PE,82.08亿,31.57亿,29.11%,87.98亿,115.80万,0.7,,Kingsoft WPS Corporation Limited
2021,1206.99,4.61,261.82,32.8,45.07%,10.41亿,18.57%,16.75,36.7985,115.8496,15.631,PS；PE,81.96亿,24.08亿,32.59%,77.80亿,229.67万,0.6,,Kingsoft WPS Corporation Limited
2020,1869.171,4.61,405.46,22.61,43.14%,8.78亿,119.22%,14.87,82.6701,212.8511,27.267,PS；PE,76.29亿,16.81亿,39.21%,68.91亿,134.79万,0.3,,Kingsoft WPS Corporation Limited
2019,744.607,4.61,161.52,15.8,39.82%,4.01亿,28.94%,13.16,47.127,148.1835,12.2736,PS；PE,62.85亿,9.53亿,25.36%,60.69亿,142.81万,,,Kingsoft WPS Corporation Limited
2018,,,,11.3,49.97%,3.11亿,44.94%,3.3,,,,PS；PE,1.87亿,5.73亿,27.50%,11.87亿,100.47万,,,Kingsoft WPS Corporation Limited
2017,,,,7.53,38.84%,2.14亿,64.97%,2.89,,,,PS；PE,1.66亿,4.70亿,28.45%,10.39亿,99.32万,,,Kingsoft WPS Corporation Limited
2016,,,,5.43,37.79%,1.30亿,189.31%,2.27,,,,PS；PE,3.15亿,2.77亿,23.95%,8.16亿,130.10万,,,Kingsoft WPS Corporation Limited
2015,,,,3.94,39.14%,-1.45亿,-1166.97%,1.03,,,,PS；PE,1.37亿,1.14亿,-36.95%,3.72亿,137.91万,,,Kingsoft WPS Corporation Limited
2014,,,,2.83,False,1363.46万,False,0.96,,,,PS；PE,6531.26万,2.61亿,4.82%,3.46亿,99.35万,,,Kingsoft WPS Corporation Limited
