报告期,总市值,总股本,收盘,营业总收入(亿),营业总收入同比增长率,净利润(亿),净利润同比增长率,每股净资产,市销率(PS),市盈率(PE),市净率(PB),评价指标,总现金,未分配利润,销售净利率,股东权益,存货,股息,ST风险,控股股东
2026-06-05,176.809,7.2344,24.44,405.57,27.62%,2.36亿,8.62%,15.49,0.436,72.7814,1.5778,PS；PE,72.83亿,45.62亿,0.63%,120.32亿,175.81亿,0.073,,郭为
2026-03-31,176.809,7.2344,24.44,405.57,27.62%,2.36亿,8.62%,15.49,0.109,72.7814,1.5778,PS；PE,72.83亿,45.62亿,0.63%,120.32亿,175.81亿,0.073,,郭为
2025,185.744,6.6959,27.74,1437.51,12.16%,5.23亿,-30.52%,15.21,0.1292,35.9746,1.8238,PS；PE,83.20亿,43.26亿,0.39%,117.92亿,189.79亿,0.267,,郭为
2024,166.257,6.6958,24.83,1281.66,7.14%,7.53亿,-35.77%,13.7,0.1297,21.3078,1.8124,PS；PE,56.60亿,40.01亿,0.61%,99.72亿,126.16亿,0.446,,郭为
2023,139.641,6.6846,20.89,1196.24,3.23%,11.72亿,16.66%,12.68,0.1167,11.6463,1.6475,PS；PE,56.45亿,35.61亿,1.01%,92.59亿,123.38亿,0.4458204,,郭为
2022,99.571,6.6072,15.07,1158.8,-5.32%,10.04亿,303.11%,11.37,0.0859,9.6282,1.3254,PS；PE,43.22亿,27.14亿,0.89%,82.20亿,124.95亿,0.1918424,,郭为
2021,70.771,6.5956,10.73,1223.85,32.94%,2.49亿,-60.08%,9.2,0.0578,27.8123,1.1663,PS；PE,46.14亿,18.65亿,0.20%,66.56亿,145.54亿,0.1891577,,郭为
2020,94.055,6.5407,14.38,920.6,6.06%,6.24亿,-11.02%,7.13,0.1022,14.9217,2.0168,PS；PE,40.98亿,17.35亿,0.68%,47.03亿,95.60亿,0.21000000000000002,,郭为
2019,86.206,6.5407,13.18,868.03,6.04%,7.01亿,36.89%,6.68,0.0993,12.2173,1.9731,PS；PE,40.06亿,12.62亿,0.81%,43.75亿,91.99亿,0.253,,郭为
2018,57.493,6.5407,8.79,818.58,31.57%,5.12亿,-29.12%,5.87,0.0702,11.2203,1.4974,PS；PE,16.19亿,7.17亿,0.63%,38.46亿,65.07亿,0.038,,郭为
2017,,,14.09,622.16,53.50%,7.23亿,79.03%,5.12,,12.7477,2.752,PS；PE,16.74亿,2.47亿,1.16%,33.58亿,67.56亿,,,郭为
2016,,,14.56,405.31,8748.37%,4.04亿,1790.14%,4.05,,21.8062,3.5951,PS；PE,11.49亿,-4.75亿,0.99%,26.51亿,45.80亿,,,郭为
2015,,,18.23,4.58,-10.02%,2136.32万,-65.25%,0.52,,303.8333,35.0577,PS；PE,1.14亿,-8.77亿,4.66%,1.87亿,9918.55万,,,郭为
2014,,,4.46,5.09,-4.50%,6147.12万,266.62%,0.46,,26.2353,9.6957,PS；PE,2920.34万,-8.99亿,12.08%,1.66亿,9657.06万,,,郭为
2013,,,2.75,5.33,16.57%,1676.69万,317.63%,0.3,,55.0,9.1667,PS；PE,5865.20万,-9.60亿,3.15%,1.06亿,5133.98万,,,郭为
2012,,,2.66,4.57,5.44%,401.48万,-75.82%,0.25,,266.0,10.64,PS；PE,3062.92万,-9.77亿,0.88%,8931.99万,4754.79万,,,郭为
2011,,,2.55,4.34,7.84%,1660.22万,-96.67%,0.24,,51.0,10.625,PS；PE,5109.67万,-9.81亿,3.83%,8530.52万,4606.66万,,,郭为
2010,,,5.4,4.02,18.50%,4.98亿,273.41%,0.18,,3.8849,30.0,PS；PE,6581.98万,-9.98亿,123.87%,6605.71万,4456.22万,,,郭为
