报告期,总市值,总股本,收盘,市销率,营业总收入(亿),营业总收入同比增长率,净利润(亿),净利润同比增长率,每股净资产,总现金,未分配利润,销售净利率,股东权益,存货
2026-03-31,1642.44,19.165,85.7,15.3156,26.81,46.25%,7.91亿,48.48%,11.69,66.81亿,133.25亿,29.50%,224.01亿,26.10亿
2025,876.799,19.165,45.75,9.7346,90.07,22.13%,26.18亿,19.54%,11.30,68.16亿,125.34亿,29.05%,216.63亿,23.92亿
2024,729.42,19.165,38.06,9.8904,73.75,28.78%,21.90亿,38.55%,10.37,81.16亿,106.42亿,29.70%,198.72亿,21.81亿
2023,552.335,19.165,28.82,9.6444,57.27,11.21%,15.81亿,5.07%,9.51,66.88亿,89.88亿,27.65%,182.39亿,17.54亿
2022,571.309,19.165,29.81,11.0955,51.49,-17.19%,15.05亿,-25.17%,8.92,87.64亿,78.87亿,29.25%,171.03亿,18.86亿
2021,820.645,19.165,42.82,13.1979,62.18,55.69%,20.11亿,39.68%,8.45,82.46亿,70.89亿,32.38%,161.92亿,17.97亿
2020,645.548,18.1691,35.53,16.1629,39.94,46.49%,14.40亿,65.23%,5.95,54.93亿,56.66亿,36.10%,108.14亿,8.85亿
2019,366.761,17.4316,21.04,13.4542,27.26,-27.30%,8.71亿,-33.93%,4.31,35.50亿,46.70亿,32.06%,75.10亿,6.47亿
2018,274.937,17.4342,15.77,7.3317,37.5,19.82%,13.19亿,21.72%,4.01,9.35亿,43.11亿,35.30%,70.23亿,6.87亿
2017,,,18.64,,31.3,8.39%,10.83亿,2.29%,3.39,4.97亿,34.65亿,34.69%,59.35亿,6.40亿
2016,,,14.54,,28.88,16.00%,10.59亿,21.24%,2.96,4.60亿,28.27亿,36.70%,51.44亿,4.07亿
2015,,,16.9,,24.89,13.13%,8.74亿,34.77%,4.95,2.67亿,21.74亿,35.18%,43.08亿,2.79亿
2014,,,10.8,,22.0,8.72%,6.48亿,14.48%,8.42,12.02亿,15.98亿,29.54%,36.37亿,2.18亿
2013,,,,,20.24,-3.78%,5.66亿,2.61%,4.62,1.33亿,13.29亿,28.06%,17.96亿,1.93亿
2012,,,,,21.03,23.98%,5.52亿,33.41%,3.73,1.71亿,10.46亿,26.38%,14.69亿,2.47亿
2011,,,,,16.96,False,4.14亿,False,2.53,8853.30万,6.38亿,24.62%,10.41亿,2.34亿
