报告期,总市值,总股本,收盘,市销率,营业总收入(亿),营业总收入同比增长率,净利润(亿),净利润同比增长率,每股净资产,总现金,未分配利润,销售净利率,股东权益,存货
2026-03-31,97.712,6.304,15.5,2.9863,8.18,-0.60%,-1085.44万,-139.72%,6.82,7.34亿,3.61亿,-1.25%,43.19亿,8.79亿
2025,80.061,6.304,12.7,2.2165,36.12,10.59%,661.17万,102.80%,6.85,9.75亿,3.72亿,0.11%,43.34亿,6.97亿
2024,53.08,6.304,8.42,1.6252,32.66,12.11%,-2.36亿,58.29%,6.76,8.14亿,3.58亿,-7.23%,42.65亿,5.41亿
2023,66.418,6.3802,10.41,2.2801,29.13,0.52%,-5.66亿,-798.99%,7.15,4.15亿,6.07亿,-19.42%,45.65亿,5.07亿
2022,62.19,5.1101,12.17,2.146,28.98,-17.68%,8093.85万,-66.69%,7.21,4.84亿,11.85亿,2.87%,36.87亿,4.89亿
2021,87.536,5.1101,17.13,2.4861,35.21,26.39%,2.43亿,-1.91%,7.08,6.07亿,11.38亿,7.09%,36.34亿,5.32亿
2020,63.57,5.1101,12.44,2.2818,27.86,4.35%,2.48亿,22.90%,7.84,9.19亿,9.28亿,8.89%,35.03亿,3.74亿
2019,38.183,3.1504,12.12,1.4306,26.69,36.95%,2.02亿,61.58%,7.83,5.04亿,7.11亿,7.55%,24.66亿,3.85亿
2018,15.341,2.1546,7.12,0.7871,19.49,10.75%,1.25亿,91.20%,10.10,3.08亿,5.37亿,6.40%,22.74亿,3.44亿
2017,,,14.35,,17.6,30.31%,6524.07万,22.19%,5.92,1.58亿,4.30亿,3.71%,9.90亿,3.20亿
2016,,,15.77,,13.51,19.49%,5339.16万,-12.41%,5.58,9723.91万,3.85亿,3.95%,9.34亿,2.50亿
2015,,,25.51,,11.3,7.27%,6095.85万,-11.94%,5.31,2.87亿,3.46亿,5.39%,8.89亿,1.66亿
2014,,,,,10.54,5.20%,6922.16万,-2.68%,4.21,1.00亿,2.93亿,6.57%,5.28亿,1.51亿
2013,,,,,10.02,20.20%,7112.51万,-2.82%,3.65,9924.43万,2.31亿,7.10%,4.59亿,1.46亿
2012,,,,,8.33,14.69%,7318.82万,42.61%,3.09,9791.62万,1.67亿,8.78%,3.87亿,1.09亿
2011,,,,,7.27,False,5132.12万,False,2.50,7266.77万,1.01亿,7.06%,3.14亿,8309.02万
